,P7,O1,O2,P8,TIME
81,4623.077,3946.667,3890.769,4337.436,1607035903.2385
82,4638.974,3949.744,3887.179,4338.974,1607035903.2463
83,4642.564,3960.0,3889.231,4326.667,1607035903.254
84,4626.667,3960.513,3902.564,4339.487,1607035903.2618
85,4617.949,3946.667,3905.128,4352.308,1607035903.2695
86,4626.154,3941.538,3893.846,4336.41,1607035903.2775
87,4628.718,3945.128,3892.308,4331.282,1607035903.2853
88,4625.128,3945.641,3900.513,4344.615,1607035903.2932
89,4630.256,3950.769,3901.538,4340.513,1607035903.301
90,4632.308,3957.436,3893.333,4329.231,1607035903.3089
91,4627.179,3956.923,3893.333,4335.385,1607035903.3168
92,4632.821,3958.974,3908.205,4349.744,1607035903.3247
93,4636.923,3954.872,3913.846,4353.333,1607035903.3325
94,4628.205,3941.026,3895.897,4339.487,1607035903.3404
95,4630.256,3946.667,3891.795,4330.256,1607035903.3482
96,4637.436,3963.59,3911.282,4344.615,1607035903.3562
97,4633.333,3954.872,3910.769,4350.769,1607035903.364
98,4634.359,3944.103,3892.308,4338.462,1607035903.3717
99,4639.487,3952.308,3896.41,4343.59,1607035903.3795
100,4633.846,3958.462,3911.282,4357.949,1607035903.3873
101,4627.692,3954.872,3909.231,4355.897,1607035903.3951
102,4627.692,3951.795,3903.077,4343.077,1607035903.4028
103,4634.872,3958.462,3908.205,4338.462,1607035903.4106
104,4651.282,3968.718,3913.846,4344.615,1607035903.4183
105,4649.744,3966.154,3912.308,4346.667,1607035903.4262
106,4628.718,3956.923,3911.795,4344.103,1607035903.4339
107,4626.154,3955.385,3911.795,4343.077,1607035903.4417
108,4636.41,3957.949,3911.795,4347.179,1607035903.4494
109,4636.923,3961.538,3919.487,4355.385,1607035903.4573
110,4637.949,3964.103,3930.256,4358.974,1607035903.4652
111,4645.128,3961.026,3929.231,4356.41,1607035903.4731
112,4647.692,3964.103,3921.026,4352.821,1607035903.4809
113,4643.59,3969.744,3912.821,4348.718,1607035903.4888
114,4634.359,3960.0,3905.641,4338.974,1607035903.4966
115,4632.821,3954.359,3909.744,4337.949,1607035903.5046
116,4647.692,3964.615,3918.974,4347.179,1607035903.5124
117,4652.308,3965.128,3915.897,4343.59,1607035903.5203
118,4638.462,3954.359,3901.538,4333.846,1607035903.5281
119,4633.846,3955.897,3900.0,4342.051,1607035903.536
120,4642.051,3963.077,3909.231,4353.333,1607035903.5439
121,4636.41,3958.462,3903.077,4335.385,1607035903.5516
122,4629.744,3953.333,3891.795,4320.513,1607035903.5594
123,4641.026,3956.923,3894.872,4333.333,1607035903.5671
124,4643.077,3957.436,3897.949,4338.462,1607035903.5749
125,4632.308,3954.872,3895.897,4336.41,1607035903.5827
126,4639.487,3957.949,3895.897,4342.051,1607035903.5905
127,4643.59,3957.949,3894.359,4339.487,1607035903.5982
128,4630.256,3953.333,3895.897,4330.256,1607035903.606
129,4634.359,3954.872,3902.564,4331.282,1607035903.6137
130,4648.205,3962.564,3905.128,4337.949,1607035903.6216
131,4644.615,3967.179,3903.077,4343.077,1607035903.6293
132,4635.385,3961.538,3904.615,4344.615,1607035903.6372
133,4632.821,3952.821,3903.59,4341.538,1607035903.645
134,4637.949,3958.974,3901.026,4341.026,1607035903.6529
135,4636.923,3957.949,3893.333,4335.385,1607035903.6608
136,4622.564,3941.538,3878.974,4326.667,1607035903.6687
137,4622.564,3943.077,3880.513,4330.256,1607035903.6765
138,4643.59,3960.513,3898.462,4342.564,1607035903.6844
139,4650.256,3963.077,3908.205,4346.154,1607035903.6922
140,4638.462,3957.436,3900.513,4340.0,1607035903.7002
141,4635.897,3949.744,3890.769,4333.846,1607035903.708
142,4634.872,3942.051,3886.154,4328.718,1607035903.7159
143,4628.205,3948.718,3887.179,4330.769,1607035903.7237
144,4626.154,3958.974,3893.846,4336.923,1607035903.7314
145,4637.436,3960.513,3898.974,4346.667,1607035903.7393
146,4648.718,3963.077,3909.744,4355.897,1607035903.747
147,4645.641,3964.103,3916.41,4351.795,1607035903.7548
148,4638.462,3955.897,3902.564,4337.436,1607035903.7625
149,4632.821,3945.128,3885.641,4329.231,1607035903.7703
150,4624.615,3940.0,3882.051,4326.154,1607035903.7781
151,4624.615,3942.564,3881.538,4327.179,1607035903.7859
152,4639.487,3951.282,3885.128,4339.487,1607035903.7936
153,4643.077,3953.846,3895.385,4341.026,1607035903.8014
154,4628.718,3950.769,3895.897,4333.333,1607035903.8091
155,4633.333,3955.385,3894.872,4344.615,1607035903.8171
156,4647.179,3963.077,3905.128,4352.821,1607035903.8249
157,4637.436,3956.41,3900.513,4336.923,1607035903.8328
158,4625.641,3945.641,3885.641,4327.179,1607035903.8406
159,4633.846,3952.308,3887.692,4332.821,1607035903.8485
160,4636.923,3960.0,3895.385,4337.436,1607035903.8564
161,4625.641,3949.744,3894.359,4338.974,1607035903.8643
162,4626.154,3944.103,3899.487,4341.026,1607035903.8721
163,4638.462,3955.385,3908.718,4347.692,1607035903.88
164,4648.718,3963.59,3909.744,4358.974,1607035903.8878
165,4645.128,3960.513,3903.077,4351.795,1607035903.8958
166,4631.795,3954.872,3895.385,4333.333,1607035903.9036
167,4628.205,3957.436,3894.872,4332.308,1607035903.9113
168,4634.359,3960.0,3898.974,4343.077,1607035903.9191
169,4631.795,3949.744,3896.923,4341.538,1607035903.9268
170,4623.077,3941.026,3891.282,4330.769,1607035903.9347
171,4629.231,3947.179,3891.795,4331.795,1607035903.9424
172,4635.385,3949.744,3894.359,4342.564,1607035903.9502
173,4625.128,3946.667,3892.308,4344.615,1607035903.9579
174,4625.128,3957.436,3891.795,4340.513,1607035903.9657
175,4633.846,3964.615,3902.564,4344.615,1607035903.9735
176,4626.154,3951.282,3909.744,4343.077,1607035903.9813
177,4617.949,3946.154,3895.897,4332.308,1607035903.989
178,4632.821,3957.949,3886.154,4331.282,1607035903.9969
179,4646.667,3962.051,3898.462,4342.051,1607035904.0047
180,4639.487,3956.41,3904.103,4347.692,1607035904.0127
181,4635.897,3962.051,3902.564,4350.256,1607035904.0205
182,4643.077,3973.333,3908.205,4354.872,1607035904.0284
183,4640.513,3963.59,3904.103,4344.615,1607035904.0362
184,4624.615,3943.59,3886.667,4323.59,1607035904.0441
185,4617.949,3944.615,3885.641,4321.538,1607035904.052
186,4634.359,3959.487,3909.744,4346.667,1607035904.0599
187,4648.718,3960.513,3915.897,4357.436,1607035904.0677
188,4641.538,3954.872,3896.923,4334.872,1607035904.0756
189,4627.692,3961.538,3887.692,4320.513,1607035904.0835
190,4637.436,3969.744,3902.051,4336.923,1607035904.0912
191,4652.308,3964.103,3913.846,4354.359,1607035904.099
192,4647.179,3964.103,3911.282,4348.205,1607035904.1067
193,4644.615,3973.333,3907.179,4338.462,1607035904.1145
194,4649.744,3967.692,3900.0,4336.923,1607035904.1223
195,4637.949,3952.308,3893.333,4334.359,1607035904.1301
196,4628.718,3951.795,3896.923,4337.949,1607035904.1378
197,4643.077,3957.949,3904.103,4346.667,1607035904.1456
198,4647.179,3952.821,3905.641,4349.744,1607035904.1533
199,4631.282,3949.231,3902.564,4343.59,1607035904.1612
200,4627.692,3954.359,3902.564,4342.564,1607035904.1689
201,4632.308,3955.897,3896.41,4343.59,1607035904.1767
202,4630.256,3951.795,3887.179,4332.308,1607035904.1844
203,4635.385,3954.872,3892.821,4332.308,1607035904.1923
204,4646.154,3960.513,3909.744,4351.282,1607035904.2002
205,4643.077,3957.436,3909.231,4353.846,1607035904.2081
206,4633.333,3954.359,3896.923,4340.0,1607035904.2159
207,4632.308,3956.923,3902.051,4343.59,1607035904.2238
208,4638.462,3959.487,3913.333,4354.359,1607035904.2316
209,4647.692,3963.077,3911.795,4351.795,1607035904.2396
210,4647.179,3961.538,3903.59,4346.154,1607035904.2474
211,4638.462,3954.872,3898.974,4342.051,1607035904.2553
212,4645.128,3963.077,3906.667,4343.59,1607035904.2631
213,4659.487,3975.897,3913.846,4352.821,1607035904.271
214,4655.385,3967.692,3914.359,4354.359,1607035904.2789
215,4646.667,3956.923,3911.282,4347.692,1607035904.2866
216,4651.282,3963.077,3911.282,4345.641,1607035904.2944
217,4651.795,3963.59,3909.231,4345.641,1607035904.3021
218,4644.615,3954.872,3907.692,4343.59,1607035904.3099
219,4646.154,3958.974,3910.256,4344.103,1607035904.3177
220,4647.179,3961.026,3911.282,4345.641,1607035904.3255
221,4645.641,3958.462,3908.205,4344.615,1607035904.3332
222,4647.179,3965.641,3904.615,4341.538,1607035904.341
223,4642.564,3965.128,3900.513,4333.333,1607035904.3487
224,4632.821,3953.333,3892.308,4326.154,1607035904.3566
225,4640.513,3955.385,3891.282,4330.256,1607035904.3643
226,4654.359,3966.154,3904.103,4340.0,1607035904.3722
227,4649.231,3962.564,3908.205,4343.59,1607035904.38
228,4640.0,3955.897,3903.077,4338.974,1607035904.3879
229,4644.615,3958.462,3904.103,4336.923,1607035904.3958
230,4648.205,3962.564,3905.641,4342.051,1607035904.4037
231,4637.436,3957.436,3893.846,4338.462,1607035904.4115
232,4629.231,3951.282,3884.103,4325.641,1607035904.4194
233,4638.974,3957.436,3893.333,4326.667,1607035904.4272
234,4651.282,3965.641,3903.59,4340.513,1607035904.4352
235,4647.179,3959.487,3897.436,4339.487,1607035904.443
236,4638.462,3953.846,3890.256,4328.718,1607035904.4509
237,4649.231,3965.128,3898.462,4333.333,1607035904.4587
238,4661.538,3976.41,3906.154,4342.051,1607035904.4664
239,4651.282,3972.308,3898.462,4337.436,1607035904.4743
240,4642.051,3965.641,3897.436,4337.436,1607035904.482
241,4653.333,3971.795,3910.256,4351.282,1607035904.4898
242,4657.436,3968.718,3908.205,4350.769,1607035904.4977
243,4643.077,3957.949,3896.41,4336.923,1607035904.5055
244,4643.59,3964.615,3905.641,4341.026,1607035904.5133
245,4652.308,3975.897,3918.462,4352.308,1607035904.5211
246,4644.103,3968.205,3905.128,4346.154,1607035904.5288
247,4638.462,3956.923,3890.256,4336.923,1607035904.5366
248,4649.744,3963.59,3901.538,4343.077,1607035904.5443
249,4660.0,3976.923,3913.333,4354.872,1607035904.5523
250,4661.538,3973.846,3912.308,4355.897,1607035904.5601
251,4654.359,3960.513,3908.718,4348.205,1607035904.568
252,4649.231,3964.615,3908.205,4349.744,1607035904.5758
253,4660.513,3980.513,3914.872,4361.538,1607035904.5837
254,4665.128,3977.436,3919.487,4362.051,1607035904.5916
255,4652.308,3970.769,3916.923,4354.359,1607035904.5995
256,4648.205,3972.821,3914.872,4353.846,1607035904.6073
257,4650.256,3966.154,3910.256,4348.205,1607035904.6152
258,4642.564,3953.333,3901.026,4337.436,1607035904.623
259,4641.538,3951.795,3900.513,4338.462,1607035904.631
260,4649.231,3958.974,3909.744,4347.179,1607035904.6388
261,4649.744,3960.0,3906.154,4344.103,1607035904.6465
262,4649.231,3959.487,3898.974,4340.513,1607035904.6543
263,4653.846,3966.154,3901.026,4347.179,1607035904.662
264,4657.436,3974.359,3902.564,4349.231,1607035904.6699
265,4652.821,3973.333,3905.641,4344.615,1607035904.6776
266,4643.59,3965.128,3908.718,4349.231,1607035904.6854
267,4649.231,3968.718,3912.308,4360.0,1607035904.6931
268,4655.897,3980.0,3914.359,4354.872,1607035904.7009
269,4648.718,3975.897,3905.128,4340.513,1607035904.7087
270,4646.667,3970.769,3895.897,4335.897,1607035904.7165
271,4648.718,3972.821,3901.538,4334.872,1607035904.7242
272,4636.923,3962.051,3907.692,4332.821,1607035904.7321
273,4630.256,3949.744,3904.615,4338.462,1607035904.7399
274,4638.974,3956.41,3905.128,4345.641,1607035904.7479
275,4644.615,3960.513,3906.667,4341.538,1607035904.7557
276,4644.615,3955.385,3900.513,4333.846,1607035904.7636
277,4643.59,3963.59,3901.026,4334.359,1607035904.7714
278,4647.692,3974.359,3911.282,4341.538,1607035904.7793
279,4653.846,3970.769,3914.872,4346.667,1607035904.7872
280,4654.359,3967.179,3913.333,4347.692,1607035904.7951
281,4655.385,3972.821,3912.821,4346.154,1607035904.8029
282,4653.846,3972.308,3915.385,4345.128,1607035904.8108
283,4643.59,3962.051,3911.795,4345.128,1607035904.8187
284,4640.0,3956.923,3906.667,4339.487,1607035904.8264
285,4649.231,3963.077,3907.179,4334.359,1607035904.8342
286,4655.385,3970.769,3912.821,4342.564,1607035904.8419
287,4654.359,3968.205,3913.846,4347.692,1607035904.8497
288,4651.282,3960.513,3906.667,4336.923,1607035904.8575
289,4648.205,3965.128,3905.641,4331.282,1607035904.8653
290,4649.744,3971.282,3910.769,4341.026,1607035904.873
291,4646.667,3961.026,3907.692,4344.615,1607035904.8808
292,4641.026,3954.359,3902.564,4338.974,1607035904.8885
293,4644.615,3965.128,3906.667,4338.462,1607035904.8964
294,4654.359,3975.385,3914.872,4344.103,1607035904.9041
295,4658.974,3977.949,3912.821,4344.615,1607035904.9119
296,4651.795,3975.897,3905.641,4336.41,1607035904.9196
297,4642.564,3964.615,3902.051,4330.769,1607035904.9275
298,4647.692,3958.462,3902.051,4331.282,1607035904.9354
299,4653.846,3963.59,3906.667,4340.0,1607035904.9433
300,4643.077,3967.179,3915.385,4345.128,1607035904.9511
301,4636.923,3964.615,3916.923,4341.538,1607035904.959
302,4650.769,3966.154,3913.333,4342.564,1607035904.9668
303,4657.436,3967.179,3914.872,4345.128,1607035904.9748
304,4649.744,3968.205,3917.436,4341.538,1607035904.9826
305,4652.821,3971.282,3913.846,4337.949,1607035904.9905
306,4651.795,3963.59,3904.103,4335.385,1607035904.9983
307,4640.513,3957.436,3906.667,4337.436,1607035905.0062
308,4647.179,3969.744,3921.538,4349.744,1607035905.0141
309,4662.051,3978.974,3925.128,4357.436,1607035905.0218
310,4654.359,3974.872,3923.077,4349.744,1607035905.0296
311,4641.026,3972.821,3927.179,4350.256,1607035905.0373
312,4646.154,3971.795,3925.641,4357.949,1607035905.0451
313,4647.179,3963.077,3912.821,4349.231,1607035905.0529
314,4637.436,3958.974,3903.077,4334.359,1607035905.0607
315,4635.897,3961.538,3903.59,4335.897,1607035905.0684
316,4646.667,3966.667,3909.744,4346.667,1607035905.0762
317,4653.333,3974.872,3915.385,4347.692,1607035905.0839
318,4646.154,3975.897,3917.436,4346.154,1607035905.0918
319,4646.667,3975.897,3921.026,4350.256,1607035905.0995
320,4650.769,3977.949,3920.0,4348.718,1607035905.1074
321,4641.026,3969.231,3909.744,4337.436,1607035905.1152
322,4636.41,3962.051,3911.795,4334.872,1607035905.1231
323,4649.744,3973.333,3925.641,4349.744,1607035905.131
324,4657.949,3980.0,3930.769,4360.0,1607035905.1389
325,4650.769,3969.744,3918.974,4352.308,1607035905.1467
326,4644.103,3969.231,3908.205,4340.0,1607035905.1546
327,4647.179,3980.0,3912.308,4341.538,1607035905.1624
328,4650.256,3979.487,3914.359,4346.154,1607035905.1704
329,4644.615,3966.667,3908.205,4337.436,1607035905.1782
330,4640.513,3959.487,3904.615,4330.769,1607035905.1861
331,4648.205,3968.205,3911.795,4342.564,1607035905.1939
332,4652.821,3976.923,3918.974,4356.41,1607035905.2016
333,4649.231,3971.282,3918.974,4357.949,1607035905.2095
334,4638.974,3960.0,3916.41,4349.744,1607035905.2172
335,4631.282,3964.103,3912.821,4340.0,1607035905.225
336,4631.282,3973.333,3907.179,4337.436,1607035905.2327
337,4628.205,3966.154,3903.077,4340.0,1607035905.2405
338,4635.385,3967.179,3910.769,4344.615,1607035905.2483
339,4655.897,3981.538,3923.077,4355.385,1607035905.2561
340,4660.0,3978.974,3924.103,4357.436,1607035905.2638
341,4646.154,3969.744,3923.59,4350.256,1607035905.2716
342,4637.436,3971.282,3924.615,4345.641,1607035905.2793
343,4632.308,3964.615,3906.667,4341.026,1607035905.2873
344,4634.359,3962.051,3889.231,4339.487,1607035905.2951
345,4651.282,3974.359,3903.077,4353.333,1607035905.303
346,4656.41,3977.949,3922.051,4362.564,1607035905.3108
347,4646.667,3972.821,3916.41,4351.795,1607035905.3187
348,4643.077,3973.846,3909.744,4344.615,1607035905.3266
349,4649.231,3974.872,3914.359,4347.692,1607035905.3345
350,4648.205,3970.256,3912.821,4342.051,1607035905.3423
351,4636.923,3963.077,3902.564,4329.744,1607035905.3502
352,4633.333,3959.487,3896.41,4328.205,1607035905.358
353,4647.179,3960.513,3895.385,4330.256,1607035905.366
354,4652.308,3962.564,3894.872,4324.103,1607035905.3738
355,4637.949,3961.026,3892.821,4322.051,1607035905.3815
356,4629.744,3956.41,3891.282,4324.615,1607035905.3893
357,4635.385,3957.436,3895.385,4324.103,1607035905.397
358,4635.385,3961.538,3897.949,4319.487,1607035905.4049
359,4626.154,3956.41,3893.333,4318.462,1607035905.4126
360,4634.359,3971.795,3895.385,3795.385,1607035913.8663
361,4638.974,3973.846,3901.026,3798.974,1607035913.8741
362,4641.538,3973.846,3890.256,3798.462,1607035913.8819
363,4633.846,3964.615,3886.667,3799.487,1607035913.8896
364,4627.692,3957.436,3893.333,3804.103,1607035913.8974
365,4625.128,3957.949,3887.179,3802.564,1607035913.9051
366,4619.487,3958.462,3877.436,3794.359,1607035913.9131
367,4617.436,3956.41,3878.974,3790.769,1607035913.9209
368,4626.667,3956.41,3879.487,3797.436,1607035913.9288
369,4633.333,3961.026,3881.538,3803.59,1607035913.9366
370,4629.744,3962.564,3889.744,3804.615,1607035913.9445
371,4627.179,3960.0,3887.692,3804.103,1607035913.9524
372,4633.333,3963.59,3882.564,3802.051,1607035913.9603
373,4638.462,3976.923,3887.179,3808.205,1607035913.9681
374,4634.872,3975.897,3892.821,3817.436,1607035913.976
375,4624.103,3957.949,3886.667,3810.256,1607035913.9838
376,4623.077,3956.923,3884.103,3806.154,1607035913.9918
377,4634.872,3974.359,3894.359,3820.0,1607035913.9996
378,4639.487,3976.923,3899.487,3827.179,1607035914.0073
379,4633.846,3965.128,3891.282,3821.026,1607035914.0151
380,4630.256,3967.692,3886.154,3820.513,1607035914.0228
381,4633.333,3972.821,3893.846,3825.128,1607035914.0307
382,4631.795,3962.564,3897.436,3827.179,1607035914.0384
383,4622.051,3954.872,3892.308,3826.154,1607035914.0462
384,4621.026,3956.923,3888.718,3822.051,1607035914.0539
385,4630.256,3958.974,3886.667,3822.051,1607035914.0617
386,4632.821,3959.487,3889.744,3830.769,1607035914.0695
387,4627.692,3960.513,3895.385,3840.0,1607035914.0773
388,4626.667,3959.487,3893.333,3837.436,1607035914.085
389,4628.205,3958.462,3887.692,3832.308,1607035914.0929
390,4623.59,3956.923,3888.718,3832.821,1607035914.1008
391,4623.59,3957.436,3894.872,3834.872,1607035914.1087
392,4629.744,3960.0,3891.282,3827.692,1607035914.1165
393,4633.333,3957.949,3883.077,3822.051,1607035914.1244
394,4631.282,3955.385,3881.026,3827.692,1607035914.1322
395,4624.615,3956.41,3887.179,3830.769,1607035914.1402
396,4623.077,3957.436,3887.692,3829.231,1607035914.148
397,4627.179,3955.385,3882.051,3831.282,1607035914.1559
398,4624.615,3954.359,3882.051,3832.821,1607035914.1637
399,4617.436,3957.436,3883.077,3829.744,1607035914.1716
400,4624.615,3957.436,3884.615,3831.795,1607035914.1795
401,4640.0,3957.436,3884.615,3835.897,1607035914.1872
402,4634.359,3956.41,3877.436,3830.769,1607035914.195
403,4616.41,3950.769,3875.897,3829.231,1607035914.2027
404,4615.897,3951.282,3887.692,3839.487,1607035914.2105
405,4631.795,3957.436,3889.744,3845.641,1607035914.2183
406,4636.923,3958.974,3876.923,3841.538,1607035914.2261
407,4622.564,3956.41,3876.41,3845.641,1607035914.2338
408,4618.974,3956.41,3888.718,3855.385,1607035914.2416
409,4627.692,3956.923,3887.692,3852.821,1607035914.2493
410,4623.077,3957.436,3879.487,3851.795,1607035914.2572
411,4614.359,3951.282,3883.077,3857.949,1607035914.2649
412,4619.487,3948.718,3883.077,3853.333,1607035914.2727
413,4620.513,3954.872,3869.744,3845.128,1607035914.2804
414,4609.744,3949.744,3867.179,3848.718,1607035914.2883
415,4613.333,3945.128,3875.385,3855.897,1607035914.2962
416,4622.051,3948.718,3874.872,3857.949,1607035914.3041
417,4615.385,3948.718,3875.897,3862.051,1607035914.3119
418,4620.513,3951.282,3880.0,3867.179,1607035914.3198
419,4631.795,3958.974,3879.487,3869.744,1607035914.3276
420,4626.667,3957.949,3881.026,3872.308,1607035914.3356
421,4621.538,3956.41,3884.615,3874.872,1607035914.3434
422,4624.615,3958.462,3876.41,3872.308,1607035914.3513
423,4618.974,3945.128,3863.077,3863.077,1607035914.3591
424,4613.846,3937.949,3863.077,3860.513,1607035914.3669
425,4619.487,3949.231,3870.769,3869.231,1607035914.3748
426,4620.513,3952.308,3867.692,3868.205,1607035914.3825
427,4621.026,3947.692,3863.077,3863.59,1607035914.3903
428,4626.667,3952.821,3871.282,3874.872,1607035914.398
429,4629.231,3960.0,3885.128,3881.538,1607035914.4058
430,4631.795,3960.0,3887.692,3876.41,1607035914.4136
431,4633.333,3958.462,3884.103,3886.154,1607035914.4215
432,4630.256,3960.0,3883.59,3897.436,1607035914.4293
433,4630.256,3960.0,3884.103,3894.872,1607035914.4371
434,4629.744,3959.487,3883.59,3900.0,1607035914.4448
435,4622.564,3955.385,3883.077,3906.667,1607035914.4527
436,4625.128,3954.359,3879.487,3895.897,1607035914.4604
437,4634.359,3956.41,3866.667,3889.744,1607035914.4682
438,4626.667,3956.923,3864.103,3900.513,1607035914.4759
439,4614.359,3954.872,3878.462,3904.103,1607035914.4838
440,4615.385,3954.872,3881.538,3900.513,1607035914.4917
441,4617.436,3955.897,3873.846,3901.538,1607035914.4996
442,4620.513,3958.974,3880.513,3905.641,1607035914.5074
443,4631.795,3962.051,3891.282,3911.282,1607035914.5153
444,4637.436,3963.077,3891.795,3918.462,1607035914.5231
445,4633.333,3958.974,3895.897,3927.179,1607035914.5311
446,4630.769,3957.436,3900.0,3929.744,1607035914.5389
447,4630.769,3961.538,3893.333,3925.128,1607035914.5468
448,4628.205,3962.051,3889.744,3924.103,1607035914.5546
449,4629.744,3958.462,3890.256,3925.128,1607035914.5623
450,4635.385,3959.487,3887.179,3918.974,1607035914.5702
451,4632.821,3960.513,3884.615,3916.923,1607035914.5779
452,4626.154,3957.949,3883.59,3921.026,1607035914.5857
453,4628.718,3960.0,3886.154,3924.103,1607035914.5934
454,4635.897,3964.103,3897.436,3928.718,1607035914.6012
455,4635.897,3960.513,3898.462,3930.256,1607035914.609
456,4627.179,3956.41,3883.59,3921.538,1607035914.6168
457,4622.564,3957.436,3882.564,3919.487,1607035914.6245
458,4626.154,3958.462,3891.282,3928.718,1607035914.6323
459,4626.154,3955.897,3884.103,3928.205,1607035914.64
460,4622.564,3956.41,3872.308,3919.487,1607035914.6479
461,4625.641,3960.0,3877.949,3923.077,1607035914.6556
462,4630.256,3960.0,3889.744,3934.359,1607035914.6635
463,4633.846,3957.436,3886.154,3931.795,1607035914.6713
464,4632.308,3957.436,3877.949,3921.538,1607035914.6792
465,4627.692,3959.487,3878.462,3923.077,1607035914.6871
