,P7,O1,O2,P8,TIME
70,4630.256,3920.0,4007.179,4336.41,1606956568.2001
71,4629.231,3922.564,4004.103,4329.231,1606956568.2079
72,4634.359,3928.718,4009.744,4330.256,1606956568.2156
73,4641.538,3934.359,4014.359,4339.487,1606956568.2235
74,4645.128,3929.744,4012.821,4341.026,1606956568.2312
75,4637.949,3919.487,4006.154,4333.333,1606956568.239
76,4632.308,3921.538,4007.179,4334.359,1606956568.2467
77,4631.795,3926.154,4015.897,4340.513,1606956568.2545
78,4631.282,3922.051,4012.308,4336.41,1606956568.2623
79,4632.821,3917.436,3998.974,4326.154,1606956568.2701
80,4633.846,3918.974,3994.359,4318.462,1606956568.2778
81,4627.692,3918.462,3996.923,4314.359,1606956568.2857
82,4618.974,3911.282,3996.41,4314.872,1606956568.2935
83,4617.949,3909.231,3997.436,4318.974,1606956568.3015
84,4622.051,3916.923,4000.0,4316.923,1606956568.3093
85,4628.205,3922.564,4002.051,4314.872,1606956568.3172
86,4634.872,3923.077,4008.205,4322.051,1606956568.325
87,4636.923,3929.231,4010.256,4325.128,1606956568.3329
88,4633.846,3928.205,4002.564,4317.436,1606956568.3408
89,4632.821,3919.487,4004.103,4316.41,1606956568.3487
90,4636.41,3922.051,4010.769,4320.0,1606956568.3565
91,4641.538,3924.103,4006.154,4320.513,1606956568.3642
92,4639.487,3914.359,3997.949,4317.949,1606956568.372
93,4634.872,3911.795,4000.0,4315.897,1606956568.3798
94,4637.436,3915.385,4003.077,4320.0,1606956568.3876
95,4643.59,3916.41,4000.513,4321.538,1606956568.3953
96,4645.128,3918.974,3998.974,4311.282,1606956568.4031
97,4645.128,3921.026,3996.41,4308.205,1606956568.4108
98,4652.821,3918.974,3995.385,4316.923,1606956568.4187
99,4656.923,3920.0,3998.462,4318.974,1606956568.4264
100,4647.692,3920.513,4001.026,4317.436,1606956568.4342
101,4642.564,3918.974,4003.077,4324.615,1606956568.4419
102,4650.769,3921.026,4009.231,4330.769,1606956568.4497
103,4651.282,3924.103,4011.795,4323.077,1606956568.4575
104,4643.59,3924.103,4008.205,4317.949,1606956568.4654
105,4650.256,3922.051,4011.282,4328.718,1606956568.4732
106,4651.795,3913.846,4005.641,4329.231,1606956568.4811
107,4636.923,3908.205,3993.333,4312.308,1606956568.4889
108,4637.436,3916.923,4004.103,4314.872,1606956568.4969
109,4644.615,3917.949,4011.282,4327.179,1606956568.5047
110,4642.051,3906.667,3995.385,4314.359,1606956568.5126
111,4637.949,3905.641,3987.179,4291.282,1606956568.5204
112,4643.077,3920.513,4000.0,4300.513,1606956568.5283
113,4654.359,3935.385,4015.897,4335.385,1606956568.5362
114,4661.026,3941.538,4027.179,4351.795,1606956568.5441
115,4653.333,3934.359,4025.128,4344.103,1606956568.5519
116,4642.051,3923.59,4011.795,4340.0,1606956568.5598
117,4643.077,3922.051,4005.641,4336.923,1606956568.5676
118,4644.103,3923.077,4003.077,4324.615,1606956568.5754
119,4647.692,3928.718,4008.205,4331.795,1606956568.5832
120,4649.744,3933.846,4016.41,4342.564,1606956568.5909
121,4647.692,3929.231,4013.846,4334.872,1606956568.5987
122,4654.872,3926.667,4008.205,4327.692,1606956568.6064
123,4658.462,3929.744,4008.205,4331.282,1606956568.6143
124,4647.692,3929.744,4010.256,4334.359,1606956568.622
125,4644.103,3929.231,4013.333,4338.974,1606956568.6299
126,4649.744,3930.256,4016.923,4344.103,1606956568.6377
127,4640.513,3925.128,4012.821,4339.487,1606956568.6456
128,4630.256,3920.513,4007.692,4334.872,1606956568.6535
129,4641.538,3928.718,4010.769,4341.538,1606956568.6614
130,4656.41,3936.923,4017.436,4354.872,1606956568.6692
131,4649.231,3932.308,4018.974,4354.359,1606956568.6771
132,4638.462,3930.256,4010.256,4334.872,1606956568.6849
133,4644.615,3933.333,4001.026,4329.231,1606956568.6929
134,4652.821,3929.231,4005.641,4347.692,1606956568.7007
135,4653.846,3927.179,4012.821,4353.846,1606956568.7086
136,4644.615,3925.641,4006.154,4340.0,1606956568.7164
137,4628.205,3912.308,3995.385,4332.308,1606956568.7241
138,4632.308,3913.333,4001.026,4335.385,1606956568.732
139,4649.231,3929.744,4014.359,4337.436,1606956568.7397
140,4644.615,3928.718,4020.513,4344.615,1606956568.7475
141,4633.846,3916.923,4009.744,4337.436,1606956568.7552
142,4633.846,3916.41,3993.846,4315.385,1606956568.763
143,4632.821,3921.026,3996.41,4313.333,1606956568.7708
144,4640.513,3927.179,4010.256,4326.667,1606956568.7786
145,4649.744,3933.333,4009.744,4321.026,1606956568.7863
146,4641.538,3928.205,4003.59,4313.846,1606956568.7942
147,4635.897,3923.59,4005.641,4325.128,1606956568.802
148,4640.513,3923.077,4009.744,4330.769,1606956568.8099
149,4640.0,3923.077,4015.897,4332.821,1606956568.8176
150,4641.538,3926.667,4017.436,4335.385,1606956568.8255
151,4643.59,3927.179,4006.667,4325.128,1606956568.8333
152,4626.667,3911.282,3990.256,4307.692,1606956568.8413
153,4613.846,3899.487,3985.641,4303.59,1606956568.8491
154,4629.744,3916.41,3998.974,4312.821,1606956568.857
155,4648.718,3937.949,4012.821,4320.0,1606956568.8648
156,4642.564,3927.179,4009.231,4316.41,1606956568.8727
157,4630.769,3911.795,4003.59,4312.308,1606956568.8806
158,4633.846,3918.974,4009.744,4321.538,1606956568.8885
159,4635.897,3921.538,4010.256,4327.692,1606956568.8963
160,4627.179,3914.872,4003.077,4311.282,1606956568.9041
161,4636.41,3932.308,4011.282,4305.641,1606956568.9119
162,4663.59,3954.872,4027.179,4330.256,1606956568.9197
163,4656.41,3942.051,4025.128,4338.462,1606956568.9275
164,4628.205,3919.487,4011.795,4320.0,1606956568.9352
165,4626.667,3918.462,4007.179,4315.897,1606956568.943
166,4632.308,3921.538,4004.103,4323.077,1606956568.9507
167,4624.103,3916.41,4002.051,4320.0,1606956568.9586
168,4625.641,3914.872,4006.154,4323.59,1606956568.9663
169,4631.282,3914.872,4002.051,4326.154,1606956568.9741
170,4630.256,3918.974,4003.077,4323.59,1606956568.9818
171,4632.821,3927.179,4017.436,4327.692,1606956568.9896
172,4634.872,3928.718,4022.564,4338.974,1606956568.9974
173,4629.744,3924.103,4014.359,4338.462,1606956569.0053
174,4630.256,3923.59,4013.846,4326.154,1606956569.0131
175,4634.872,3926.154,4017.436,4323.077,1606956569.021
176,4632.821,3927.692,4018.974,4332.308,1606956569.0288
177,4622.051,3921.538,4014.359,4322.051,1606956569.0368
178,4618.462,3911.795,4005.128,4298.974,1606956569.0446
179,4627.179,3918.462,4007.179,4311.282,1606956569.0525
180,4629.231,3927.692,4013.846,4333.846,1606956569.0603
181,4615.385,3909.231,4002.564,4316.41,1606956569.0682
182,4612.821,3894.872,3991.795,4294.359,1606956569.0761
183,4631.795,3915.897,4002.564,4301.538,1606956569.084
184,4634.872,3927.692,4007.179,4306.667,1606956569.0918
185,4621.538,3907.692,3999.487,4297.949,1606956569.0995
186,4621.026,3893.333,3994.359,4294.872,1606956569.1073
187,4627.179,3895.897,3988.718,4289.744,1606956569.1151
188,4624.615,3897.436,3983.59,4283.077,1606956569.1229
189,4628.718,3900.513,3994.872,4287.179,1606956569.1306
190,4633.333,3903.59,4004.615,4285.128,1606956569.1384
191,4628.718,3897.436,3990.256,4269.744,1606956569.1461
192,4634.359,3897.949,3975.385,4265.128,1606956569.154
193,4645.641,3904.615,3982.051,4268.718,1606956569.1617
194,4631.282,3891.795,3984.103,4262.051,1606956569.1695
195,4612.821,3870.769,3970.769,4250.256,1606956569.1772
196,4620.513,3872.821,3965.641,4245.128,1606956569.185
197,4626.667,3887.692,3979.487,4250.256,1606956569.1928
198,4628.205,3894.359,3995.385,4265.128,1606956569.2007
199,4634.872,3894.872,3991.282,4270.769,1606956569.2085
200,4625.128,3892.821,3978.974,4258.462,1606956569.2164
201,4606.154,3881.026,3976.923,4244.103,1606956569.2242
202,4607.179,3874.359,3978.974,4238.974,1606956569.2322
203,4612.308,3880.513,3973.846,4241.026,1606956569.24
204,4601.538,3878.462,3970.769,4236.41,1606956569.2479
205,4589.744,3860.0,3963.077,4217.949,1606956569.2557
206,4588.718,3855.897,3955.385,4213.333,1606956569.2636
207,4595.385,3866.154,3959.487,4225.128,1606956569.2715
208,4596.41,3867.179,3966.154,4231.282,1606956569.2792
209,4591.795,3862.051,3966.154,4235.897,1606956569.287
210,4594.359,3866.667,3965.128,4241.026,1606956569.2947
211,4605.128,3878.974,3970.769,4239.487,1606956569.3025
212,4607.179,3887.179,3977.949,4237.949,1606956569.3103
213,4603.077,3886.154,3981.538,4244.615,1606956569.3181
214,4605.641,3885.641,3986.667,4248.205,1606956569.3258
215,4612.308,3890.256,3989.231,4245.128,1606956569.3336
216,4610.256,3886.667,3980.0,4237.436,1606956569.3413
217,4607.692,3881.026,3976.923,4241.026,1606956569.3492
218,4607.179,3881.026,3983.59,4252.308,1606956569.3569
219,4606.154,3885.128,3990.256,4256.923,1606956569.3648
220,4611.282,3892.821,3996.41,4254.872,1606956569.3726
221,4620.0,3902.051,3994.359,4257.436,1606956569.3805
222,4623.59,3906.667,3992.308,4266.154,1606956569.3884
223,4614.872,3896.923,3997.436,4273.846,1606956569.3963
224,4602.051,3880.513,3997.436,4269.744,1606956569.4041
225,4609.744,3886.667,3998.462,4269.744,1606956569.412
226,4625.128,3907.179,4012.821,4285.128,1606956569.4198
227,4609.744,3900.513,4014.359,4278.462,1606956569.4278
228,4584.103,3881.026,3998.974,4252.821,1606956569.4356
229,4592.308,3883.59,3995.897,4261.026,1606956569.4435
230,4614.359,3898.462,4012.308,4292.821,1606956569.4513
231,4614.872,3904.103,4023.59,4304.103,1606956569.4592
232,4606.154,3900.0,4021.538,4301.538,1606956569.4671
233,4609.744,3898.974,4018.462,4302.564,1606956569.4748
234,4616.41,3905.641,4022.051,4301.026,1606956569.4826
235,4616.41,3911.282,4025.641,4304.103,1606956569.4903
236,4619.487,3918.462,4029.231,4313.846,1606956569.4981
237,4621.538,3919.487,4025.128,4313.333,1606956569.5059
238,4618.974,3910.256,4023.077,4312.821,1606956569.5137
239,4622.051,3908.718,4036.41,4323.59,1606956569.5214
240,4627.179,3922.564,4044.103,4327.692,1606956569.5292
241,4623.59,3922.564,4028.718,4312.821,1606956569.5369
242,4622.051,3912.308,4020.0,4309.231,1606956569.5449
243,4624.615,3913.333,4021.538,4322.051,1606956569.5527
244,4617.949,3914.359,4014.359,4309.231,1606956569.5605
245,4609.744,3910.769,4008.205,4284.103,1606956569.5682
246,4612.821,3910.769,4012.821,4294.359,1606956569.5761
247,4620.0,3913.333,4023.59,4321.538,1606956569.584
248,4618.974,3915.385,4027.692,4325.641,1606956569.5919
249,4612.308,3917.436,4018.974,4315.385,1606956569.5997
250,4603.59,3907.179,4006.667,4306.154,1606956569.6076
251,4598.974,3896.923,4004.103,4299.487,1606956569.6154
252,4600.0,3900.513,4005.641,4303.077,1606956569.6234
253,4605.641,3908.718,4005.641,4313.333,1606956569.6312
254,4605.128,3905.641,4006.154,4309.231,1606956569.6391
255,4602.564,3900.0,4004.615,4298.974,1606956569.6469
256,4615.385,3913.333,4009.231,4305.128,1606956569.6546
257,4629.744,3933.333,4021.026,4322.564,1606956569.6625
258,4622.051,3930.256,4017.436,4318.462,1606956569.6702
259,4608.718,3915.897,4004.615,4303.59,1606956569.678
260,4609.231,3914.359,4003.59,4311.282,1606956569.6857
261,4615.385,3916.923,4009.231,4318.462,1606956569.6935
262,4620.0,3918.974,4009.231,4301.026,1606956569.7013
263,4618.462,3921.538,4008.718,4295.385,1606956569.7091
264,4614.872,3917.949,4011.282,4320.0,1606956569.7168
265,4615.385,3915.385,4014.359,4328.718,1606956569.7246
266,4609.231,3917.436,4012.308,4307.692,1606956569.7323
267,4600.0,3912.821,4006.667,4296.41,1606956569.7403
268,4600.0,3907.179,4003.077,4302.564,1606956569.7481
269,4605.128,3907.692,3997.436,4298.462,1606956569.756
270,4613.846,3913.333,3994.359,4299.487,1606956569.7638
271,4621.538,3922.051,4003.59,4315.897,1606956569.7717
272,4610.256,3916.923,4006.154,4316.41,1606956569.7796
273,4600.0,3904.615,3995.385,4302.564,1606956569.7875
274,4614.359,3910.256,3991.795,4304.615,1606956569.7953
275,4623.59,3918.974,3992.821,4307.179,1606956569.8032
276,4618.974,3918.974,3994.872,4301.538,1606956569.811
277,4620.513,3922.564,4001.026,4306.154,1606956569.819
278,4622.564,3922.564,3999.487,4309.231,1606956569.8268
279,4618.462,3916.923,3991.795,4303.59,1606956569.8345
280,4620.0,3918.462,3996.41,4307.179,1606956569.8423
281,4622.564,3917.436,4001.538,4314.872,1606956569.85
282,4615.385,3908.205,3990.769,4310.769,1606956569.8579
283,4616.923,3915.897,3986.154,4298.462,1606956569.8656
284,4624.103,3923.077,3987.692,4287.179,1606956569.8734
285,4623.077,3909.744,3982.564,4287.692,1606956569.8811
286,4620.513,3902.051,3980.513,4292.821,1606956569.8889
287,4626.667,3914.359,3991.282,4293.846,1606956569.8967
288,4628.718,3921.026,3996.923,4294.872,1606956569.9045
289,4626.667,3911.282,3992.821,4295.897,1606956569.9122
290,4626.154,3903.077,3989.744,4295.385,1606956569.92
291,4623.59,3903.59,3984.615,4288.718,1606956569.9277
292,4616.41,3904.103,3981.538,4274.872,1606956569.9357
293,4612.308,3901.538,3987.179,4272.821,1606956569.9435
294,4614.872,3902.051,3993.846,4290.769,1606956569.9514
295,4616.41,3901.026,3993.333,4297.436,1606956569.9592
296,4613.333,3894.359,3988.718,4283.077,1606956569.9671
297,4614.872,3895.897,3989.744,4281.538,1606956569.975
298,4624.615,3906.667,3998.462,4296.41,1606956569.9829
299,4623.077,3904.615,3997.949,4292.308,1606956569.9907
300,4607.179,3890.769,3985.128,4271.795,1606956569.9986
301,4592.821,3883.077,3976.41,4260.0,1606956570.0064
302,4593.333,3886.667,3977.436,4266.667,1606956570.0142
303,4605.128,3892.821,3982.051,4272.821,1606956570.022
304,4620.513,3899.487,3990.256,4272.308,1606956570.0297
305,4620.0,3899.487,3994.872,4278.462,1606956570.0375
306,4603.077,3888.205,3987.692,4282.564,1606956570.0452
307,4604.103,3886.154,3987.179,4281.538,1606956570.0531
308,4624.103,3902.051,3998.974,4290.256,1606956570.0608
309,4628.205,3909.231,4004.615,4302.051,1606956570.0686
310,4613.846,3898.462,3997.436,4295.897,1606956570.0763
311,4605.641,3891.282,3989.744,4282.564,1606956570.0841
312,4604.103,3894.359,3985.641,4278.974,1606956570.0919
313,4605.641,3898.974,3990.256,4284.103,1606956570.0997
314,4610.769,3901.026,3998.462,4294.359,1606956570.1074
315,4611.282,3893.333,3994.872,4296.923,1606956570.1153
316,4610.769,3883.077,3993.846,4294.359,1606956570.1231
317,4619.487,3889.744,4007.179,4300.0,1606956570.1311
318,4627.179,3905.128,4014.359,4303.077,1606956570.1389
319,4624.103,3908.718,4008.205,4298.974,1606956570.1468
320,4609.744,3898.974,4000.0,4291.282,1606956570.1546
321,4597.949,3891.795,3992.821,4282.051,1606956570.1625
322,4597.949,3888.718,3990.769,4270.769,1606956570.1704
323,4606.154,3888.718,3997.949,4268.205,1606956570.1783
324,4614.359,3898.462,4006.667,4285.641,1606956570.1861
325,4620.0,3911.282,4010.256,4304.103,1606956570.194
326,4621.026,3911.795,4009.231,4297.436,1606956570.2018
327,4618.462,3903.59,4006.667,4286.154,1606956570.2096
328,4623.077,3907.179,4014.872,4297.436,1606956570.2174
329,4629.744,3920.0,4024.103,4313.333,1606956570.2251
330,4624.103,3919.487,4016.41,4304.615,1606956570.2329
331,4616.923,3904.103,4006.667,4286.667,1606956570.2406
332,4621.538,3900.513,4012.308,4292.821,1606956570.2485
333,4627.179,3909.231,4015.897,4303.59,1606956570.2562
334,4632.821,3914.872,4014.872,4302.564,1606956570.264
335,4635.897,3911.795,4017.949,4304.103,1606956570.2717
336,4622.051,3904.615,4015.897,4311.795,1606956570.2796
337,4602.564,3895.897,4005.128,4302.564,1606956570.2875
338,4605.641,3898.462,4005.641,4285.641,1606956570.2954
339,4617.949,3906.667,4013.333,4288.718,1606956570.3032
340,4616.41,3905.128,4013.333,4303.59,1606956570.3111
341,4606.667,3898.974,4007.179,4307.179,1606956570.3189
342,4604.615,3902.051,4003.077,4298.462,1606956570.3269
343,4614.872,3913.846,4006.667,4298.974,1606956570.3347
344,4614.359,3911.795,4008.718,4307.179,1606956570.3426
345,4608.205,3905.128,4012.308,4305.128,1606956570.3504
346,4617.949,3914.359,4020.513,4305.641,1606956570.3583
347,4625.128,3917.949,4017.436,4309.231,1606956570.3662
348,4618.462,3913.333,4010.256,4312.821,1606956570.3741
349,4622.051,3917.949,4015.385,4322.564,1606956570.3819
350,4626.154,3913.333,4015.897,4323.077,1606956570.3896
351,4615.897,3903.59,4012.308,4314.872,1606956570.3974
352,4615.897,3908.205,4020.0,4313.333,1606956570.4052
353,4625.641,3911.795,4025.641,4316.923,1606956570.413
354,4622.051,3904.615,4015.385,4314.872,1606956570.4207
355,4610.256,3900.0,4005.641,4317.436,1606956570.4285
356,4607.692,3900.513,4009.231,4317.949,1606956570.4362
357,4618.974,3911.795,4018.462,4314.872,1606956570.4441
358,4629.744,3927.692,4026.667,4327.692,1606956570.4518
359,4626.667,3925.128,4026.154,4340.0,1606956570.4597
360,4614.359,3909.744,4014.872,4330.769,1606956570.4675
361,4610.769,3901.538,4005.128,4315.897,1606956570.4754
362,4615.385,3909.231,4011.282,4320.513,1606956570.4833
363,4612.821,3914.872,4018.974,4335.385,1606956570.4912
364,4607.692,3906.667,4011.282,4330.256,1606956570.499
365,4614.359,3908.205,4009.744,4322.051,1606956570.5069
366,4628.205,3925.641,4023.59,4337.949,1606956570.5147
367,4627.179,3923.077,4022.564,4344.615,1606956570.5227
368,4614.872,3904.615,4009.231,4325.641,1606956570.5305
369,4611.795,3906.154,4006.667,4322.564,1606956570.5384
370,4620.0,3915.385,4012.821,4333.333,1606956570.5462
371,4620.513,3906.154,4006.154,4320.513,1606956570.554
372,4615.385,3901.026,3996.923,4314.872,1606956570.5618
373,4616.923,3908.718,4004.103,4329.231,1606956570.5695
374,4615.385,3908.718,4005.128,4330.256,1606956570.5773
375,4606.667,3898.974,3993.846,4323.077,1606956570.585
376,4600.513,3896.923,3989.744,4323.59,1606956570.5928
377,4607.179,3903.59,3995.385,4317.436,1606956570.6006
378,4611.282,3903.077,3992.308,4302.564,1606956570.6084
379,4600.0,3889.744,3985.128,4303.59,1606956570.6161
380,4599.487,3884.615,3987.692,4321.026,1606956570.6239
381,4616.41,3900.0,3994.872,4328.205,1606956570.6316
382,4617.436,3906.667,3992.821,4302.564,1606956570.6395
383,4603.59,3890.256,3983.077,4284.615,1606956570.6472
384,4606.154,3905.128,3661.538,4330.769,1606956584.5438
385,4608.205,3907.179,3658.462,4325.641,1606956584.5516
386,4616.923,3915.385,3662.051,4339.487,1606956584.5594
387,4615.897,3911.282,3663.59,4344.103,1606956584.5671
388,4606.667,3900.513,3664.103,4331.795,1606956584.5749
389,4609.744,3905.128,3665.641,4331.282,1606956584.5826
390,4612.308,3906.667,3658.462,4339.487,1606956584.5906
391,4605.128,3894.872,3649.744,4338.462,1606956584.5984
392,4608.205,3894.359,3652.821,4333.333,1606956584.6063
393,4617.949,3900.513,3655.897,4330.256,1606956584.6141
394,4616.923,3904.103,3660.513,4336.41,1606956584.622
395,4620.0,3915.385,3673.333,4349.231,1606956584.6299
396,4627.692,3921.538,3672.308,4346.154,1606956584.6378
397,4620.0,3910.769,3659.487,4332.308,1606956584.6456
398,4604.615,3895.897,3658.462,4330.769,1606956584.6535
399,4603.077,3885.641,3663.59,4335.897,1606956584.6613
400,4605.128,3885.128,3660.513,4323.077,1606956584.6693
401,4605.641,3894.872,3658.462,4317.436,1606956584.6771
402,4614.872,3902.564,3665.641,4337.949,1606956584.6848
403,4622.051,3909.744,3675.897,4348.205,1606956584.6926
404,4617.949,3914.872,3672.308,4334.359,1606956584.7003
405,4616.41,3913.333,3658.974,4331.282,1606956584.7082
406,4616.923,3907.692,3648.718,4338.462,1606956584.7159
407,4614.359,3905.641,3648.718,4333.846,1606956584.7237
408,4621.026,3911.795,3659.487,4331.282,1606956584.7314
409,4632.821,3923.59,3671.795,4343.077,1606956584.7392
410,4630.256,3921.026,3671.282,4347.692,1606956584.747
411,4617.949,3904.103,3660.0,4336.41,1606956584.7548
412,4609.231,3891.795,3650.256,4327.179,1606956584.7625
413,4606.154,3892.308,3647.692,4324.615,1606956584.7704
414,4610.256,3902.564,3653.846,4320.0,1606956584.7782
415,4616.923,3911.282,3654.872,4322.051,1606956584.7862
416,4617.436,3911.795,3647.179,4338.974,1606956584.794
417,4613.333,3908.718,3638.974,4343.077,1606956584.8019
418,4610.769,3904.103,3624.103,4323.077,1606956584.8097
419,4609.744,3900.0,3609.231,4308.718,1606956584.8176
420,4613.846,3904.615,3611.282,4320.0,1606956584.8255
421,4616.923,3907.179,3615.385,4332.308,1606956584.8334
422,4614.359,3905.641,3612.821,4329.231,1606956584.8412
423,4613.333,3907.692,3612.308,4327.692,1606956584.8491
424,4610.769,3906.667,3614.872,4336.923,1606956584.8569
425,4606.154,3903.59,3616.41,4344.103,1606956584.8649
426,4610.769,3904.615,3610.769,4342.564,1606956584.8727
427,4618.462,3905.641,3603.077,4334.359,1606956584.8804
428,4623.077,3911.282,3607.692,4331.282,1606956584.8882
429,4625.128,3916.923,3614.359,4335.897,1606956584.8959
430,4623.077,3914.872,3606.667,4336.923,1606956584.9038
431,4623.59,3919.487,3603.077,4334.359,1606956584.9115
432,4623.59,3921.538,3608.718,4331.795,1606956584.9193
433,4620.0,3913.333,3606.154,4328.718,1606956584.927
434,4620.513,3915.897,3605.128,4329.231,1606956584.9348
435,4622.051,3920.0,3611.795,4333.333,1606956584.9426
436,4613.333,3904.103,3605.128,4326.667,1606956584.9504
437,4614.872,3905.641,3601.538,4327.692,1606956584.9581
438,4630.256,3931.282,3611.795,4344.615,1606956584.966
439,4633.333,3929.231,3609.744,4353.333,1606956584.9738
440,4622.564,3909.744,3598.974,4344.615,1606956584.9818
441,4617.436,3914.872,3595.897,4331.282,1606956584.9896
442,4616.923,3917.949,3593.333,4334.872,1606956584.9975
443,4615.385,3904.615,3592.821,4371.282,1606956585.0053
444,4615.897,3903.077,3601.026,4408.205,1606956585.0132
445,4610.256,3904.103,3591.795,4402.051,1606956585.0211
446,4608.718,3900.513,3580.513,4387.179,1606956585.029
447,4625.128,3913.333,3589.744,4405.641,1606956585.0368
448,4635.385,3924.615,3598.974,4422.051,1606956585.0447
449,4628.718,3915.385,3597.436,4412.308,1606956585.0525
450,4628.205,3912.308,3598.462,4406.154,1606956585.0603
451,4628.718,3915.385,3595.897,4405.641,1606956585.0681
452,4625.128,3914.359,3590.769,4400.513,1606956585.0758
453,4625.128,3916.923,3589.744,4397.949,1606956585.0836
454,4622.051,3912.821,3594.359,4405.641,1606956585.0913
455,4619.487,3904.615,3595.897,4411.282,1606956585.0992
456,4630.769,3911.795,3589.231,4413.333,1606956585.1069
457,4636.41,3918.974,3585.128,4423.59,1606956585.1147
458,4627.692,3914.359,3590.256,4439.487,1606956585.1224
459,4625.128,3913.846,3590.769,4443.59,1606956585.1302
460,4630.256,3914.359,3584.615,4444.615,1606956585.138
461,4630.769,3914.359,3588.205,4470.769,1606956585.1459
462,4629.231,3916.923,3592.821,4493.846,1606956585.1537
463,4623.59,3909.744,3585.641,4487.692,1606956585.1616
464,4619.487,3900.513,3577.436,4488.205,1606956585.1694
465,4626.667,3916.41,3581.026,4514.359,1606956585.1774
466,4632.308,3932.821,3589.744,4532.308,1606956585.1852
