,P7,O1,O2,P8,TIME
319,4629.744,3912.308,3993.846,4336.41,1606956567.5116
320,4628.718,3911.282,3983.59,4323.59,1606956567.5195
321,4634.359,3917.949,3987.179,4328.205,1606956567.5272
322,4638.462,3921.026,3998.462,4336.923,1606956567.5351
323,4638.462,3922.564,3997.949,4329.744,1606956567.5429
324,4640.0,3924.103,3988.205,4321.538,1606956567.5508
325,4637.436,3917.436,3983.59,4323.59,1606956567.5587
326,4635.897,3917.436,3987.179,4329.744,1606956567.5666
327,4642.051,3923.59,3992.308,4328.718,1606956567.5744
328,4644.615,3926.154,3994.872,4321.026,1606956567.5823
329,4635.385,3923.077,3992.821,4313.333,1606956567.5901
330,4627.692,3918.462,3988.718,4315.385,1606956567.5981
331,4629.231,3915.385,3989.231,4325.641,1606956567.6059
332,4632.308,3917.436,3993.333,4331.282,1606956567.6138
333,4633.846,3921.026,3995.897,4327.692,1606956567.6216
334,4636.41,3918.974,3996.41,4325.641,1606956567.6293
335,4641.026,3917.949,3999.487,4333.333,1606956567.6372
336,4650.256,3924.103,4000.513,4336.923,1606956567.6449
337,4651.795,3924.103,3992.821,4327.179,1606956567.6527
338,4645.641,3917.949,3990.769,4315.897,1606956567.6604
339,4646.154,3920.0,4000.513,4320.0,1606956567.6682
340,4650.769,3927.692,4005.641,4332.308,1606956567.676
341,4649.744,3927.692,3999.487,4334.872,1606956567.6838
342,4647.692,3922.564,3997.436,4327.692,1606956567.6915
343,4650.769,3922.564,4004.103,4327.179,1606956567.6993
344,4646.667,3921.026,3999.487,4329.231,1606956567.707
345,4641.026,3917.436,3991.795,4325.641,1606956567.715
346,4643.077,3915.897,3994.359,4325.641,1606956567.7228
347,4647.692,3918.462,4002.051,4330.769,1606956567.7307
348,4647.692,3921.026,4001.026,4327.692,1606956567.7385
349,4645.128,3918.462,3995.897,4323.59,1606956567.7464
350,4647.179,3920.0,3999.487,4331.795,1606956567.7543
351,4655.385,3927.692,4006.667,4337.949,1606956567.7622
352,4654.872,3925.128,4003.077,4328.718,1606956567.77
353,4641.538,3913.846,3991.795,4317.949,1606956567.7779
354,4635.897,3912.821,3992.821,4323.59,1606956567.7857
355,4644.615,3922.051,4003.59,4333.846,1606956567.7937
356,4650.769,3928.205,4007.692,4335.385,1606956567.8015
357,4647.692,3926.154,4002.564,4329.231,1606956567.8092
358,4642.564,3921.538,4000.0,4325.128,1606956567.817
359,4642.051,3922.564,4004.615,4328.718,1606956567.8247
360,4651.282,3931.795,4012.821,4337.436,1606956567.8326
361,4605.641,3897.949,3722.564,4320.513,1606956581.7289
362,4613.846,3911.282,3727.692,4323.59,1606956581.7367
363,4607.179,3907.179,3726.154,4317.436,1606956581.7447
364,4574.872,3877.436,3717.949,4303.077,1606956581.7525
365,4581.026,3885.641,3725.128,4318.974,1606956581.7602
366,4602.564,3907.692,3733.846,4323.59,1606956581.768
367,4574.872,3887.692,3719.487,4278.462,1606956581.7757
368,4559.487,3877.949,3707.179,4271.282,1606956581.7836
369,4596.41,3897.949,3720.0,4322.051,1606956581.7913
370,4617.949,3912.308,3734.359,4342.051,1606956581.7991
371,4613.846,3930.256,3741.538,4334.359,1606956581.8068
372,4621.026,3940.0,3747.692,4340.0,1606956581.8146
373,4623.59,3924.103,3749.231,4341.026,1606956581.8224
374,4624.103,3928.718,3748.205,4337.949,1606956581.8302
375,4623.077,3945.128,3746.667,4337.949,1606956581.8379
376,4605.128,3925.641,3738.462,4325.128,1606956581.8458
377,4606.667,3916.923,3730.769,4321.538,1606956581.8536
378,4620.513,3933.846,3732.821,4334.872,1606956581.8616
379,4618.974,3935.385,3733.846,4336.923,1606956581.8694
380,4609.231,3923.59,3733.846,4331.795,1606956581.8773
381,4605.128,3916.41,3734.872,4327.179,1606956581.8851
382,4611.282,3928.205,3732.821,4325.641,1606956581.893
383,4621.026,3946.667,3723.077,4321.538,1606956581.9009
384,4624.103,3946.667,3713.846,4318.974,1606956581.9088
385,4613.846,3926.154,3711.795,4324.103,1606956581.9166
386,4605.641,3917.436,3712.308,4326.154,1606956581.9245
387,4615.897,3935.897,3720.0,4321.026,1606956581.9323
388,4634.359,3952.308,3732.308,4328.205,1606956581.9401
389,4638.462,3952.821,3731.795,4339.487,1606956581.9479
390,4628.718,3943.59,3722.051,4333.846,1606956581.9556
391,4622.051,3934.359,3722.564,4324.615,1606956581.9634
392,4623.59,3934.872,3725.641,4330.769,1606956581.9711
393,4622.564,3936.923,3715.385,4334.359,1606956581.979
394,4615.385,3928.718,3703.59,4318.974,1606956581.9867
395,4620.0,3930.769,3708.718,4308.718,1606956581.9945
396,4626.667,3940.0,3712.308,4312.821,1606956582.0022
397,4618.974,3932.821,3702.051,4316.923,1606956582.01
398,4618.974,3927.692,3695.385,4313.846,1606956582.0178
399,4633.846,3942.051,3703.077,4315.385,1606956582.0257
400,4635.385,3946.154,3711.795,4323.59,1606956582.0335
401,4629.231,3936.923,3709.231,4325.128,1606956582.0414
402,4629.744,3935.897,3699.487,4316.923,1606956582.0492
403,4632.308,3938.974,3697.436,4318.974,1606956582.0572
404,4630.256,3936.41,3699.487,4325.128,1606956582.065
405,4626.667,3931.795,3693.846,4314.872,1606956582.0729
406,4626.154,3928.205,3687.179,4310.256,1606956582.0807
407,4630.769,3925.641,3686.667,4325.641,1606956582.0886
408,4634.359,3933.846,3687.692,4334.359,1606956582.0965
409,4629.231,3940.513,3684.103,4323.59,1606956582.1044
410,4616.41,3921.538,3675.385,4313.333,1606956582.1122
411,4609.744,3906.667,3674.359,4311.795,1606956582.12
412,4625.128,3930.256,3687.179,4320.0,1606956582.1278
413,4637.949,3948.205,3690.256,4326.154,1606956582.1356
414,4629.744,3938.462,3682.564,4320.513,1606956582.1434
415,4617.436,3936.41,3682.564,4316.41,1606956582.1511
416,4615.897,3941.538,3685.641,4319.487,1606956582.1589
417,4617.949,3931.795,3681.026,4313.846,1606956582.1666
418,4620.0,3927.692,3678.462,4306.667,1606956582.1745
419,4626.154,3932.821,3682.051,4317.949,1606956582.1822
420,4641.538,3937.949,3691.795,4333.846,1606956582.19
421,4647.179,3944.615,3698.974,4331.282,1606956582.1977
422,4630.769,3934.359,3691.282,4318.974,1606956582.2056
423,4625.641,3915.897,3677.436,4313.846,1606956582.2135
424,4630.769,3916.923,3666.667,4301.538,1606956582.2214
425,4623.59,3926.154,3664.615,4291.282,1606956582.2292
426,4626.154,3922.564,3674.359,4306.667,1606956582.2371
427,4645.641,3927.179,3687.692,4325.641,1606956582.2449
428,4643.59,3934.872,3686.154,4316.923,1606956582.2529
429,4632.308,3928.718,3683.59,4306.154,1606956582.2607
430,4634.872,3923.077,3691.282,4317.949,1606956582.2686
431,4629.231,3924.103,3693.846,4325.641,1606956582.2764
432,4619.487,3924.103,3685.128,4311.795,1606956582.2843
433,4624.615,3922.564,3685.641,4305.641,1606956582.2922
434,4625.641,3915.897,3695.897,4314.359,1606956582.2999
435,4627.179,3918.974,3696.41,4316.41,1606956582.3077
436,4645.641,3938.974,3693.846,4318.462,1606956582.3154
437,4651.795,3943.59,3702.051,4332.821,1606956582.3232
438,4641.026,3925.641,3706.154,4328.205,1606956582.331
439,4635.385,3922.051,3695.897,4307.692,1606956582.3388
440,4613.333,3917.436,3684.615,4303.59,1606956582.3465
441,4591.282,3903.59,3683.077,4305.128,1606956582.3543
442,4619.487,3916.41,3688.718,4307.179,1606956582.362
443,4650.256,3933.846,3690.256,4315.897,1606956582.3699
444,4635.385,3923.59,3684.615,4325.128,1606956582.3776
445,4624.615,3916.41,3678.462,4327.179,1606956582.3854
446,4635.385,3927.179,3670.769,4320.513,1606956582.3931
447,4632.308,3930.256,3660.513,4315.385,1606956582.401
448,4626.154,3932.821,3658.462,4325.128,1606956582.4089
449,4623.59,3931.282,3654.359,4330.256,1606956582.4168
450,4615.897,3917.436,3640.0,4317.436,1606956582.4246
451,4614.359,3916.41,3629.231,4310.769,1606956582.4325
452,4623.59,3926.667,3627.179,4317.949,1606956582.4403
453,4629.744,3921.538,3623.59,4322.051,1606956582.4483
454,4629.231,3918.462,3621.026,4323.077,1606956582.4561
455,4625.641,3934.872,3625.128,4324.615,1606956582.464
456,4621.026,3940.0,3623.59,4320.513,1606956582.4718
457,4621.026,3930.256,3617.436,4317.949,1606956582.4797
458,4627.692,3934.359,3617.949,4329.744,1606956582.4876
459,4633.333,3942.564,3620.513,4333.333,1606956582.4953
460,4628.205,3935.385,3609.231,4313.846,1606956582.5031
461,4623.59,3928.718,3596.41,4309.744,1606956582.5108
462,4627.179,3925.128,3601.538,4325.128,1606956582.5186
463,4633.846,3925.641,3610.256,4329.231,1606956582.5264
464,4630.256,3920.513,3603.077,4317.949,1606956582.5342
465,4618.974,3910.769,3593.333,4311.795,1606956582.5419
466,4617.436,3916.41,3599.487,4319.487,1606956582.5497
