,P7,O1,O2,P8,TIME
98,4591.282,3957.949,3869.231,4283.59,1606508896.1814
99,4591.282,3961.026,3875.385,4287.692,1606508896.1893
100,4576.923,3950.256,3854.359,4276.41,1606508896.1971
101,4572.308,3949.744,3858.462,4276.923,1606508896.2051
102,4582.564,3957.436,3879.487,4293.333,1606508896.2129
103,4584.103,3952.821,3866.154,4287.179,1606508896.2208
104,4581.538,3954.359,3853.846,4271.282,1606508896.2286
105,4582.051,3957.949,3866.154,4281.026,1606508896.2365
106,4577.436,3937.949,3867.179,4294.872,1606508896.2444
107,4576.41,3928.205,3858.974,4292.821,1606508896.2521
108,4593.333,3961.026,3869.744,4293.333,1606508896.2599
109,4607.179,3975.897,3879.487,4296.41,1606508896.2676
110,4600.513,3952.308,3871.795,4294.872,1606508896.2754
111,4588.718,3953.846,3871.282,4292.821,1606508896.2832
112,4584.103,3967.692,3885.128,4293.846,1606508896.291
113,4572.308,3953.333,3884.615,4286.154,1606508896.2987
114,4563.077,3944.103,3858.462,4271.795,1606508896.3065
115,4572.821,3948.718,3845.128,4270.769,1606508896.3142
116,4591.282,3953.333,3864.103,4287.692,1606508896.3221
117,4603.077,3965.128,3876.41,4298.462,1606508896.3298
118,4598.462,3965.128,3870.769,4296.923,1606508896.3377
119,4590.256,3956.41,3871.795,4295.897,1606508896.3455
120,4582.564,3958.974,3873.846,4286.667,1606508896.3534
121,4581.026,3959.487,3873.846,4289.744,1606508896.3613
122,4591.795,3959.487,3883.59,4311.795,1606508896.3692
123,4586.667,3965.128,3883.59,4306.667,1606508896.377
124,4566.667,3957.436,3866.154,4282.051,1606508896.3849
125,4587.179,3956.923,3864.103,4287.692,1606508896.3927
126,4612.308,3977.436,3878.462,4298.462,1606508896.4007
127,4581.026,3965.641,3880.0,4280.0,1606508896.4085
128,4558.462,3926.154,3853.333,4265.641,1606508896.4164
129,4589.744,3937.436,3842.051,4273.846,1606508896.4242
130,4602.564,3969.231,3870.256,4288.718,1606508896.4319
131,4580.0,3951.795,3882.564,4293.846,1606508896.4398
132,4572.821,3934.359,3864.615,4292.308,1606508896.4475
133,4590.256,3957.949,3870.256,4300.0,1606508896.4553
134,4590.769,3963.59,3883.077,4301.026,1606508896.463
135,4563.077,3937.949,3860.0,4276.41,1606508896.4708
136,4561.538,3943.077,3859.487,4269.231,1606508896.4786
137,4590.769,3964.615,3885.128,4282.564,1606508896.4864
138,4598.974,3961.026,3872.821,4275.897,1606508896.4941
139,4586.667,3951.795,3850.769,4263.077,1606508896.5019
140,4583.59,3957.436,3864.615,4273.846,1606508896.5096
141,4574.359,3954.359,3870.256,4277.949,1606508896.5176
142,4567.692,3938.974,3848.205,4269.231,1606508896.5254
143,4579.487,3939.487,3842.564,4273.846,1606508896.5333
144,4579.487,3949.231,3855.385,4282.051,1606508896.5411
145,4570.256,3948.718,3859.487,4279.487,1606508896.549
146,4583.59,3954.872,3866.667,4278.974,1606508896.5569
147,4606.154,3970.769,3886.667,4291.795,1606508896.5648
148,4602.564,3973.846,3889.744,4298.462,1606508896.5726
149,4586.667,3963.59,3869.231,4285.641,1606508896.5805
150,4588.718,3956.923,3869.744,4277.949,1606508896.5883
151,4597.949,3961.538,3887.179,4283.59,1606508896.5963
152,4583.077,3952.308,3866.667,4273.846,1606508896.6041
153,4558.462,3930.256,3833.846,4255.385,1606508896.6118
154,4560.0,3927.179,3840.0,4263.59,1606508896.6196
155,4590.769,3948.718,3863.59,4291.795,1606508896.6273
156,4610.256,3961.026,3867.692,4294.872,1606508896.6352
157,4602.564,3957.436,3867.692,4287.179,1606508896.6429
158,4587.179,3953.333,3878.462,4295.385,1606508896.6507
159,4579.487,3951.795,3882.051,4296.41,1606508896.6584
160,4588.718,3957.949,3873.846,4286.667,1606508896.6662
161,4603.077,3967.179,3874.872,4288.205,1606508896.674
162,4587.179,3957.949,3877.949,4290.256,1606508896.6818
163,4568.205,3950.256,3865.128,4279.487,1606508896.6895
164,4585.641,3953.333,3862.564,4273.333,1606508896.6973
165,4607.692,3959.487,3873.333,4278.974,1606508896.705
166,4601.026,3962.051,3863.077,4277.949,1606508896.713
167,4593.846,3956.41,3853.333,4266.154,1606508896.7208
168,4597.949,3951.795,3863.59,4264.103,1606508896.7287
169,4587.179,3949.231,3861.026,4271.282,1606508896.7365
170,4587.692,3952.821,3856.923,4281.538,1606508896.7444
171,4597.949,3957.949,3874.359,4290.256,1606508896.7523
172,4581.538,3957.436,3883.59,4291.795,1606508896.7602
173,4572.821,3958.974,3875.897,4291.282,1606508896.768
174,4607.692,3976.923,3885.128,4304.615,1606508896.7759
175,4625.128,3986.154,3895.897,4310.256,1606508896.7837
176,4594.872,3971.795,3886.667,4293.333,1606508896.7917
177,4579.487,3958.974,3871.795,4275.385,1606508896.7995
178,4589.231,3946.667,3861.026,4271.795,1606508896.8072
179,4585.128,3934.359,3857.949,4270.256,1606508896.815
180,4573.333,3933.333,3854.359,4262.051,1606508896.8227
181,4567.692,3928.718,3843.59,4254.872,1606508896.8306
182,4570.769,3924.103,3843.59,4255.385,1606508896.8383
183,4582.051,3932.821,3856.41,4257.436,1606508896.8461
184,4580.513,3929.744,3855.385,4253.333,1606508896.8538
185,4566.154,3923.59,3850.769,4255.385,1606508896.8616
186,4573.333,3948.205,3861.538,4270.256,1606508896.8694
187,4603.077,3974.359,3889.231,4297.436,1606508896.8772
188,4612.308,3968.205,3908.205,4311.795,1606508896.8849
189,4597.436,3954.359,3894.359,4302.051,1606508896.8928
190,4583.59,3945.128,3869.744,4294.359,1606508896.9006
191,4586.154,3941.026,3869.744,4302.051,1606508896.9086
192,4598.462,3948.718,3874.872,4303.077,1606508896.9164
193,4595.897,3949.231,3863.59,4288.718,1606508896.9243
194,4577.436,3930.769,3856.41,4275.897,1606508896.9321
195,4571.282,3929.744,3865.128,4274.872,1606508896.94
196,4586.154,3949.744,3870.769,4278.462,1606508896.9479
197,4599.487,3957.436,3867.692,4281.538,1606508896.9558
198,4598.462,3953.333,3863.077,4281.026,1606508896.9636
199,4595.897,3954.359,3868.718,4280.0,1606508896.9713
200,4603.59,3959.487,3875.385,4281.538,1606508896.9791
201,4603.077,3955.385,3866.154,4280.0,1606508896.9869
202,4593.333,3952.308,3864.615,4284.103,1606508896.9947
203,4600.513,3962.564,3881.026,4298.462,1606508897.0024
204,4616.923,3972.308,3890.769,4310.256,1606508897.0102
205,4623.59,3973.846,3889.231,4309.744,1606508897.0179
206,4622.051,3974.872,3896.41,4310.256,1606508897.0258
207,4606.667,3964.103,3891.795,4302.564,1606508897.0335
208,4590.256,3948.205,3861.538,4283.59,1606508897.0413
209,4586.667,3944.103,3840.513,4271.795,1606508897.049
210,4587.179,3948.718,3846.154,4273.333,1606508897.0569
211,4596.41,3956.923,3867.179,4286.154,1606508897.0648
212,4618.974,3967.179,3886.667,4304.615,1606508897.0727
213,4627.179,3972.308,3887.179,4309.231,1606508897.0805
214,4605.128,3964.615,3875.385,4297.949,1606508897.0884
215,4590.256,3960.513,3871.795,4294.872,1606508897.0962
216,4590.256,3960.513,3876.923,4293.846,1606508897.1042
217,4586.154,3950.256,3872.308,4283.59,1606508897.112
218,4597.949,3945.641,3867.179,4282.051,1606508897.1199
219,4620.0,3962.051,3869.744,4290.256,1606508897.1277
220,4610.256,3974.359,3870.769,4288.718,1606508897.1356
221,4589.231,3962.564,3875.897,4288.205,1606508897.1435
222,4603.59,3957.436,3892.308,4301.026,1606508897.1512
223,4619.487,3968.718,3901.026,4309.744,1606508897.159
224,4604.615,3969.231,3890.256,4305.641,1606508897.1667
225,4603.077,3965.128,3880.0,4302.564,1606508897.1745
226,4602.564,3966.667,3882.051,4295.897,1606508897.1823
227,4589.744,3965.128,3889.231,4286.667,1606508897.1901
228,4597.436,3961.026,3882.564,4294.872,1606508897.1978
229,4616.41,3960.0,3868.205,4307.179,1606508897.2056
230,4606.154,3947.692,3864.103,4296.41,1606508897.2133
231,4587.692,3940.0,3868.718,4283.077,1606508897.2212
232,4596.923,3950.769,3870.256,4285.641,1606508897.2289
233,4610.256,3954.872,3870.256,4286.667,1606508897.2368
234,4605.128,3950.256,3871.795,4288.205,1606508897.2446
235,4594.872,3952.308,3870.256,4291.795,1606508897.2525
236,4590.769,3952.308,3870.769,4292.308,1606508897.2603
237,4580.0,3944.103,3871.282,4289.744,1606508897.2683
238,4585.128,3950.769,3872.821,4289.231,1606508897.2761
239,4617.949,3965.641,3880.0,4294.359,1606508897.284
240,4624.615,3969.231,3887.692,4300.0,1606508897.2918
241,4594.872,3960.513,3885.128,4289.744,1606508897.2997
242,4591.282,3958.462,3878.462,4281.538,1606508897.3076
243,4612.308,3961.538,3868.205,4292.821,1606508897.3155
244,4610.769,3956.41,3855.385,4298.462,1606508897.3233
245,4603.59,3954.872,3857.949,4294.359,1606508897.331
246,4613.846,3965.128,3874.359,4299.487,1606508897.3388
247,4622.051,3974.872,3884.103,4305.641,1606508897.3466
248,4611.282,3973.846,3884.615,4304.103,1606508897.3544
249,4604.615,3972.821,3891.282,4309.231,1606508897.3621
250,4607.179,3970.769,3889.744,4310.769,1606508897.3699
251,4611.282,3971.795,3891.282,4310.769,1606508897.3776
252,4610.769,3975.897,3901.026,4310.769,1606508897.3855
253,4597.949,3968.718,3885.641,4294.872,1606508897.3932
254,4582.564,3956.41,3860.0,4274.359,1606508897.401
255,4587.179,3947.179,3864.103,4274.359,1606508897.4087
256,4607.692,3942.564,3873.333,4292.308,1606508897.4166
257,4615.897,3955.385,3868.205,4303.077,1606508897.4245
258,4607.179,3970.256,3867.179,4295.897,1606508897.4324
259,4600.513,3962.051,3870.256,4285.641,1606508897.4402
260,4586.667,3943.077,3866.154,4285.641,1606508897.4481
261,4574.872,3948.205,3870.769,4292.308,1606508897.4559
262,4593.333,3969.744,3882.051,4301.538,1606508897.4639
263,4621.538,3980.0,3888.205,4311.795,1606508897.4717
264,4608.718,3969.744,3880.0,4304.103,1606508897.4795
265,4583.59,3957.949,3868.718,4286.667,1606508897.4872
266,4595.897,3965.128,3870.256,4290.769,1606508897.4951
267,4612.821,3968.718,3873.846,4298.462,1606508897.503
268,4608.205,3962.051,3869.744,4289.231,1606508897.5109
269,4588.205,3955.897,3857.436,4273.333,1606508897.5187
270,4571.282,3948.205,3852.308,4268.718,1606508897.5264
271,4577.949,3943.077,3867.692,4280.513,1606508897.5342
272,4585.641,3947.179,3881.026,4288.718,1606508897.542
273,4567.179,3949.231,3873.333,4277.949,1606508897.5498
274,4564.103,3947.179,3863.59,4269.744,1606508897.5575
275,4592.308,3949.231,3865.641,4280.0,1606508897.5653
276,4603.59,3951.282,3864.615,4286.154,1606508897.573
277,4596.923,3951.795,3860.0,4276.41,1606508897.5809
278,4599.487,3958.974,3860.513,4272.821,1606508897.5886
279,4602.564,3968.205,3862.564,4277.436,1606508897.5965
280,4595.897,3966.154,3864.103,4282.051,1606508897.6043
281,4592.821,3962.051,3874.359,4291.795,1606508897.6122
282,4595.385,3967.179,3881.538,4300.513,1606508897.6201
283,4597.436,3967.179,3873.333,4299.487,1606508897.628
284,4594.359,3957.436,3868.205,4292.308,1606508897.6358
285,4591.795,3953.846,3871.282,4286.154,1606508897.6437
286,4582.564,3948.205,3862.051,4273.846,1606508897.6515
287,4571.795,3936.923,3852.308,4270.256,1606508897.6595
288,4583.077,3946.667,3867.692,4287.692,1606508897.6673
289,4597.949,3964.615,3890.256,4303.59,1606508897.6752
290,4591.282,3957.436,3882.564,4300.513,1606508897.683
291,4588.205,3946.154,3850.769,4292.308,1606508897.6909
292,4599.487,3949.231,3840.0,4289.231,1606508897.6988
293,4598.974,3953.846,3854.359,4281.538,1606508897.7065
294,4587.179,3950.769,3856.923,4275.385,1606508897.7143
295,4588.205,3947.692,3854.359,4282.564,1606508897.722
296,4593.846,3950.256,3865.641,4289.744,1606508897.7298
297,4587.692,3952.821,3867.179,4281.026,1606508897.7376
298,4575.897,3950.256,3856.41,4266.154,1606508897.7454
299,4571.795,3942.564,3855.385,4261.538,1606508897.7531
300,4576.923,3945.128,3866.667,4274.359,1606508897.7609
301,4576.41,3947.692,3870.769,4281.538,1606508897.7686
302,4574.872,3943.59,3865.641,4278.974,1606508897.7766
303,4580.513,3945.128,3861.026,4277.436,1606508897.7844
304,4592.308,3953.846,3858.974,4276.41,1606508897.7923
305,4586.667,3944.103,3854.872,4273.846,1606508897.8001
306,4566.154,3931.795,3849.744,4271.795,1606508897.808
307,4566.667,3941.538,3842.051,4265.641,1606508897.8159
308,4588.205,3954.359,3842.564,4269.231,1606508897.8238
309,4600.0,3955.897,3861.538,4287.692,1606508897.8316
310,4593.846,3950.256,3870.769,4289.744,1606508897.8395
311,4585.128,3946.667,3862.051,4283.077,1606508897.8473
312,4587.692,3952.308,3867.692,4292.308,1606508897.8553
313,4590.256,3952.821,3875.897,4292.308,1606508897.8631
314,4583.077,3941.538,3862.564,4273.333,1606508897.871
315,4585.128,3942.051,3851.282,4268.205,1606508897.8788
316,4592.308,3950.256,3856.41,4283.59,1606508897.8865
317,4587.179,3945.128,3867.692,4298.462,1606508897.8944
318,4585.641,3946.154,3876.41,4301.538,1606508897.9021
319,4599.487,3959.487,3875.897,4300.0,1606508897.9099
320,4602.051,3958.462,3873.846,4301.538,1606508897.9176
321,4587.179,3954.359,3876.41,4306.154,1606508897.9254
322,4580.513,3957.949,3866.667,4305.128,1606508897.9332
323,4597.436,3958.462,3858.974,4302.564,1606508897.941
324,4604.103,3952.821,3869.744,4301.026,1606508897.9487
325,4583.077,3951.795,3878.462,4297.436,1606508897.9565
326,4574.872,3948.205,3871.282,4294.872,1606508897.9642
327,4593.333,3940.513,3861.026,4291.795,1606508897.9722
328,4596.923,3941.026,3858.462,4286.154,1606508897.98
329,4583.59,3948.718,3866.667,4289.231,1606508897.9879
330,4588.718,3951.282,3871.795,4296.923,1606508897.9957
331,4598.462,3951.795,3865.641,4294.872,1606508898.0036
332,4593.333,3953.846,3868.718,4291.282,1606508898.0115
333,4576.923,3940.513,3865.641,4291.795,1606508898.0194
334,4574.872,3937.436,3861.026,4296.41,1606508898.0272
335,4595.897,3961.538,3880.0,4306.154,1606508898.0351
336,4615.897,3976.923,3890.256,4317.436,1606508898.0429
337,4608.718,3963.077,3875.385,4316.41,1606508898.0509
338,4587.692,3951.795,3882.564,4311.795,1606508898.0587
339,4582.564,3953.846,3894.872,4310.256,1606508898.0664
340,4591.282,3953.846,3870.256,4305.128,1606508898.0742
341,4590.769,3950.256,3847.179,4291.795,1606508898.0819
342,4578.974,3944.103,3850.256,4280.0,1606508898.0898
343,4572.308,3944.103,3860.0,4283.59,1606508898.0975
344,4589.231,3955.897,3870.769,4300.0,1606508898.1053
345,4615.385,3961.538,3876.923,4304.615,1606508898.113
346,4610.769,3957.436,3869.744,4294.359,1606508898.1208
347,4590.769,3954.872,3866.667,4293.333,1606508898.1286
348,4590.256,3959.487,3875.897,4301.538,1606508898.1364
349,4600.513,3965.641,3883.077,4309.744,1606508898.1441
350,4587.179,3957.949,3879.487,4318.974,1606508898.152
351,4568.718,3949.744,3873.333,4315.385,1606508898.1598
352,4578.462,3952.308,3864.615,4296.41,1606508898.1678
353,4601.026,3961.026,3864.103,4294.359,1606508898.1756
354,4599.487,3960.513,3868.718,4298.974,1606508898.1835
355,4576.923,3943.077,3861.538,4283.077,1606508898.1913
356,4575.897,3933.333,3853.846,4275.897,1606508898.1992
357,4595.897,3948.718,3861.538,4290.769,1606508898.2071
358,4586.154,3947.692,3859.487,4285.641,1606508898.215
359,4556.41,3918.974,3843.077,4265.641,1606508898.2228
360,4621.538,3995.385,3876.41,4295.385,1606508912.2824
361,4608.718,3987.179,3877.949,4288.205,1606508912.2902
362,4612.308,3973.846,3888.205,4304.103,1606508912.2981
363,4617.436,3966.667,3890.769,4307.692,1606508912.3059
364,4615.897,3977.436,3885.128,4301.538,1606508912.3138
365,4616.923,3989.231,3878.462,4303.077,1606508912.3217
366,4608.205,3976.923,3872.821,4295.897,1606508912.3296
367,4595.385,3964.103,3867.692,4278.462,1606508912.3374
368,4607.692,3980.513,3868.718,4281.538,1606508912.3453
369,4626.667,3989.231,3871.795,4298.462,1606508912.3531
370,4624.103,3973.846,3878.462,4306.667,1606508912.3609
371,4616.923,3975.385,3883.077,4304.103,1606508912.3687
372,4618.462,3988.205,3873.333,4295.385,1606508912.3766
373,4612.821,3972.308,3867.179,4291.795,1606508912.3844
374,4612.821,3967.692,3884.103,4305.128,1606508912.3921
375,4629.744,4000.0,3897.436,4315.897,1606508912.4
376,4637.949,4008.205,3887.179,4308.718,1606508912.4077
377,4604.103,3968.205,3873.333,4294.872,1606508912.4155
378,4568.205,3944.615,3868.205,4288.718,1606508912.4232
379,4600.513,3969.744,3873.846,4295.385,1606508912.431
380,4645.128,3993.846,3884.615,4307.692,1606508912.4388
381,4634.359,3991.795,3891.795,4313.333,1606508912.4466
382,4611.795,3985.128,3888.205,4308.205,1606508912.4543
383,4613.333,3982.564,3882.564,4297.949,1606508912.4622
384,4612.308,3980.0,3878.462,4293.333,1606508912.47
385,4609.231,3978.462,3874.359,4296.41,1606508912.478
386,4610.769,3978.462,3871.795,4292.308,1606508912.4858
387,4610.256,3978.462,3871.795,4283.59,1606508912.4937
388,4611.282,3977.436,3872.308,4286.667,1606508912.5015
389,4606.154,3971.282,3869.231,4291.282,1606508912.5094
390,4603.077,3967.179,3872.308,4287.692,1606508912.5173
391,4610.769,3973.846,3880.513,4290.256,1606508912.5252
392,4613.846,3981.538,3880.0,4300.0,1606508912.533
393,4608.718,3982.564,3879.487,4304.615,1606508912.5409
394,4607.692,3981.538,3884.615,4306.154,1606508912.5487
395,4604.103,3980.513,3886.667,4304.103,1606508912.5567
396,4600.513,3974.359,3881.538,4295.897,1606508912.5645
397,4617.949,3978.462,3887.692,4303.59,1606508912.5722
398,4628.718,3986.667,3899.487,4320.513,1606508912.58
399,4615.385,3980.513,3888.205,4311.282,1606508912.5877
400,4608.718,3970.769,3868.205,4296.41,1606508912.5956
401,4612.308,3970.256,3870.769,4300.0,1606508912.6033
402,4612.308,3983.59,3882.564,4303.077,1606508912.6111
403,4617.949,3993.333,3877.436,4301.538,1606508912.6188
404,4625.128,3975.385,3869.231,4306.667,1606508912.6266
405,4614.872,3958.462,3873.333,4306.667,1606508912.6344
406,4610.769,3973.846,3880.513,4303.59,1606508912.6422
407,4616.41,3984.103,3878.974,4305.641,1606508912.6499
408,4614.872,3975.897,3880.0,4309.744,1606508912.6578
409,4608.718,3977.949,3886.154,4309.744,1606508912.6656
410,4602.564,3978.974,3882.564,4302.564,1606508912.6736
411,4598.974,3975.385,3873.846,4291.282,1606508912.6814
412,4595.385,3972.308,3870.769,4295.385,1606508912.6893
413,4591.282,3964.103,3870.769,4306.667,1606508912.6971
414,4594.359,3963.077,3869.231,4303.077,1606508912.705
415,4614.359,3972.821,3871.282,4297.436,1606508912.7129
416,4630.256,3981.538,3875.385,4306.667,1606508912.7208
417,4625.641,3981.538,3875.897,4316.923,1606508912.7286
418,4614.872,3973.333,3873.333,4315.385,1606508912.7363
419,4607.692,3964.103,3871.282,4309.744,1606508912.7441
420,4598.974,3964.103,3872.821,4307.692,1606508912.7519
421,4602.051,3974.872,3879.487,4314.359,1606508912.7597
422,4615.385,3989.231,3889.231,4322.564,1606508912.7674
423,4610.256,3989.744,3889.744,4317.949,1606508912.7752
424,4602.564,3981.538,3885.641,4309.231,1606508912.7829
425,4616.923,3985.641,3889.744,4309.231,1606508912.7908
426,4625.641,3990.256,3892.821,4314.359,1606508912.7985
427,4625.128,3989.231,3890.256,4317.949,1606508912.8063
428,4630.769,3992.308,3884.103,4316.923,1606508912.814
429,4624.615,3985.128,3872.308,4305.641,1606508912.8218
430,4603.59,3970.769,3862.051,4292.821,1606508912.8296
431,4602.564,3971.282,3862.564,4288.205,1606508912.8374
432,4620.0,3976.41,3867.692,4289.231,1606508912.8451
433,4618.462,3972.308,3872.308,4295.385,1606508912.853
434,4603.59,3971.795,3880.513,4304.615,1606508912.8608
435,4598.974,3973.846,3883.59,4307.692,1606508912.8688
436,4602.564,3975.385,3873.846,4297.436,1606508912.8766
437,4605.641,3982.564,3867.179,4289.231,1606508912.8845
438,4615.385,3989.231,3879.487,4304.615,1606508912.8923
439,4629.744,3983.59,3889.231,4317.949,1606508912.9002
440,4628.205,3976.923,3879.487,4310.769,1606508912.9081
441,4620.0,3985.641,3873.846,4305.641,1606508912.916
442,4618.974,3993.333,3883.077,4307.692,1606508912.9238
443,4614.359,3980.513,3881.538,4298.974,1606508912.9315
444,4598.974,3961.026,3868.205,4292.308,1606508912.9393
445,4588.718,3959.487,3865.128,4298.462,1606508912.9471
446,4601.026,3975.897,3867.179,4299.487,1606508912.9549
447,4623.077,3983.59,3871.282,4302.564,1606508912.9626
448,4627.179,3974.359,3878.462,4315.897,1606508912.9704
449,4616.923,3964.103,3877.436,4315.385,1606508912.9781
450,4594.359,3958.974,3863.59,4294.872,1606508912.986
451,4586.154,3965.128,3862.051,4288.718,1606508912.9937
452,4617.949,3983.077,3880.513,4306.667,1606508913.0015
453,4647.179,3996.923,3892.821,4322.564,1606508913.0092
454,4631.795,3995.385,3888.718,4321.026,1606508913.017
455,4609.231,3987.179,3882.564,4314.359,1606508913.0248
456,4607.692,3974.359,3881.026,4312.308,1606508913.0327
457,4600.513,3964.615,3872.821,4305.641,1606508913.0405
458,4592.821,3965.641,3863.077,4295.897,1606508913.0484
459,4604.615,3971.282,3867.692,4300.513,1606508913.0562
460,4627.179,3982.051,3874.872,4309.744,1606508913.0641
461,4636.41,3989.744,3873.333,4312.308,1606508913.072
462,4613.846,3974.359,3867.692,4311.795,1606508913.0799
463,4597.436,3968.205,3872.308,4310.256,1606508913.0877
464,4623.59,3990.769,3885.641,4317.436,1606508913.0956
465,4641.538,3994.359,3891.282,4330.769,1606508913.1034
466,4623.077,3978.462,3885.128,4323.59,1606508913.1114
