,P7,O1,O2,P8,TIME
39,4643.59,3975.897,3938.974,4386.154,1607035894.4649
40,4638.974,3969.231,3934.359,4376.41,1607035894.4728
41,4652.308,3981.026,3949.744,4387.692,1607035894.4806
42,4652.308,3981.026,3953.846,4397.436,1607035894.4885
43,4640.0,3971.282,3943.077,4386.154,1607035894.4963
44,4635.385,3965.641,3939.487,4374.872,1607035894.5043
45,4632.308,3964.103,3943.077,4380.513,1607035894.5121
46,4635.385,3967.179,3944.103,4384.615,1607035894.52
47,4645.641,3971.795,3942.564,4380.513,1607035894.5278
48,4643.59,3970.769,3944.103,4382.051,1607035894.5357
49,4636.41,3970.256,3948.205,4382.564,1607035894.5436
50,4643.077,3975.897,3950.769,4375.897,1607035894.5515
51,4658.974,3986.667,3955.897,4380.0,1607035894.5593
52,4660.0,3990.256,3964.103,4393.846,1607035894.567
53,4640.513,3976.41,3958.462,4385.641,1607035894.5748
54,4636.41,3967.692,3951.282,4375.897,1607035894.5826
55,4657.436,3973.846,3957.949,4390.769,1607035894.5904
56,4664.103,3977.436,3957.436,4396.41,1607035894.5981
57,4650.256,3972.308,3946.667,4380.513,1607035894.6059
58,4635.897,3960.513,3935.897,4368.205,1607035894.6136
59,4632.308,3953.846,3932.821,4367.179,1607035894.6215
60,4645.641,3966.154,3946.154,4378.462,1607035894.6292
61,4658.974,3974.872,3957.436,4391.282,1607035894.637
62,4642.051,3960.0,3946.154,4382.051,1607035894.6447
63,4628.205,3952.821,3936.41,4365.128,1607035894.6526
64,4646.154,3967.179,3948.718,4369.231,1607035894.6605
65,4658.974,3978.462,3961.026,4385.128,1607035894.6684
66,4651.795,3975.385,3961.026,4388.718,1607035894.6762
67,4643.59,3964.103,3957.949,4376.41,1607035894.6841
68,4643.077,3960.513,3955.897,4368.205,1607035894.6919
69,4647.179,3970.256,3958.462,4378.462,1607035894.6999
70,4649.231,3975.897,3962.051,4390.769,1607035894.7077
71,4644.103,3967.692,3962.051,4386.667,1607035894.7156
72,4632.821,3958.974,3956.923,4376.923,1607035894.7234
73,4630.769,3958.974,3952.821,4374.872,1607035894.7313
74,4637.436,3963.077,3954.872,4374.872,1607035894.7392
75,4646.667,3967.692,3959.487,4380.0,1607035894.7469
76,4657.949,3976.923,3967.179,4394.872,1607035894.7547
77,4653.333,3973.333,3963.59,4392.821,1607035894.7624
78,4636.923,3958.462,3948.718,4373.333,1607035894.7702
79,4637.436,3961.538,3952.821,4375.385,1607035894.778
80,4646.667,3976.923,3966.154,4388.718,1607035894.7858
81,4641.538,3974.359,3960.0,4380.513,1607035894.7935
82,4632.308,3963.077,3951.282,4371.282,1607035894.8013
83,4630.769,3964.103,3958.462,4380.513,1607035894.809
84,4633.846,3968.205,3964.103,4386.154,1607035894.8169
85,4641.026,3966.154,3961.538,4382.564,1607035894.8246
86,4638.974,3959.487,3956.41,4374.872,1607035894.8325
87,4630.256,3952.821,3950.256,4370.256,1607035894.8403
88,4636.923,3958.462,3953.846,4376.923,1607035894.8482
89,4648.205,3969.744,3961.026,4383.077,1607035894.8561
90,4643.077,3967.692,3955.385,4373.333,1607035894.864
91,4627.179,3952.821,3941.026,4360.513,1607035894.8718
92,4630.769,3954.359,3942.051,4367.179,1607035894.8797
93,4652.308,3973.333,3959.487,4385.128,1607035894.8875
94,4657.949,3976.923,3964.615,4386.667,1607035894.8955
95,4638.462,3959.487,3948.718,4368.718,1607035894.9033
96,4625.128,3951.795,3944.103,4367.179,1607035894.9112
97,4635.897,3960.513,3958.462,4382.051,1607035894.919
98,4653.333,3971.282,3970.256,4387.179,1607035894.9268
99,4656.923,3973.846,3971.282,4386.667,1607035894.9346
100,4644.103,3967.179,3961.538,4383.59,1607035894.9423
101,4629.744,3957.949,3949.231,4369.231,1607035894.9501
102,4623.077,3954.359,3945.641,4354.359,1607035894.9578
103,4636.923,3958.462,3954.359,4361.538,1607035894.9657
104,4652.821,3961.026,3959.487,4372.308,1607035894.9734
105,4639.487,3956.41,3952.821,4366.667,1607035894.9812
106,4628.718,3955.385,3953.333,4367.692,1607035894.9889
107,4643.077,3965.128,3963.077,4378.462,1607035894.9967
108,4649.744,3972.821,3964.615,4377.949,1607035895.0045
109,4642.564,3970.769,3960.513,4373.333,1607035895.0123
110,4643.59,3966.667,3962.564,4379.487,1607035895.02
111,4641.538,3960.513,3956.923,4374.872,1607035895.0279
112,4636.41,3957.436,3946.154,4357.436,1607035895.0357
113,4642.564,3960.0,3952.821,4361.026,1607035895.0437
114,4642.051,3951.795,3957.436,4370.769,1607035895.0515
115,4629.231,3941.538,3944.103,4362.564,1607035895.0594
116,4624.615,3946.154,3936.41,4352.308,1607035895.0672
117,4632.308,3953.846,3946.667,4355.385,1607035895.0751
118,4642.051,3960.513,3960.0,4365.641,1607035895.083
119,4634.872,3954.872,3955.897,4363.59,1607035895.0909
120,4612.821,3932.821,3934.872,4348.205,1607035895.0987
121,4617.436,3933.846,3929.744,4349.231,1607035895.1066
122,4645.128,3961.026,3953.846,4371.795,1607035895.1144
123,4646.667,3966.667,3965.128,4376.923,1607035895.1222
124,4626.154,3951.282,3947.692,4353.333,1607035895.13
125,4631.795,3952.821,3940.0,4349.744,1607035895.1377
126,4651.795,3964.615,3956.41,4372.821,1607035895.1455
127,4643.59,3955.897,3952.821,4368.205,1607035895.1532
128,4619.487,3935.897,3924.103,4336.41,1607035895.1611
129,4626.667,3946.667,3931.282,4344.103,1607035895.1688
130,4662.564,3981.538,3972.821,4388.718,1607035895.1766
131,4663.59,3978.974,3974.359,4385.128,1607035895.1843
132,4632.821,3951.795,3937.949,4340.513,1607035895.1921
133,4627.692,3951.282,3930.256,4335.385,1607035895.1999
134,4643.59,3963.077,3952.308,4363.59,1607035895.2078
135,4643.077,3962.051,3956.923,4366.154,1607035895.2156
136,4624.615,3952.821,3940.0,4347.179,1607035895.2235
137,4622.564,3952.308,3936.923,4345.128,1607035895.2313
138,4643.59,3962.051,3948.718,4360.513,1607035895.2393
139,4642.051,3960.0,3944.103,4365.128,1607035895.2471
140,4618.974,3946.667,3927.692,4349.231,1607035895.255
141,4621.538,3950.256,3931.795,4343.59,1607035895.2628
142,4637.436,3960.513,3945.128,4356.923,1607035895.2707
143,4632.308,3951.795,3938.462,4357.949,1607035895.2786
144,4630.769,3952.308,3933.846,4354.872,1607035895.2865
145,4644.103,3971.282,3952.821,4370.769,1607035895.2943
146,4637.949,3961.026,3952.308,4372.821,1607035895.302
147,4622.564,3937.949,3925.128,4354.872,1607035895.3098
148,4629.744,3948.205,3921.538,4349.231,1607035895.3176
149,4654.359,3966.154,3948.205,4367.692,1607035895.3254
150,4657.949,3953.846,3958.974,4378.462,1607035895.3331
151,4635.385,3935.897,3936.923,4357.436,1607035895.3409
152,4630.769,3939.487,3923.077,4335.385,1607035895.3486
153,4650.769,3950.769,3936.41,4342.564,1607035895.3565
154,4649.744,3947.692,3947.692,4355.897,1607035895.3642
155,4623.077,3929.231,3932.821,4345.641,1607035895.372
156,4617.436,3923.59,3920.513,4337.949,1607035895.3797
157,4645.641,3949.231,3937.949,4362.051,1607035895.3876
158,4659.487,3966.154,3955.897,4382.564,1607035895.3955
159,4643.077,3952.821,3950.769,4365.128,1607035895.4034
160,4630.256,3940.0,3937.436,4344.615,1607035895.4112
161,4626.154,3935.897,3925.128,4347.692,1607035895.4191
162,4620.513,3928.205,3912.308,4340.513,1607035895.4269
163,4625.641,3931.795,3907.692,4331.282,1607035895.4349
164,4634.872,3943.077,3911.282,4332.821,1607035895.4427
165,4633.333,3942.051,3908.718,4327.692,1607035895.4506
166,4628.718,3934.872,3905.641,4331.282,1607035895.4584
167,4628.718,3939.487,3916.923,4349.231,1607035895.4663
168,4633.846,3940.0,3917.436,4333.846,1607035895.4742
169,4641.026,3932.821,3895.897,4308.718,1607035895.4819
170,4647.692,3937.436,3903.077,4336.41,1607035895.4897
171,4651.282,3943.077,3929.231,4361.026,1607035895.4976
172,4654.359,3937.436,3915.385,4337.949,1607035895.5054
173,4638.974,3923.59,3887.692,4313.333,1607035895.5132
174,4608.718,3912.308,3888.205,4311.282,1607035895.521
175,4606.667,3917.949,3900.513,4321.538,1607035895.5287
176,4629.744,3934.359,3910.256,4336.41,1607035895.5365
177,4629.744,3936.41,3913.846,4339.487,1607035895.5442
178,4611.795,3924.103,3903.59,4328.718,1607035895.5521
179,4611.795,3921.538,3896.923,4327.179,1607035895.5598
180,4620.513,3926.154,3901.026,4333.846,1607035895.5677
181,4618.462,3927.179,3904.615,4331.795,1607035895.5755
182,4610.256,3918.974,3897.949,4321.026,1607035895.5835
183,4608.205,3912.821,3883.59,4317.436,1607035895.5913
184,4625.128,3930.256,3893.333,4333.333,1607035895.5992
185,4627.179,3933.846,3908.205,4334.359,1607035895.607
186,4602.051,3908.718,3892.821,4313.846,1607035895.6149
187,4606.667,3911.282,3889.744,4323.077,1607035895.6228
188,4629.744,3932.308,3912.821,4346.154,1607035895.6307
189,4613.846,3918.974,3902.051,4328.205,1607035895.6385
190,4588.205,3900.513,3874.872,4297.949,1607035895.6464
191,4602.564,3917.949,3892.308,4313.333,1607035895.6542
192,4624.615,3930.769,3917.949,4336.923,1607035895.662
193,4609.744,3913.846,3897.436,4317.436,1607035895.6698
194,4585.128,3903.59,3873.846,4305.641,1607035895.6775
195,4587.692,3907.179,3882.564,4321.538,1607035895.6853
196,4606.667,3911.795,3896.923,4319.487,1607035895.693
197,4607.179,3915.385,3890.769,4303.59,1607035895.7009
198,4601.538,3924.615,3887.692,4315.897,1607035895.7086
199,4603.59,3928.205,3896.923,4330.769,1607035895.7164
200,4601.538,3917.949,3888.205,4315.385,1607035895.7241
201,4597.436,3905.641,3870.769,4305.128,1607035895.7319
202,4598.974,3909.231,3882.051,4322.051,1607035895.7397
203,4605.641,3917.949,3900.513,4327.179,1607035895.7475
204,4601.538,3910.256,3885.641,4298.974,1607035895.7552
205,4589.744,3905.641,3874.359,4288.205,1607035895.7631
206,4594.359,3917.436,3883.077,4306.154,1607035895.7709
207,4599.487,3909.231,3864.615,4293.333,1607035895.7789
208,4584.615,3888.718,3841.026,4277.436,1607035895.7867
209,4587.692,3895.897,3862.051,4300.513,1607035895.7946
210,4617.436,3916.41,3891.795,4314.872,1607035895.8024
211,4618.462,3913.333,3883.077,4303.077,1607035895.8103
212,4600.0,3902.051,3864.615,4300.0,1607035895.8182
213,4595.385,3898.974,3862.564,4301.026,1607035895.8261
214,4594.359,3900.0,3861.538,4291.282,1607035895.8339
215,4604.615,3913.333,3862.564,4294.872,1607035895.8417
216,4615.897,3925.641,3875.385,4309.231,1607035895.8495
217,4606.667,3921.026,3882.051,4312.821,1607035895.8573
218,4597.436,3911.282,3868.718,4307.692,1607035895.8651
219,4603.077,3912.308,3863.59,4302.564,1607035895.8728
220,4604.615,3917.436,3878.462,4301.026,1607035895.8806
221,4598.974,3907.179,3875.897,4302.051,1607035895.8883
222,4598.462,3899.487,3861.026,4306.667,1607035895.8962
223,4596.41,3904.615,3858.462,4300.513,1607035895.9039
224,4605.128,3912.821,3865.641,4292.821,1607035895.9117
225,4620.0,3919.487,3877.436,4304.103,1607035895.9194
226,4610.256,3918.462,3878.974,4310.256,1607035895.9272
227,4594.872,3913.846,3867.179,4298.462,1607035895.935
228,4607.179,3919.487,3866.154,4299.487,1607035895.9429
229,4623.077,3931.795,3880.0,4312.308,1607035895.9507
230,4616.41,3931.282,3886.667,4313.846,1607035895.9586
231,4613.846,3926.667,3884.103,4309.231,1607035895.9664
232,4617.436,3926.154,3877.949,4299.487,1607035895.9744
233,4608.718,3921.026,3872.821,4288.205,1607035895.9822
234,4613.333,3927.692,3882.564,4300.513,1607035895.9901
235,4630.769,3943.077,3895.385,4318.462,1607035895.9979
236,4629.744,3945.128,3896.923,4314.359,1607035896.0058
237,4621.026,3939.487,3896.923,4313.333,1607035896.0137
238,4611.795,3925.128,3883.59,4307.692,1607035896.0216
239,4594.359,3905.641,3857.949,4289.744,1607035896.0294
240,4595.385,3911.795,3864.615,4295.897,1607035896.0371
241,4618.974,3936.41,3893.333,4320.513,1607035896.0449
242,4623.59,3933.846,3888.205,4316.41,1607035896.0527
243,4610.256,3920.0,3873.846,4294.872,1607035896.0605
244,4604.615,3924.615,3878.974,4290.256,1607035896.0682
245,4595.897,3917.949,3868.718,4289.231,1607035896.076
246,4598.462,3909.744,3861.538,4294.359,1607035896.0837
247,4625.128,3932.308,3884.103,4308.718,1607035896.0916
248,4632.308,3945.128,3891.282,4306.667,1607035896.0993
249,4604.103,3927.179,3876.41,4293.333,1607035896.1071
250,4596.41,3926.154,3892.821,4309.744,1607035896.1148
251,4625.128,3947.179,3918.974,4341.026,1607035896.1227
252,4634.872,3947.692,3904.615,4329.744,1607035896.1306
253,4615.897,3929.744,3882.564,4303.077,1607035896.1385
254,4607.179,3923.59,3888.205,4307.179,1607035896.1463
255,4620.513,3933.846,3903.59,4326.154,1607035896.1542
256,4629.231,3944.103,3910.256,4332.308,1607035896.162
257,4628.205,3943.077,3909.744,4329.744,1607035896.17
258,4631.795,3943.077,3913.333,4331.795,1607035896.1778
259,4627.692,3946.667,3914.359,4331.282,1607035896.1857
260,4619.487,3940.513,3899.487,4313.333,1607035896.1935
261,4632.308,3944.103,3890.256,4307.692,1607035896.2015
262,4641.538,3952.821,3900.0,4328.718,1607035896.2093
263,4624.103,3945.128,3899.487,4332.308,1607035896.217
264,4620.513,3945.128,3894.359,4313.333,1607035896.2248
265,4633.333,3953.333,3900.0,4311.282,1607035896.2325
266,4634.872,3953.333,3902.051,4322.564,1607035896.2404
267,4636.41,3951.795,3897.949,4328.718,1607035896.2481
268,4640.0,3954.359,3896.923,4332.821,1607035896.2559
269,4624.615,3940.513,3891.795,4321.026,1607035896.2636
270,4606.667,3922.564,3878.974,4299.487,1607035896.2714
271,4623.59,3933.333,3872.821,4300.513,1607035896.2792
272,4646.667,3953.846,3888.205,4316.923,1607035896.287
273,4627.692,3948.205,3900.0,4316.41,1607035896.2947
274,4597.949,3925.641,3885.641,4308.205,1607035896.3026
275,4610.769,3929.744,3880.0,4318.462,1607035896.3104
276,4629.231,3945.641,3889.231,4316.41,1607035896.3184
277,4616.41,3942.564,3886.667,4302.564,1607035896.3262
278,4607.692,3936.41,3890.769,4315.385,1607035896.3341
279,4621.026,3940.0,3908.205,4338.974,1607035896.3419
280,4630.769,3946.667,3907.692,4338.974,1607035896.3498
281,4616.923,3940.0,3892.308,4322.051,1607035896.3577
282,4609.231,3935.897,3891.795,4323.59,1607035896.3656
283,4623.59,3943.59,3898.462,4336.41,1607035896.3734
284,4627.179,3947.179,3894.872,4330.256,1607035896.3813
285,4622.564,3946.667,3895.385,4324.615,1607035896.3891
286,4633.333,3954.872,3910.769,4342.564,1607035896.3969
287,4640.0,3960.0,3917.436,4353.846,1607035896.4047
288,4632.308,3954.359,3906.154,4344.103,1607035896.4124
289,4626.667,3954.872,3907.692,4338.974,1607035896.4202
290,4621.026,3960.0,3919.487,4332.308,1607035896.4279
291,4623.077,3962.051,3917.436,4333.846,1607035896.4358
292,4629.744,3957.436,3909.744,4347.692,1607035896.4435
293,4623.077,3951.282,3913.333,4341.026,1607035896.4513
294,4618.974,3945.641,3912.308,4328.718,1607035896.459
295,4627.179,3944.615,3907.179,4336.41,1607035896.4668
296,4634.359,3958.462,3917.949,4346.667,1607035896.4746
297,4627.179,3960.513,3917.436,4338.462,1607035896.4824
298,4612.308,3941.538,3896.923,4323.077,1607035896.4901
299,4609.231,3936.41,3890.769,4320.513,1607035896.498
300,4630.769,3958.462,3911.795,4337.436,1607035896.5058
301,4647.179,3970.769,3929.744,4352.821,1607035896.5138
302,4632.308,3958.974,3915.897,4341.026,1607035896.5216
303,4622.051,3952.821,3904.103,4330.769,1607035896.5295
304,4636.923,3962.564,3919.487,4345.128,1607035896.5373
305,4648.718,3968.205,3929.744,4357.436,1607035896.5452
306,4637.949,3957.436,3914.359,4343.077,1607035896.5531
307,4627.179,3948.718,3898.974,4322.564,1607035896.561
308,4626.667,3948.205,3896.923,4324.615,1607035896.5688
309,4629.744,3949.744,3900.513,4338.974,1607035896.5767
310,4635.897,3955.385,3904.615,4338.462,1607035896.5845
311,4636.41,3959.487,3904.103,4328.205,1607035896.5923
312,4627.692,3955.385,3901.538,4332.821,1607035896.6001
313,4614.359,3942.051,3893.846,4327.179,1607035896.6078
314,4611.795,3934.359,3884.103,4315.385,1607035896.6156
315,4628.205,3949.744,3897.949,4337.436,1607035896.6233
316,4640.0,3959.487,3908.205,4352.308,1607035896.6312
317,4631.282,3945.641,3888.718,4327.179,1607035896.6389
318,4619.487,3937.436,3875.897,4316.41,1607035896.6467
319,4618.974,3943.59,3878.462,4327.692,1607035896.6544
320,4624.615,3948.205,3878.462,4322.564,1607035896.6622
321,4627.179,3953.333,3884.103,4320.513,1607035896.67
322,4620.0,3952.821,3892.821,4332.308,1607035896.6779
323,4623.077,3951.282,3899.487,4346.667,1607035896.6857
324,4634.359,3956.41,3908.718,4351.795,1607035896.6936
325,4631.795,3958.974,3908.205,4341.026,1607035896.7014
326,4632.308,3955.897,3894.359,4337.436,1607035896.7094
327,4640.0,3952.308,3892.308,4345.128,1607035896.7172
328,4628.718,3949.744,3894.872,4338.462,1607035896.7251
329,4613.846,3950.256,3887.692,4327.692,1607035896.7329
330,4622.564,3952.308,3886.667,4336.41,1607035896.7408
331,4629.744,3946.667,3887.179,4335.385,1607035896.7487
332,4629.231,3944.615,3890.256,4331.795,1607035896.7566
333,4638.974,3958.974,3903.077,4348.718,1607035896.7644
334,4637.436,3960.513,3902.051,4353.333,1607035896.7721
335,4618.974,3944.103,3885.641,4333.846,1607035896.7799
336,4620.513,3937.949,3884.615,4328.718,1607035896.7877
337,4631.795,3943.59,3890.256,4336.923,1607035896.7955
338,4623.077,3943.077,3886.667,4334.872,1607035896.8032
339,4611.282,3937.436,3885.641,4331.795,1607035896.811
340,4618.462,3938.462,3887.179,4341.026,1607035896.8187
341,4630.256,3947.692,3888.718,4351.795,1607035896.8266
342,4635.897,3953.846,3891.795,4349.231,1607035896.8343
343,4633.846,3949.744,3888.718,4337.949,1607035896.8421
344,4617.436,3939.487,3879.487,4328.718,1607035896.8498
345,4616.41,3938.462,3880.0,4334.872,1607035896.8578
346,4643.59,3957.436,3897.436,4358.974,1607035896.8656
347,4650.256,3965.128,3905.641,4365.641,1607035896.8735
348,4608.718,3930.256,3880.0,4333.333,1607035896.8813
349,4589.744,3908.718,3858.462,4318.462,1607035896.8892
350,4621.026,3935.897,3876.41,4343.59,1607035896.8971
351,4633.333,3951.282,3892.308,4353.333,1607035896.905
352,4612.821,3930.769,3884.615,4337.949,1607035896.9128
353,4601.538,3915.897,3869.231,4322.564,1607035896.9207
354,4596.923,3915.897,3857.949,4314.359,1607035896.9285
355,4597.949,3923.59,3864.103,4323.59,1607035896.9365
356,4629.231,3941.538,3883.59,4343.59,1607035896.9443
357,4631.282,3940.513,3876.41,4336.41,1607035896.952
358,4589.231,3921.026,3857.949,4319.487,1607035896.9598
359,4586.154,3926.154,3873.846,4334.359,1607035896.9675
360,4640.513,3969.231,3905.128,4811.795,1607035908.2353
361,4634.872,3956.41,3895.897,4795.385,1607035908.2432
362,4640.513,3955.385,3891.282,4768.718,1607035908.251
363,4647.179,3966.667,3901.026,4757.436,1607035908.2589
364,4646.154,3966.667,3907.692,4750.256,1607035908.2668
365,4644.103,3956.923,3897.949,4728.205,1607035908.2747
366,4639.487,3954.359,3887.692,4708.718,1607035908.2825
367,4639.487,3957.949,3889.231,4700.513,1607035908.2904
368,4646.154,3960.513,3896.41,4683.077,1607035908.2983
369,4647.179,3960.0,3896.923,4665.128,1607035908.3062
370,4638.462,3955.385,3889.231,4652.821,1607035908.314
371,4634.872,3953.846,3887.692,4637.436,1607035908.3219
372,4646.154,3953.846,3889.231,4626.667,1607035908.3297
373,4648.205,3954.359,3888.718,4620.0,1607035908.3375
374,4633.846,3960.0,3894.359,4611.795,1607035908.3453
375,4634.872,3965.641,3902.051,4609.744,1607035908.353
376,4645.128,3962.051,3895.897,4602.564,1607035908.3608
377,4635.897,3950.256,3886.154,4569.231,1607035908.3685
378,4631.282,3947.692,3886.667,4540.0,1607035908.3764
379,4640.0,3955.897,3890.256,4542.051,1607035908.3841
380,4633.846,3957.949,3891.795,4544.103,1607035908.3919
381,4625.128,3948.718,3887.692,4524.615,1607035908.3996
382,4628.718,3941.026,3882.564,4505.641,1607035908.4075
383,4627.692,3941.538,3884.615,4503.59,1607035908.4154
384,4631.795,3948.205,3886.154,4498.462,1607035908.4233
385,4641.026,3957.949,3882.564,4480.513,1607035908.4311
386,4638.974,3960.0,3886.154,4472.308,1607035908.439
387,4635.897,3956.41,3891.795,4473.333,1607035908.4468
388,4635.385,3956.41,3887.692,4458.462,1607035908.4548
389,4630.769,3955.897,3888.718,4441.026,1607035908.4626
390,4632.821,3954.359,3894.359,4445.641,1607035908.4705
391,4643.59,3956.41,3893.846,4446.154,1607035908.4783
392,4645.128,3958.462,3892.308,4424.615,1607035908.4862
393,4637.436,3954.359,3893.846,4408.205,1607035908.4941
394,4629.744,3946.154,3886.667,4398.974,1607035908.502
395,4625.641,3943.59,3880.513,4393.333,1607035908.5098
396,4629.744,3948.718,3891.795,4393.333,1607035908.5175
397,4643.077,3955.385,3903.077,4389.231,1607035908.5253
398,4644.615,3958.462,3898.974,4375.385,1607035908.5331
399,4634.872,3960.0,3895.897,4369.744,1607035908.5409
400,4639.487,3965.128,3902.564,4372.308,1607035908.5486
401,4647.692,3964.103,3901.026,4364.615,1607035908.5564
402,4640.513,3952.308,3890.256,4337.949,1607035908.5641
403,4635.897,3945.641,3888.718,4309.744,1607035908.572
404,4637.436,3952.821,3894.872,4307.692,1607035908.5797
405,4635.897,3957.436,3896.923,4316.41,1607035908.5875
406,4644.103,3956.923,3895.897,4305.128,1607035908.5952
407,4654.359,3960.513,3897.436,4284.615,1607035908.603
408,4646.154,3960.0,3899.487,4274.872,1607035908.6108
409,4638.462,3955.897,3896.923,4267.692,1607035908.6187
410,4648.205,3960.0,3898.462,4261.026,1607035908.6265
411,4656.41,3964.103,3903.59,4260.0,1607035908.6344
412,4649.231,3959.487,3897.949,4250.256,1607035908.6422
413,4637.436,3953.846,3887.179,4225.128,1607035908.6502
414,4633.846,3954.359,3891.282,4209.744,1607035908.658
415,4636.41,3957.436,3901.538,4216.41,1607035908.6659
416,4641.538,3957.949,3903.077,4220.0,1607035908.6737
417,4643.077,3952.308,3896.923,4207.692,1607035908.6816
418,4642.051,3949.744,3898.462,4200.0,1607035908.6895
419,4642.564,3956.923,3904.615,4203.077,1607035908.6972
420,4645.641,3962.564,3903.59,4195.385,1607035908.705
421,4648.718,3962.564,3901.026,4175.385,1607035908.7127
422,4645.128,3960.0,3897.949,4166.667,1607035908.7205
423,4639.487,3953.333,3894.359,4170.256,1607035908.7283
424,4638.462,3951.795,3895.385,4161.538,1607035908.7361
425,4642.051,3955.897,3897.949,4143.59,1607035908.7438
426,4636.923,3953.846,3891.282,4134.359,1607035908.7516
427,4629.231,3950.769,3888.205,4132.308,1607035908.7593
428,4631.795,3949.744,3889.744,4127.179,1607035908.7672
429,4640.513,3951.282,3888.205,4124.103,1607035908.7749
430,4640.513,3954.872,3890.769,4122.564,1607035908.7827
431,4633.333,3955.385,3894.872,4112.821,1607035908.7904
432,4637.949,3954.359,3894.872,4095.385,1607035908.7983
433,4646.667,3957.436,3900.0,4084.615,1607035908.8062
434,4640.513,3959.487,3905.641,4082.564,1607035908.8141
435,4634.872,3956.41,3898.974,4077.436,1607035908.8219
436,4644.615,3957.949,3897.949,4070.256,1607035908.8298
437,4652.308,3963.077,3911.282,4063.59,1607035908.8376
438,4642.564,3956.923,3907.179,4048.205,1607035908.8456
439,4630.769,3941.538,3888.718,4030.769,1607035908.8534
440,4631.795,3937.436,3884.615,4024.615,1607035908.8613
441,4634.872,3945.128,3889.231,4021.026,1607035908.8691
442,4631.795,3942.051,3879.487,4010.769,1607035908.877
443,4628.205,3934.872,3872.308,4004.615,1607035908.8849
444,4632.821,3949.744,3893.333,4011.795,1607035908.8926
445,4643.077,3969.231,3912.308,4017.436,1607035908.9004
446,4646.667,3960.513,3902.051,4010.256,1607035908.9081
447,4635.897,3941.538,3886.154,4003.077,1607035908.9159
448,4633.846,3946.667,3890.256,4007.179,1607035908.9237
449,4649.744,3962.051,3901.026,4009.231,1607035908.9315
450,4652.308,3961.538,3901.026,4003.077,1607035908.9392
451,4640.0,3954.359,3898.462,4000.513,1607035908.947
452,4641.538,3954.872,3904.103,4002.564,1607035908.9547
453,4650.769,3957.436,3906.154,3995.897,1607035908.9626
454,4649.231,3955.897,3903.077,3982.564,1607035908.9703
455,4645.641,3957.949,3907.692,3978.974,1607035908.9782
456,4645.641,3960.513,3906.667,3978.974,1607035908.986
457,4645.128,3957.436,3894.872,3967.179,1607035908.9939
458,4648.205,3957.949,3895.897,3961.538,1607035909.0018
459,4649.744,3964.103,3905.128,3968.718,1607035909.0097
460,4644.103,3961.026,3903.077,3964.103,1607035909.0175
461,4634.872,3952.821,3901.538,3948.718,1607035909.0254
462,4637.436,3956.923,3901.538,3945.641,1607035909.0333
463,4654.872,3963.077,3902.564,3946.154,1607035909.0412
464,4659.487,3958.974,3904.615,3938.462,1607035909.049
465,4644.103,3954.872,3899.487,3933.333,1607035909.0569
466,4635.385,3956.41,3894.359,3933.846,1607035909.0647
