,P7,O1,O2,P8,TIME
58,4611.795,3906.154,3961.538,4322.051,1606956570.9213
59,4611.282,3905.128,3960.513,4317.949,1606956570.9292
60,4623.077,3913.333,3963.59,4320.0,1606956570.937
61,4630.256,3918.462,3965.641,4331.795,1606956570.9447
62,4618.974,3908.205,3958.462,4324.615,1606956570.9526
63,4605.641,3896.923,3946.667,4301.538,1606956570.9603
64,4608.205,3897.436,3943.077,4302.564,1606956570.9681
65,4616.41,3901.538,3949.744,4324.103,1606956570.9758
66,4617.436,3903.077,3957.949,4326.667,1606956570.9836
67,4615.897,3904.103,3951.282,4314.359,1606956570.9914
68,4623.077,3908.205,3945.128,4318.974,1606956570.9992
69,4624.615,3907.179,3946.154,4324.615,1606956571.0069
70,4600.513,3891.795,3932.821,4306.154,1606956571.0147
71,4593.333,3886.667,3924.103,4305.641,1606956571.0224
72,4623.59,3907.179,3942.564,4340.0,1606956571.0304
73,4629.744,3914.872,3947.179,4341.026,1606956571.0382
74,4601.538,3898.462,3924.103,4308.205,1606956571.0461
75,4589.231,3889.744,3911.795,4300.513,1606956571.0539
76,4604.103,3898.974,3917.949,4321.538,1606956571.0618
77,4615.897,3906.667,3924.615,4334.872,1606956571.0697
78,4608.205,3898.462,3918.974,4321.538,1606956571.0776
79,4603.077,3894.359,3908.205,4307.692,1606956571.0854
80,4615.897,3905.128,3908.718,4318.462,1606956571.0933
81,4619.487,3910.769,3910.769,4324.103,1606956571.1011
82,4608.205,3904.103,3903.077,4310.769,1606956571.1091
83,4610.256,3899.487,3900.513,4312.308,1606956571.1169
84,4617.949,3898.974,3904.103,4324.615,1606956571.1246
85,4617.436,3903.077,3905.128,4327.692,1606956571.1324
86,4621.026,3914.359,3911.795,4330.256,1606956571.1401
87,4621.538,3917.436,3917.436,4325.128,1606956571.148
88,4611.795,3908.718,3910.769,4316.41,1606956571.1557
89,4613.333,3912.308,3911.282,4321.538,1606956571.1635
90,4628.205,3923.077,3919.487,4335.897,1606956571.1712
91,4634.872,3927.179,3920.0,4345.128,1606956571.179
92,4626.667,3922.051,3908.718,4334.359,1606956571.1868
93,4616.41,3910.256,3897.436,4317.949,1606956571.1947
94,4611.282,3901.538,3892.821,4317.436,1606956571.2025
95,4620.0,3915.385,3900.0,4331.282,1606956571.2104
96,4627.692,3926.667,3908.718,4339.487,1606956571.2182
97,4618.462,3908.205,3899.487,4324.103,1606956571.2262
98,4614.872,3904.103,3894.872,4309.744,1606956571.234
99,4625.641,3919.487,3907.179,4320.513,1606956571.2419
100,4625.641,3913.333,3908.205,4331.795,1606956571.2497
101,4612.308,3904.615,3892.821,4318.462,1606956571.2576
102,4614.359,3916.923,3896.923,4323.077,1606956571.2655
103,4628.205,3917.949,3909.744,4334.872,1606956571.2734
104,4631.795,3912.821,3901.538,4322.051,1606956571.2812
105,4633.333,3925.128,3895.385,4320.0,1606956571.2891
106,4636.923,3928.205,3901.538,4325.128,1606956571.2969
107,4634.872,3919.487,3900.513,4320.0,1606956571.3047
108,4628.205,3918.462,3900.0,4331.282,1606956571.3125
109,4621.026,3912.308,3898.974,4336.41,1606956571.3202
110,4617.949,3905.641,3895.897,4315.385,1606956571.328
111,4625.641,3916.923,3902.564,4311.282,1606956571.3357
112,4632.308,3926.154,3914.359,4336.923,1606956571.3436
113,4621.538,3917.949,3908.718,4337.949,1606956571.3513
114,4615.897,3915.385,3898.974,4318.462,1606956571.3591
115,4629.231,3919.487,3899.487,4323.077,1606956571.3668
116,4632.821,3914.872,3890.256,4328.718,1606956571.3746
117,4627.692,3916.923,3884.615,4324.615,1606956571.3824
118,4629.231,3922.051,3892.821,4331.282,1606956571.3903
119,4627.179,3913.333,3891.795,4330.769,1606956571.3981
120,4619.487,3903.077,3877.949,4313.333,1606956571.406
121,4630.769,3914.359,3882.564,4325.128,1606956571.4138
122,4644.615,3924.615,3893.333,4346.667,1606956571.4218
123,4632.308,3913.846,3880.0,4318.462,1606956571.4296
124,4629.744,3910.256,3874.872,4310.256,1606956571.4375
125,4647.179,3925.641,3894.359,4345.128,1606956571.4453
126,4645.128,3924.615,3891.795,4344.103,1606956571.4532
127,4631.795,3906.667,3863.59,4313.846,1606956571.4611
128,4641.026,3909.744,3858.974,4313.846,1606956571.469
129,4656.923,3926.154,3872.821,4325.641,1606956571.4768
130,4648.205,3923.077,3868.205,4317.436,1606956571.4845
131,4635.385,3913.333,3863.077,4325.128,1606956571.4923
132,4634.872,3909.744,3864.615,4338.462,1606956571.5001
133,4631.795,3901.026,3851.282,4320.513,1606956571.5079
134,4629.744,3904.615,3845.641,4316.923,1606956571.5156
135,4636.923,3920.513,3857.949,4338.974,1606956571.5234
136,4638.462,3914.872,3850.769,4333.333,1606956571.5311
137,4623.077,3896.41,3832.308,4310.769,1606956571.539
138,4609.231,3894.872,3827.692,4311.282,1606956571.5467
139,4613.846,3901.538,3828.718,4316.923,1606956571.5545
140,4627.692,3905.641,3828.205,4317.436,1606956571.5622
141,4620.513,3903.59,3823.077,4310.769,1606956571.5701
142,4604.615,3897.949,3816.41,4301.026,1606956571.578
143,4619.487,3903.077,3823.077,4310.769,1606956571.5859
144,4636.923,3911.282,3831.795,4322.564,1606956571.5937
145,4621.538,3906.667,3825.128,4318.974,1606956571.6016
146,4612.821,3907.692,3822.564,4315.897,1606956571.6094
147,4623.077,3914.359,3829.744,4311.282,1606956571.6174
148,4626.667,3913.846,3830.769,4318.974,1606956571.6252
149,4629.744,3920.513,3829.231,4335.385,1606956571.6331
150,4635.897,3923.077,3828.205,4322.564,1606956571.6409
151,4634.359,3911.795,3819.487,4298.974,1606956571.6488
152,4633.846,3908.205,3816.41,4304.615,1606956571.6567
153,4635.385,3911.282,3823.59,4319.487,1606956571.6644
154,4624.615,3908.718,3827.692,4320.513,1606956571.6722
155,4623.077,3918.462,3833.333,4325.128,1606956571.6799
156,4633.846,3923.59,3837.436,4333.846,1606956571.6877
157,4638.974,3914.359,3834.872,4334.872,1606956571.6955
158,4640.513,3921.026,3837.949,4328.205,1606956571.7033
159,4646.154,3932.821,3842.051,4325.641,1606956571.711
160,4645.641,3922.051,3830.769,4318.974,1606956571.7188
161,4630.256,3910.256,3817.436,4307.179,1606956571.7265
162,4621.026,3912.821,3823.59,4315.385,1606956571.7344
163,4633.846,3917.949,3834.359,4330.256,1606956571.7421
164,4651.282,3929.231,3841.026,4333.846,1606956571.7499
165,4652.308,3940.513,3849.231,4342.051,1606956571.7576
166,4642.564,3934.872,3855.897,4345.641,1606956571.7655
167,4633.333,3921.538,3850.256,4331.282,1606956571.7734
168,4635.385,3923.59,3840.513,4324.103,1606956571.7813
169,4645.641,3937.436,3840.513,4333.333,1606956571.7891
170,4649.231,3942.564,3853.333,4349.744,1606956571.797
171,4641.538,3935.897,3860.513,4352.308,1606956571.8048
172,4635.897,3932.308,3853.846,4342.564,1606956571.8128
173,4633.846,3927.692,3841.538,4337.436,1606956571.8206
174,4637.949,3922.051,3838.462,4335.897,1606956571.8285
175,4637.436,3922.564,3838.974,4329.744,1606956571.8363
176,4633.846,3930.256,3841.538,4338.462,1606956571.8442
177,4634.872,3932.308,3850.256,4351.795,1606956571.852
178,4627.692,3921.026,3847.692,4335.897,1606956571.8597
179,4618.974,3916.41,3840.0,4319.487,1606956571.8675
180,4628.718,3927.179,3844.103,4330.256,1606956571.8752
181,4640.0,3937.436,3853.333,4351.282,1606956571.8831
182,4634.872,3934.359,3855.897,4357.949,1606956571.8908
183,4633.846,3931.795,3844.615,4340.0,1606956571.8986
184,4638.974,3933.333,3825.641,4327.692,1606956571.9063
185,4636.41,3931.795,3821.026,4338.462,1606956571.9141
186,4634.359,3928.205,3827.692,4351.795,1606956571.9219
187,4644.615,3933.846,3826.154,4352.821,1606956571.9297
188,4645.128,3936.923,3817.436,4340.513,1606956571.9374
189,4631.282,3932.821,3810.769,4335.385,1606956571.9453
190,4633.846,3935.897,3803.077,4344.615,1606956571.9531
191,4641.538,3935.897,3794.359,4346.667,1606956571.9611
192,4630.256,3923.59,3787.179,4338.974,1606956571.9689
193,4622.564,3927.179,3785.128,4340.0,1606956571.9768
194,4630.256,3941.538,3785.128,4343.077,1606956571.9846
195,4632.308,3932.308,3782.051,4343.077,1606956571.9925
196,4626.154,3921.026,3779.487,4355.385,1606956572.0004
197,4623.077,3923.59,3774.872,4364.615,1606956572.0083
198,4626.667,3921.538,3762.564,4351.282,1606956572.0162
199,4627.179,3916.923,3752.821,4337.949,1606956572.024
200,4620.513,3917.949,3751.282,4337.436,1606956572.0318
201,4624.103,3923.077,3752.821,4345.641,1606956572.0396
202,4633.333,3929.744,3759.487,4356.41,1606956572.0474
203,4628.205,3928.205,3761.538,4349.231,1606956572.0551
204,4620.0,3917.436,3747.692,4332.821,1606956572.0629
205,4614.359,3907.692,3729.231,4327.179,1606956572.0706
206,4613.846,3911.282,3729.744,4332.308,1606956572.0785
207,4627.692,3927.692,3749.231,4347.179,1606956572.0862
208,4643.59,3943.077,3764.615,4372.308,1606956572.094
209,4640.0,3941.026,3755.385,4365.641,1606956572.1017
210,4626.154,3925.641,3733.846,4327.692,1606956572.1095
211,4629.744,3926.154,3739.487,4342.564,1606956572.1173
212,4646.667,3938.974,3758.974,4382.564,1606956572.1252
213,4650.256,3937.949,3751.795,4367.692,1606956572.133
214,4643.077,3929.231,3734.359,4344.615,1606956572.1409
215,4650.769,3935.385,3743.077,4365.641,1606956572.1487
216,4663.077,3947.692,3756.923,4383.59,1606956572.1567
217,4656.41,3950.769,3747.179,4366.154,1606956572.1645
218,4646.667,3943.077,3736.41,4351.282,1606956572.1724
219,4652.821,3938.974,3742.051,4364.103,1606956572.1802
220,4661.026,3948.718,3749.744,4379.487,1606956572.1881
221,4649.231,3945.128,3740.513,4367.692,1606956572.196
222,4635.897,3926.154,3724.103,4345.128,1606956572.2039
223,4653.846,3935.897,3722.564,4355.897,1606956572.2117
224,4671.282,3955.897,3730.769,4387.179,1606956572.2194
225,4661.026,3946.154,3728.205,4388.205,1606956572.2272
226,4654.359,3934.359,3718.462,4355.897,1606956572.235
227,4661.026,3942.051,3720.513,4350.769,1606956572.2429
228,4658.462,3940.513,3727.179,4380.513,1606956572.2507
229,4651.795,3935.897,3726.154,4384.615,1606956572.2585
230,4652.308,3947.179,3726.154,4369.231,1606956572.2662
231,4648.718,3950.769,3731.795,4372.308,1606956572.2741
232,4646.154,3938.462,3728.205,4369.231,1606956572.2818
233,4648.718,3936.923,3717.949,4361.538,1606956572.2896
234,4649.744,3947.692,3724.103,4383.077,1606956572.2973
235,4648.718,3944.615,3727.179,4388.718,1606956572.3052
236,4646.154,3931.795,3709.744,4356.41,1606956572.3131
237,4644.103,3929.231,3706.667,4357.436,1606956572.321
238,4649.231,3936.923,3727.179,4392.821,1606956572.3288
239,4659.487,3944.615,3734.872,4393.846,1606956572.3367
240,4654.872,3943.077,3722.051,4370.256,1606956572.3445
241,4641.538,3932.308,3711.282,4365.641,1606956572.3525
242,4644.615,3931.795,3713.846,4376.41,1606956572.3603
243,4652.308,3940.513,3720.0,4378.974,1606956572.3682
244,4648.718,3935.385,3713.846,4367.179,1606956572.376
245,4642.051,3932.821,3707.692,4358.462,1606956572.3839
246,4639.487,3936.41,3716.41,4371.282,1606956572.3918
247,4637.436,3927.179,3717.949,4377.436,1606956572.3995
248,4641.026,3926.154,3712.308,4358.974,1606956572.4073
249,4649.744,3943.59,3727.179,4358.462,1606956572.415
250,4645.641,3940.513,3737.436,4373.333,1606956572.4228
251,4640.513,3928.205,3727.179,4375.385,1606956572.4306
252,4638.974,3930.769,3717.436,4369.744,1606956572.4384
253,4637.949,3932.821,3722.051,4372.308,1606956572.4461
254,4646.667,3939.487,3735.897,4381.026,1606956572.4539
255,4656.41,3951.795,3741.026,4387.692,1606956572.4616
256,4648.718,3950.769,3741.026,4391.282,1606956572.4695
257,4637.436,3941.026,3742.564,4386.154,1606956572.4772
258,4642.051,3940.0,3739.487,4372.821,1606956572.485
259,4649.744,3948.718,3735.897,4372.308,1606956572.4927
260,4648.205,3949.231,3740.0,4378.974,1606956572.5006
261,4646.667,3940.513,3742.051,4375.385,1606956572.5085
262,4650.256,3936.923,3740.513,4382.564,1606956572.5164
263,4655.385,3941.538,3748.205,4398.974,1606956572.5242
264,4648.205,3938.462,3746.667,4387.179,1606956572.5321
265,4630.769,3931.282,3733.333,4369.744,1606956572.5399
266,4633.333,3935.385,3735.385,4381.538,1606956572.5479
267,4650.769,3937.949,3742.051,4383.59,1606956572.5557
268,4649.744,3938.974,3736.923,4362.564,1606956572.5636
269,4631.795,3936.923,3740.513,4358.462,1606956572.5714
270,4632.308,3930.256,3752.308,4383.59,1606956572.5793
271,4645.641,3928.718,3745.128,4398.462,1606956572.5872
272,4645.128,3934.872,3736.41,4392.821,1606956572.5949
273,4633.846,3932.821,3742.051,4387.692,1606956572.6027
274,4624.103,3921.026,3738.974,4385.128,1606956572.6104
275,4627.179,3922.051,3736.41,4389.744,1606956572.6182
276,4640.0,3932.821,3748.205,4400.0,1606956572.626
277,4637.436,3930.256,3749.231,4398.462,1606956572.6338
278,4625.128,3918.974,3739.487,4395.897,1606956572.6415
279,4628.718,3917.436,3743.077,4404.615,1606956572.6493
280,4639.487,3926.667,3750.256,4406.154,1606956572.657
281,4632.308,3926.667,3747.179,4404.615,1606956572.6649
282,4615.897,3910.769,3739.487,4406.154,1606956572.6726
283,4617.949,3909.744,3742.564,4405.641,1606956572.6805
284,4634.872,3929.744,3755.385,4409.231,1606956572.6883
285,4645.128,3943.077,3765.128,4423.59,1606956572.6962
286,4636.923,3935.385,3764.103,4439.487,1606956572.7041
287,4615.385,3917.436,3749.744,4425.641,1606956572.712
288,4601.026,3904.103,3734.359,4395.385,1606956572.7198
289,4610.769,3908.205,3740.513,4406.667,1606956572.7277
290,4626.154,3922.051,3757.436,4438.462,1606956572.7355
291,4624.615,3926.154,3754.872,4431.795,1606956572.7435
292,4612.308,3916.41,3743.59,4415.385,1606956572.7513
293,4607.179,3908.718,3746.154,4428.205,1606956572.7592
294,4618.462,3920.0,3757.436,4437.949,1606956572.767
295,4630.256,3935.385,3765.128,4443.077,1606956572.7747
296,4623.59,3924.615,3761.026,4447.179,1606956572.7826
297,4611.795,3910.256,3750.769,4437.436,1606956572.7903
298,4614.872,3919.487,3750.256,4438.974,1606956572.7981
299,4622.051,3925.128,3757.949,4454.872,1606956572.8058
300,4623.59,3919.487,3765.128,4463.59,1606956572.8136
301,4620.0,3922.564,3763.077,4445.641,1606956572.8214
302,4622.051,3928.718,3758.462,4430.769,1606956572.8292
303,4628.205,3924.615,3757.949,4442.564,1606956572.8369
304,4623.077,3917.949,3757.949,4459.487,1606956572.8447
305,4614.872,3917.436,3755.897,4450.769,1606956572.8524
306,4624.103,3927.179,3760.0,4429.744,1606956572.8604
307,4632.308,3931.795,3763.59,4434.359,1606956572.8682
308,4629.744,3921.026,3759.487,4451.795,1606956572.8761
309,4627.179,3917.436,3760.513,4450.256,1606956572.8839
310,4631.795,3931.282,3772.308,4443.59,1606956572.8918
311,4647.179,3941.538,3785.641,4447.692,1606956572.8997
312,4657.949,3939.487,3786.667,4444.615,1606956572.9076
313,4651.282,3935.385,3777.436,4435.897,1606956572.9154
314,4639.487,3929.231,3774.359,4441.538,1606956572.9233
315,4641.026,3927.692,3782.564,4449.744,1606956572.9311
316,4648.718,3937.436,3792.308,4447.179,1606956572.9391
317,4658.462,3951.795,3798.974,4443.59,1606956572.9469
318,4654.359,3946.154,3800.513,4433.846,1606956572.9548
319,4632.308,3923.077,3791.282,4424.103,1606956572.9626
320,4639.487,3927.692,3787.692,4432.308,1606956572.9703
321,4665.641,3956.41,3804.103,4448.205,1606956572.9782
322,4658.974,3957.436,3815.897,4454.872,1606956572.9859
323,4639.487,3940.0,3807.692,4448.205,1606956572.9937
324,4644.615,3939.487,3800.0,4433.846,1606956573.0014
325,4647.692,3941.026,3802.564,4426.154,1606956573.0092
326,4643.59,3938.462,3809.744,4438.462,1606956573.017
327,4644.615,3942.051,3815.897,4451.795,1606956573.0248
328,4644.103,3939.487,3814.359,4445.641,1606956573.0325
329,4647.179,3937.949,3811.282,4443.077,1606956573.0404
330,4655.897,3948.718,3816.923,4449.744,1606956573.0482
331,4654.359,3952.308,3816.923,4440.0,1606956573.0562
332,4648.205,3947.692,3812.308,4429.231,1606956573.064
333,4647.692,3947.692,3814.359,4434.872,1606956573.0719
334,4646.667,3949.231,3815.385,4434.359,1606956573.0797
335,4645.128,3944.615,3811.795,4425.641,1606956573.0876
336,4644.615,3939.487,3813.846,4423.077,1606956573.0955
337,4646.667,3940.0,3816.923,4424.103,1606956573.1034
338,4647.179,3940.513,3813.846,4422.051,1606956573.1112
339,4640.513,3932.821,3809.231,4424.103,1606956573.1191
340,4640.0,3928.718,3809.744,4437.436,1606956573.1269
341,4642.564,3935.897,3810.256,4443.59,1606956573.1349
342,4633.846,3932.821,3806.667,4426.154,1606956573.1427
343,4624.615,3918.462,3802.564,4407.179,1606956573.1504
344,4630.769,3921.026,3802.051,4407.179,1606956573.1582
345,4640.0,3933.333,3810.256,4417.949,1606956573.1659
346,4646.667,3938.462,3821.538,4428.718,1606956573.1738
347,4652.308,3941.026,3825.128,4425.641,1606956573.1815
348,4644.103,3936.41,3822.051,4410.769,1606956573.1893
349,4633.846,3926.154,3823.077,4407.692,1606956573.197
350,4635.897,3924.615,3823.077,4413.333,1606956573.2048
351,4636.41,3928.718,3816.923,4410.256,1606956573.2126
352,4632.821,3925.641,3816.923,4400.513,1606956573.2205
353,4631.282,3921.026,3818.974,4395.897,1606956573.2283
354,4619.487,3913.846,3810.256,4393.846,1606956573.2362
355,4611.282,3907.179,3804.103,4390.769,1606956573.244
356,4631.282,3920.0,3817.436,4397.436,1606956573.252
357,4644.103,3934.359,3832.308,4408.205,1606956573.2598
358,4625.641,3927.179,3831.795,4402.051,1606956573.2677
359,4613.333,3916.923,3826.154,4391.282,1606956573.2755
360,4622.564,3925.128,3829.231,4395.385,1606956573.2834
361,4628.718,3932.821,3834.872,4395.897,1606956573.2913
362,4625.641,3924.103,3832.308,4388.205,1606956573.2992
363,4623.077,3916.41,3825.641,4390.769,1606956573.307
364,4621.538,3918.974,3827.179,4397.436,1606956573.3148
365,4620.0,3921.538,3833.846,4397.949,1606956573.3226
366,4621.538,3923.077,3836.923,4391.795,1606956573.3304
367,4616.41,3916.41,3829.744,4377.436,1606956573.3382
368,4610.256,3908.205,3819.487,4369.744,1606956573.3459
369,4614.359,3909.231,3817.949,4369.231,1606956573.3537
370,4618.462,3917.436,3826.154,4368.718,1606956573.3614
371,4615.897,3919.487,3829.231,4369.744,1606956573.3693
372,4615.385,3912.821,3822.051,4367.179,1606956573.377
373,4613.333,3906.154,3822.051,4366.667,1606956573.3848
374,4607.692,3907.179,3833.333,4370.256,1606956573.3925
375,4609.231,3908.205,3837.436,4367.692,1606956573.4003
376,4610.256,3903.077,3829.744,4357.949,1606956573.4081
377,4604.103,3901.026,3822.564,4352.821,1606956573.416
378,4601.538,3902.564,3821.026,4351.282,1606956573.4238
379,4609.231,3905.641,3826.667,4350.769,1606956573.4317
380,4611.795,3911.282,3834.872,4350.769,1606956573.4395
381,4600.513,3903.077,3828.718,4344.103,1606956573.4475
382,4597.949,3894.872,3823.59,4338.974,1606956573.4553
383,4610.256,3904.103,3837.949,4347.179,1606956573.4632
384,4623.077,3912.308,3953.846,4304.103,1606956576.0988
385,4625.128,3911.795,3950.256,4301.538,1606956576.1065
386,4626.667,3920.0,3957.949,4302.564,1606956576.1144
387,4631.795,3929.231,3968.718,4308.205,1606956576.1222
388,4631.282,3925.641,3970.769,4309.744,1606956576.1301
389,4625.128,3920.513,3959.487,4304.103,1606956576.138
390,4627.179,3925.641,3954.359,4303.077,1606956576.1458
391,4627.692,3924.615,3958.462,4304.615,1606956576.1535
392,4621.026,3917.436,3954.359,4298.974,1606956576.1614
393,4615.897,3918.462,3950.256,4300.513,1606956576.1692
394,4622.051,3925.128,3958.974,4315.897,1606956576.1772
395,4625.641,3918.974,3963.077,4321.026,1606956576.185
396,4616.923,3904.103,3951.282,4307.692,1606956576.1929
397,4613.846,3903.077,3940.0,4290.769,1606956576.2007
398,4630.256,3922.564,3944.615,4291.795,1606956576.2086
399,4648.205,3936.41,3957.436,4311.795,1606956576.2165
400,4641.538,3931.282,3961.538,4320.513,1606956576.2244
401,4626.154,3925.641,3954.872,4305.641,1606956576.2322
402,4624.615,3923.077,3947.179,4296.923,1606956576.2399
403,4621.538,3912.821,3941.026,4301.538,1606956576.2477
404,4617.436,3911.795,3942.564,4304.615,1606956576.2555
405,4625.128,3922.564,3949.231,4307.692,1606956576.2633
406,4630.769,3918.974,3943.077,4306.667,1606956576.271
407,4621.538,3911.795,3937.436,4304.103,1606956576.2788
408,4609.744,3912.821,3936.923,4303.59,1606956576.2865
409,4607.179,3908.718,3923.59,4297.949,1606956576.2944
410,4614.359,3904.615,3902.564,4289.231,1606956576.3021
411,4622.051,3912.308,3901.026,4296.41,1606956576.3099
412,4621.026,3918.974,3911.282,4305.641,1606956576.3176
413,4613.333,3914.872,3907.692,4295.385,1606956576.3254
414,4611.282,3906.667,3896.41,4281.538,1606956576.3332
415,4620.0,3908.718,3894.872,4287.179,1606956576.3411
416,4625.641,3921.026,3899.487,4302.051,1606956576.3489
417,4622.564,3919.487,3902.051,4307.692,1606956576.3568
418,4623.59,3909.744,3905.128,4304.615,1606956576.3646
419,4623.59,3912.821,3904.103,4296.41,1606956576.3726
420,4622.564,3924.615,3900.0,4290.769,1606956576.3804
421,4625.641,3926.154,3901.538,4296.923,1606956576.3883
422,4617.436,3912.821,3905.641,4297.436,1606956576.3961
423,4615.385,3908.718,3908.718,4283.59,1606956576.404
424,4637.949,3923.077,3913.333,4293.333,1606956576.4119
425,4648.205,3929.231,3910.256,4316.923,1606956576.4198
426,4637.436,3917.436,3903.59,4317.436,1606956576.4276
427,4630.769,3904.103,3900.0,4301.538,1606956576.4353
428,4623.077,3898.974,3894.872,4289.231,1606956576.4431
429,4613.846,3901.026,3891.795,4283.077,1606956576.4509
430,4620.0,3912.308,3900.513,4290.256,1606956576.4587
431,4633.333,3922.051,3913.333,4298.462,1606956576.4664
432,4626.667,3915.897,3911.282,4289.744,1606956576.4742
433,4608.718,3908.205,3901.538,4287.179,1606956576.482
434,4620.513,3918.974,3905.128,4309.744,1606956576.4898
435,4651.795,3929.231,3916.41,4331.282,1606956576.4975
436,4650.769,3922.564,3915.897,4327.692,1606956576.5053
437,4629.744,3917.436,3910.256,4314.359,1606956576.513
438,4632.308,3918.462,3912.308,4314.359,1606956576.521
439,4640.513,3914.872,3917.949,4325.128,1606956576.5288
440,4633.846,3915.897,3917.436,4325.641,1606956576.5367
441,4633.333,3923.077,3914.872,4314.872,1606956576.5445
442,4632.308,3917.949,3909.231,4307.179,1606956576.5524
443,4623.077,3905.641,3902.564,4305.641,1606956576.5603
444,4626.667,3912.821,3906.667,4317.436,1606956576.5682
445,4639.487,3929.231,3920.513,4332.308,1606956576.576
446,4634.359,3923.59,3918.462,4323.59,1606956576.5839
447,4626.154,3910.256,3902.051,4302.051,1606956576.5917
448,4629.231,3909.744,3899.487,4297.949,1606956576.5997
449,4626.154,3906.154,3909.231,4302.564,1606956576.6075
450,4625.128,3907.179,3909.231,4301.538,1606956576.6152
451,4637.949,3924.103,3908.205,4309.231,1606956576.623
452,4642.564,3930.256,3915.385,4314.359,1606956576.6307
453,4627.179,3916.41,3915.385,4302.051,1606956576.6386
454,4628.205,3915.385,3911.795,4306.154,1606956576.6463
455,4645.641,3927.179,3913.846,4321.538,1606956576.6541
456,4642.051,3926.154,3915.385,4318.462,1606956576.6618
457,4626.154,3917.949,3911.795,4309.744,1606956576.6696
458,4629.231,3917.949,3910.256,4315.385,1606956576.6774
459,4642.564,3922.051,3914.872,4324.615,1606956576.6852
460,4646.667,3928.205,3923.59,4327.692,1606956576.6929
461,4646.154,3934.359,3928.718,4321.538,1606956576.7007
462,4648.718,3936.41,3925.128,4312.308,1606956576.7084
463,4643.077,3928.718,3920.0,4315.897,1606956576.7164
464,4626.154,3916.41,3912.821,4313.333,1606956576.7242
465,4631.282,3925.128,3913.846,4305.128,1606956576.7321
466,4657.436,3946.667,3926.154,4313.333,1606956576.7399
