0.2601 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.5404 	EXP 	image: image = 'game.jpg'
10.5580 	EXP 	image: image = 'game.jpg'
10.5749 	EXP 	image: image = 'game.jpg'
10.5898 	EXP 	image: image = 'game.jpg'
10.6066 	EXP 	image: image = 'game.jpg'
10.6247 	EXP 	image: image = 'game.jpg'
10.6414 	EXP 	image: image = 'game.jpg'
10.6579 	EXP 	image: image = 'game.jpg'
10.6740 	EXP 	image: image = 'game.jpg'
10.6911 	EXP 	image: image = 'game.jpg'
10.7079 	EXP 	image: image = 'game.jpg'
10.7241 	EXP 	image: image = 'game.jpg'
10.7435 	EXP 	image: image = 'game.jpg'
10.7583 	EXP 	image: image = 'game.jpg'
10.7764 	EXP 	image: image = 'game.jpg'
10.7910 	EXP 	image: image = 'game.jpg'
10.8075 	EXP 	image: image = 'game.jpg'
10.8249 	EXP 	image: image = 'game.jpg'
10.8436 	EXP 	image: image = 'game.jpg'
10.8577 	EXP 	image: image = 'game.jpg'
10.8729 	EXP 	image: image = 'game.jpg'
10.8903 	EXP 	image: image = 'game.jpg'
10.9077 	EXP 	image: image = 'game.jpg'
10.9230 	EXP 	image: image = 'game.jpg'
10.9403 	EXP 	image: image = 'game.jpg'
10.9569 	EXP 	image: image = 'game.jpg'
10.9886 	EXP 	image: image = 'game.jpg'
10.9981 	EXP 	image: image = 'game.jpg'
11.0145 	EXP 	image: image = 'game.jpg'
11.0309 	EXP 	image: image = 'game.jpg'
11.0474 	EXP 	image: image = 'game.jpg'
11.0644 	EXP 	image: image = 'game.jpg'
11.0833 	EXP 	image: image = 'game.jpg'
11.0993 	EXP 	image: image = 'game.jpg'
11.1286 	EXP 	image: image = 'game.jpg'
11.1369 	EXP 	image: image = 'game.jpg'
11.1621 	EXP 	image: image = 'game.jpg'
11.1699 	EXP 	image: image = 'game.jpg'
11.1870 	EXP 	image: image = 'game.jpg'
11.2036 	EXP 	image: image = 'game.jpg'
11.2223 	EXP 	image: image = 'game.jpg'
11.2381 	EXP 	image: image = 'game.jpg'
11.2546 	EXP 	image: image = 'game.jpg'
11.2715 	EXP 	image: image = 'game.jpg'
11.2869 	EXP 	image: image = 'game.jpg'
11.3047 	EXP 	image: image = 'game.jpg'
11.3224 	EXP 	image: image = 'game.jpg'
11.3374 	EXP 	image: image = 'game.jpg'
11.3535 	EXP 	image: image = 'game.jpg'
11.3707 	EXP 	image: image = 'game.jpg'
11.3876 	EXP 	image: image = 'game.jpg'
11.4041 	EXP 	image: image = 'game.jpg'
11.4311 	EXP 	image: image = 'game.jpg'
11.4384 	EXP 	image: image = 'game.jpg'
11.4579 	EXP 	image: image = 'game.jpg'
11.4729 	EXP 	image: image = 'game.jpg'
11.4892 	EXP 	image: image = 'game.jpg'
11.5065 	EXP 	image: image = 'game.jpg'
11.5223 	EXP 	image: image = 'game.jpg'
11.5392 	EXP 	image: image = 'game.jpg'
11.5541 	EXP 	image: image = 'game.jpg'
11.5712 	EXP 	image: image = 'game.jpg'
11.5895 	EXP 	image: image = 'game.jpg'
11.6084 	EXP 	image: image = 'game.jpg'
11.6237 	EXP 	image: image = 'game.jpg'
11.6432 	EXP 	image: image = 'game.jpg'
11.6625 	EXP 	image: image = 'game.jpg'
11.6713 	EXP 	image: image = 'game.jpg'
11.6930 	EXP 	image: image = 'game.jpg'
11.7045 	EXP 	image: image = 'game.jpg'
11.7260 	EXP 	image: image = 'game.jpg'
11.7433 	EXP 	image: image = 'game.jpg'
11.7627 	EXP 	image: image = 'game.jpg'
11.7716 	EXP 	image: image = 'game.jpg'
11.7889 	EXP 	image: image = 'game.jpg'
11.8047 	EXP 	image: image = 'game.jpg'
11.8258 	EXP 	image: image = 'game.jpg'
11.8386 	EXP 	image: image = 'game.jpg'
11.8621 	EXP 	image: image = 'game.jpg'
11.8714 	EXP 	image: image = 'game.jpg'
11.8931 	EXP 	image: image = 'game.jpg'
11.9096 	EXP 	image: image = 'game.jpg'
11.9221 	EXP 	image: image = 'game.jpg'
11.9385 	EXP 	image: image = 'game.jpg'
11.9568 	EXP 	image: image = 'game.jpg'
11.9712 	EXP 	image: image = 'game.jpg'
11.9881 	EXP 	image: image = 'game.jpg'
12.0052 	EXP 	image: image = 'game.jpg'
12.0214 	EXP 	image: image = 'game.jpg'
12.0385 	EXP 	image: image = 'game.jpg'
12.0552 	EXP 	image: image = 'game.jpg'
12.0723 	EXP 	image: image = 'game.jpg'
12.0889 	EXP 	image: image = 'game.jpg'
12.1043 	EXP 	image: image = 'game.jpg'
12.1231 	EXP 	image: image = 'game.jpg'
12.1387 	EXP 	image: image = 'game.jpg'
12.1548 	EXP 	image: image = 'game.jpg'
12.1731 	EXP 	image: image = 'game.jpg'
12.1895 	EXP 	image: image = 'game.jpg'
12.2054 	EXP 	image: image = 'game.jpg'
12.2227 	EXP 	image: image = 'game.jpg'
12.2405 	EXP 	image: image = 'game.jpg'
12.2565 	EXP 	image: image = 'game.jpg'
12.2724 	EXP 	image: image = 'game.jpg'
12.2981 	EXP 	image: image = 'game.jpg'
12.3068 	EXP 	image: image = 'game.jpg'
12.3274 	EXP 	image: image = 'game.jpg'
12.3436 	EXP 	image: image = 'game.jpg'
12.3567 	EXP 	image: image = 'game.jpg'
12.3725 	EXP 	image: image = 'game.jpg'
12.3905 	EXP 	image: image = 'game.jpg'
12.4057 	EXP 	image: image = 'game.jpg'
12.4379 	EXP 	image: image = 'game.jpg'
12.4500 	EXP 	image: image = 'game.jpg'
12.4633 	EXP 	image: image = 'game.jpg'
