0.6344 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
2.2291 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
4.6388 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000139D16930D0>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000139D1761580>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.6388 	EXP 	window1: mouseVisible = True
4.6389 	EXP 	window1: recordFrameIntervals = False
4.7468 	EXP 	window1: recordFrameIntervals = True
4.8488 	WARNING 	t of last frame was 52.03ms (=1/19)
4.9110 	WARNING 	t of last frame was 14.28ms (=1/70)
4.9474 	WARNING 	t of last frame was 25.76ms (=1/38)
4.9717 	WARNING 	t of last frame was 24.31ms (=1/41)
5.0554 	EXP 	window1: recordFrameIntervals = False
8.2394 	EXP 	Created instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructions', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Welcome, this is the instructions!', units='height', win=Window(...), wrapWidth=1)
8.2416 	EXP 	Created blank_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='blank_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
8.2484 	EXP 	Created pause = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='pause', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='PAUSE', units='height', win=Window(...), wrapWidth=1)
8.2500 	EXP 	Created indicate1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([1., 0., 0.]), lineWidth=1, name='indicate1', opacity=1.0, ori=array(0.), pos=array([  0., 400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
8.2510 	EXP 	Created indcate2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([1., 0., 0.]), lineWidth=1, name='indcate2', opacity=1.0, ori=array(0.), pos=array([-400.,    0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
8.2519 	EXP 	Created indcate3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([1., 0., 0.]), lineWidth=1, name='indcate3', opacity=1.0, ori=array(0.), pos=array([400.,   0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
8.2528 	EXP 	Created indicate4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-4.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([1., 0., 0.]), lineWidth=1, name='indicate4', opacity=1.0, ori=array(0.), pos=array([   0., -400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
8.5054 	EXP 	Created square1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square1', opacity=1.0, ori=array(0.), pos=array([  0., 400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
8.5063 	EXP 	Created square2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square2', opacity=1.0, ori=array(0.), pos=array([-400.,    0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
8.5072 	EXP 	Created square3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square3', opacity=1.0, ori=array(0.), pos=array([400.,   0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
8.5080 	EXP 	Created square4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-4.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square4', opacity=1.0, ori=array(0.), pos=array([   0., -400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
8.5091 	EXP 	Created blank_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='blank_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
8.5381 	EXP 	instructions: autoDraw = True
23.4617 	DATA 	Mouse: Left button down, pos=(956,586)
23.5322 	DATA 	Mouse:  Left button up, pos=(954,586)
23.6866 	DATA 	Keypress: space
23.6874 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
23.6875 	EXP 	New trial (rep=0, index=0): None
23.6945 	EXP 	instructions: autoDraw = False
23.6945 	EXP 	blank_img: autoDraw = True
24.7092 	EXP 	Imported conditions.xlsx as conditions, 4 conditions, 4 params
24.7106 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
24.7110 	EXP 	New trial (rep=0, index=0): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 0, 0])])
24.7198 	EXP 	blank_img: autoDraw = False
24.7198 	EXP 	blank_img: autoDraw = False
24.7198 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
24.7198 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
24.7198 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
24.7198 	EXP 	indicate4: fillColor = '[1. 0. 0.] (rgb)'
24.7198 	EXP 	pause: autoDraw = True
24.7198 	EXP 	indicate1: autoDraw = True
24.7198 	EXP 	indcate2: autoDraw = True
24.7198 	EXP 	indcate3: autoDraw = True
24.7198 	EXP 	indicate4: autoDraw = True
25.6998 	EXP 	pause: autoDraw = False
25.6998 	EXP 	indicate1: autoDraw = False
25.6998 	EXP 	indcate2: autoDraw = False
25.6998 	EXP 	indcate3: autoDraw = False
25.6998 	EXP 	indicate4: autoDraw = False
25.6998 	EXP 	square1: autoDraw = True
25.6998 	EXP 	square2: autoDraw = True
25.6998 	EXP 	square3: autoDraw = True
25.6998 	EXP 	square4: autoDraw = True
28.9180 	EXP 	New trial (rep=0, index=1): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 0, 0]), ('color4', [1, 1, 1])])
28.9283 	EXP 	square1: autoDraw = False
28.9283 	EXP 	square2: autoDraw = False
28.9283 	EXP 	square3: autoDraw = False
28.9283 	EXP 	square4: autoDraw = False
28.9283 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
28.9283 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
28.9283 	EXP 	indcate3: fillColor = '[1. 0. 0.] (rgb)'
28.9283 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
28.9283 	EXP 	pause: autoDraw = True
28.9283 	EXP 	indicate1: autoDraw = True
28.9283 	EXP 	indcate2: autoDraw = True
28.9283 	EXP 	indcate3: autoDraw = True
28.9283 	EXP 	indicate4: autoDraw = True
29.7002 	EXP 	pause: autoDraw = False
29.7002 	EXP 	indicate1: autoDraw = False
29.7002 	EXP 	indcate2: autoDraw = False
29.7002 	EXP 	indcate3: autoDraw = False
29.7002 	EXP 	indicate4: autoDraw = False
29.7002 	EXP 	square1: autoDraw = True
29.7002 	EXP 	square2: autoDraw = True
29.7002 	EXP 	square3: autoDraw = True
29.7002 	EXP 	square4: autoDraw = True
32.9260 	EXP 	New trial (rep=0, index=2): OrderedDict([('color1', [1, 0, 0]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
32.9388 	EXP 	square1: autoDraw = False
32.9388 	EXP 	square2: autoDraw = False
32.9388 	EXP 	square3: autoDraw = False
32.9388 	EXP 	square4: autoDraw = False
32.9388 	EXP 	indicate1: fillColor = '[1. 0. 0.] (rgb)'
32.9388 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
32.9388 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
32.9388 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
32.9388 	EXP 	pause: autoDraw = True
32.9388 	EXP 	indicate1: autoDraw = True
32.9388 	EXP 	indcate2: autoDraw = True
32.9388 	EXP 	indcate3: autoDraw = True
32.9388 	EXP 	indicate4: autoDraw = True
33.6997 	EXP 	pause: autoDraw = False
33.6997 	EXP 	indicate1: autoDraw = False
33.6997 	EXP 	indcate2: autoDraw = False
33.6997 	EXP 	indcate3: autoDraw = False
33.6997 	EXP 	indicate4: autoDraw = False
33.6997 	EXP 	square1: autoDraw = True
33.6997 	EXP 	square2: autoDraw = True
33.6997 	EXP 	square3: autoDraw = True
33.6997 	EXP 	square4: autoDraw = True
36.9230 	EXP 	New trial (rep=0, index=3): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 0, 0]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
36.9262 	EXP 	square1: autoDraw = False
36.9262 	EXP 	square2: autoDraw = False
36.9262 	EXP 	square3: autoDraw = False
36.9262 	EXP 	square4: autoDraw = False
36.9262 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
36.9262 	EXP 	indcate2: fillColor = '[1. 0. 0.] (rgb)'
36.9262 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
36.9262 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
36.9262 	EXP 	pause: autoDraw = True
36.9262 	EXP 	indicate1: autoDraw = True
36.9262 	EXP 	indcate2: autoDraw = True
36.9262 	EXP 	indcate3: autoDraw = True
36.9262 	EXP 	indicate4: autoDraw = True
37.7009 	EXP 	pause: autoDraw = False
37.7009 	EXP 	indicate1: autoDraw = False
37.7009 	EXP 	indcate2: autoDraw = False
37.7009 	EXP 	indcate3: autoDraw = False
37.7009 	EXP 	indicate4: autoDraw = False
37.7009 	EXP 	square1: autoDraw = True
37.7009 	EXP 	square2: autoDraw = True
37.7009 	EXP 	square3: autoDraw = True
37.7009 	EXP 	square4: autoDraw = True
40.9337 	EXP 	square1: autoDraw = False
40.9337 	EXP 	square2: autoDraw = False
40.9337 	EXP 	square3: autoDraw = False
40.9337 	EXP 	square4: autoDraw = False
40.9337 	EXP 	blank_img: autoDraw = True
41.6921 	EXP 	New trial (rep=1, index=0): None
41.7002 	EXP 	blank_img: autoDraw = False
41.7002 	EXP 	blank_img: autoDraw = True
42.6994 	EXP 	Imported conditions.xlsx as conditions, 4 conditions, 4 params
42.6996 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
42.6998 	EXP 	New trial (rep=0, index=0): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 0, 0]), ('color4', [1, 1, 1])])
42.7029 	EXP 	blank_img: autoDraw = False
42.7029 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
42.7029 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
42.7029 	EXP 	indcate3: fillColor = '[1. 0. 0.] (rgb)'
42.7029 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
42.7029 	EXP 	pause: autoDraw = True
42.7029 	EXP 	indicate1: autoDraw = True
42.7029 	EXP 	indcate2: autoDraw = True
42.7029 	EXP 	indcate3: autoDraw = True
42.7029 	EXP 	indicate4: autoDraw = True
43.6999 	EXP 	pause: autoDraw = False
43.6999 	EXP 	indicate1: autoDraw = False
43.6999 	EXP 	indcate2: autoDraw = False
43.6999 	EXP 	indcate3: autoDraw = False
43.6999 	EXP 	indicate4: autoDraw = False
43.6999 	EXP 	square1: autoDraw = True
43.6999 	EXP 	square2: autoDraw = True
43.6999 	EXP 	square3: autoDraw = True
43.6999 	EXP 	square4: autoDraw = True
46.9335 	EXP 	New trial (rep=0, index=1): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 0, 0])])
46.9371 	EXP 	square1: autoDraw = False
46.9371 	EXP 	square2: autoDraw = False
46.9371 	EXP 	square3: autoDraw = False
46.9371 	EXP 	square4: autoDraw = False
46.9371 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
46.9371 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
46.9371 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
46.9371 	EXP 	indicate4: fillColor = '[1. 0. 0.] (rgb)'
46.9371 	EXP 	pause: autoDraw = True
46.9371 	EXP 	indicate1: autoDraw = True
46.9371 	EXP 	indcate2: autoDraw = True
46.9371 	EXP 	indcate3: autoDraw = True
46.9371 	EXP 	indicate4: autoDraw = True
47.7006 	EXP 	pause: autoDraw = False
47.7006 	EXP 	indicate1: autoDraw = False
