color1,color2,color3,color4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,circles.thisRepN,circles.thisTrialN,circles.thisN,circles.thisIndex,instructions.started,instructions.stopped,ready.keys,ready.rt,ready.started,ready.stopped,blank_img.started,blank_img.stopped,pause.started,pause.stopped,indicate1.started,indicate1.stopped,indcate2.started,indcate2.stopped,indcate3.started,indcate3.stopped,indicate4.started,indicate4.stopped,square1.started,square1.stopped,square2.started,square2.stopped,square3.started,square3.stopped,square4.started,square4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",7,0,7,0,0,1,1,0,,,,,,,,,156.26832000003196,None,156.26832000003196,None,156.26832000003196,None,156.26832000003196,None,156.26832000003196,None,157.27126530004898,None,157.27126530004898,None,157.27126530004898,None,157.27126530004898,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",7,0,7,0,0,2,2,2,,,,,,,,,160.27147770003648,None,160.27147770003648,None,160.27147770003648,None,160.27147770003648,None,160.27147770003648,None,161.27399910002714,None,161.27399910002714,None,161.27399910002714,None,161.27399910002714,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",7,0,7,0,0,3,3,1,,,,,,,,,164.27439620002406,None,164.27439620002406,None,164.27439620002406,None,164.27439620002406,None,164.27439620002406,None,165.26903770002536,None,165.26903770002536,None,165.26903770002536,None,165.26903770002536,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,7,0,7,0,,,,,,,,,,,168.26933600002667,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",8,0,8,0,0,0,0,2,,,,,,,169.2721113000298,None,170.2689274000004,None,170.2689274000004,None,170.2689274000004,None,170.2689274000004,None,170.2689274000004,None,171.27006470004562,None,171.27006470004562,None,171.27006470004562,None,171.27006470004562,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",8,0,8,0,0,1,1,0,,,,,,,,,174.2700371000101,None,174.2700371000101,None,174.2700371000101,None,174.2700371000101,None,174.2700371000101,None,175.27286100003403,None,175.27286100003403,None,175.27286100003403,None,175.27286100003403,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",8,0,8,0,0,2,2,3,,,,,,,,,178.27318870002637,None,178.27318870002637,None,178.27318870002637,None,178.27318870002637,None,178.27318870002637,None,179.26834200002486,None,179.26834200002486,None,179.26834200002486,None,179.26834200002486,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",8,0,8,0,0,3,3,1,,,,,,,,,182.26831950002816,None,182.26831950002816,None,182.26831950002816,None,182.26831950002816,None,182.26831950002816,None,183.27119470003527,None,183.27119470003527,None,183.27119470003527,None,183.27119470003527,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,8,0,8,0,,,,,,,,,,,186.27097970002797,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",9,0,9,0,0,0,0,1,,,,,,,187.27381070004776,None,188.26947660004953,None,188.26947660004953,None,188.26947660004953,None,188.26947660004953,None,188.26947660004953,None,189.2735581000452,None,189.2735581000452,None,189.2735581000452,None,189.2735581000452,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
