color1,color2,color3,color4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,circles.thisRepN,circles.thisTrialN,circles.thisN,circles.thisIndex,instructions.started,instructions.stopped,ready.keys,ready.rt,ready.started,ready.stopped,blank_img.started,blank_img.stopped,pause.started,pause.stopped,indicate1.started,indicate1.stopped,indcate2.started,indcate2.stopped,indcate3.started,indcate3.stopped,indicate4.started,indicate4.stopped,square1.started,square1.stopped,square2.started,square2.stopped,square3.started,square3.stopped,square4.started,square4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",9,0,9,0,0,1,1,3,,,,,,,,,188.43924660002813,None,188.43924660002813,None,188.43924660002813,None,188.43924660002813,None,188.43924660002813,None,189.44039559998782,None,189.44039559998782,None,189.44039559998782,None,189.44039559998782,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",9,0,9,0,0,2,2,2,,,,,,,,,192.43853109999327,None,192.43853109999327,None,192.43853109999327,None,192.43853109999327,None,192.43853109999327,None,193.43240649998188,None,193.43240649998188,None,193.43240649998188,None,193.43240649998188,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",9,0,9,0,0,3,3,0,,,,,,,,,196.4391940999776,None,196.4391940999776,None,196.4391940999776,None,196.4391940999776,None,196.4391940999776,None,197.4330868999823,None,197.4330868999823,None,197.4330868999823,None,197.4330868999823,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,9,0,9,0,,,,,,,,,,,200.43985139997676,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",10,0,10,0,0,0,0,1,,,,,,,201.4337525999872,None,202.4360048000235,None,202.4360048000235,None,202.4360048000235,None,202.4360048000235,None,202.4360048000235,None,203.43839530000696,None,203.43839530000696,None,203.43839530000696,None,203.43839530000696,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",10,0,10,0,0,1,1,2,,,,,,,,,206.43694609997328,None,206.43694609997328,None,206.43694609997328,None,206.43694609997328,None,206.43694609997328,None,207.43935469997814,None,207.43935469997814,None,207.43935469997814,None,207.43935469997814,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",10,0,10,0,0,2,2,0,,,,,,,,,210.43313999997918,None,210.43313999997918,None,210.43313999997918,None,210.43313999997918,None,210.43313999997918,None,211.43570059997728,None,211.43570059997728,None,211.43570059997728,None,211.43570059997728,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",10,0,10,0,0,3,3,3,,,,,,,,,214.43395899998723,None,214.43395899998723,None,214.43395899998723,None,214.43395899998723,None,214.43395899998723,None,215.43636789999437,None,215.43636789999437,None,215.43636789999437,None,215.43636789999437,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,10,0,10,0,,,,,,,,,,,218.43474270001752,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",11,0,11,0,0,0,0,0,,,,,,,219.43716979998862,None,220.43977789999917,None,220.43977789999917,None,220.43977789999917,None,220.43977789999917,None,220.43977789999917,None,221.43389809998916,None,221.43389809998916,None,221.43389809998916,None,221.43389809998916,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",11,0,11,0,0,1,1,3,,,,,,,,,224.43265309999697,None,224.43265309999697,None,224.43265309999697,None,224.43265309999697,None,224.43265309999697,None,225.43522789998678,None,225.43522789998678,None,225.43522789998678,None,225.43522789998678,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",11,0,11,0,0,2,2,2,,,,,,,,,228.43414339999435,None,228.43414339999435,None,228.43414339999435,None,228.43414339999435,None,228.43414339999435,None,229.43660110002384,None,229.43660110002384,None,229.43660110002384,None,229.43660110002384,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",11,0,11,0,0,3,3,1,,,,,,,,,232.43564350000815,None,232.43564350000815,None,232.43564350000815,None,232.43564350000815,None,232.43564350000815,None,233.43962630000897,None,233.43962630000897,None,233.43962630000897,None,233.43962630000897,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,11,0,11,0,,,,,,,,,,,236.43926650000503,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",12,0,12,0,0,0,0,0,,,,,,,237.4336732000229,None,238.43971150001744,None,238.43971150001744,None,238.43971150001744,None,238.43971150001744,None,238.43971150001744,None,239.4392502999981,None,239.4392502999981,None,239.4392502999981,None,239.4392502999981,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
