0.2704 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.7223 	EXP 	image: image = 'game.jpg'
9.7344 	EXP 	image: image = 'game.jpg'
9.7512 	EXP 	image: image = 'game.jpg'
9.7683 	EXP 	image: image = 'game.jpg'
9.7843 	EXP 	image: image = 'game.jpg'
9.8023 	EXP 	image: image = 'game.jpg'
9.8175 	EXP 	image: image = 'game.jpg'
9.8360 	EXP 	image: image = 'game.jpg'
9.8510 	EXP 	image: image = 'game.jpg'
9.8778 	EXP 	image: image = 'game.jpg'
9.8858 	EXP 	image: image = 'game.jpg'
9.9024 	EXP 	image: image = 'game.jpg'
9.9204 	EXP 	image: image = 'game.jpg'
9.9362 	EXP 	image: image = 'game.jpg'
9.9532 	EXP 	image: image = 'game.jpg'
9.9701 	EXP 	image: image = 'game.jpg'
9.9861 	EXP 	image: image = 'game.jpg'
10.0029 	EXP 	image: image = 'game.jpg'
10.0199 	EXP 	image: image = 'game.jpg'
10.0364 	EXP 	image: image = 'game.jpg'
10.0528 	EXP 	image: image = 'game.jpg'
10.0694 	EXP 	image: image = 'game.jpg'
10.1011 	EXP 	image: image = 'game.jpg'
10.1125 	EXP 	image: image = 'game.jpg'
10.1264 	EXP 	image: image = 'game.jpg'
10.1423 	EXP 	image: image = 'game.jpg'
10.1595 	EXP 	image: image = 'game.jpg'
10.1766 	EXP 	image: image = 'game.jpg'
10.1936 	EXP 	image: image = 'game.jpg'
10.2098 	EXP 	image: image = 'game.jpg'
10.2273 	EXP 	image: image = 'game.jpg'
10.2444 	EXP 	image: image = 'game.jpg'
10.2600 	EXP 	image: image = 'game.jpg'
10.2766 	EXP 	image: image = 'game.jpg'
10.2929 	EXP 	image: image = 'game.jpg'
10.3089 	EXP 	image: image = 'game.jpg'
10.3268 	EXP 	image: image = 'game.jpg'
10.3441 	EXP 	image: image = 'game.jpg'
10.3597 	EXP 	image: image = 'game.jpg'
10.3764 	EXP 	image: image = 'game.jpg'
10.3929 	EXP 	image: image = 'game.jpg'
10.4097 	EXP 	image: image = 'game.jpg'
10.4267 	EXP 	image: image = 'game.jpg'
10.4429 	EXP 	image: image = 'game.jpg'
10.4600 	EXP 	image: image = 'game.jpg'
10.4767 	EXP 	image: image = 'game.jpg'
10.4931 	EXP 	image: image = 'game.jpg'
10.5226 	EXP 	image: image = 'game.jpg'
10.5335 	EXP 	image: image = 'game.jpg'
10.5494 	EXP 	image: image = 'game.jpg'
10.5714 	EXP 	image: image = 'game.jpg'
10.5810 	EXP 	image: image = 'game.jpg'
10.5969 	EXP 	image: image = 'game.jpg'
10.6136 	EXP 	image: image = 'game.jpg'
10.6305 	EXP 	image: image = 'game.jpg'
10.6474 	EXP 	image: image = 'game.jpg'
10.6645 	EXP 	image: image = 'game.jpg'
10.6803 	EXP 	image: image = 'game.jpg'
10.6971 	EXP 	image: image = 'game.jpg'
10.7132 	EXP 	image: image = 'game.jpg'
10.7309 	EXP 	image: image = 'game.jpg'
10.7464 	EXP 	image: image = 'game.jpg'
10.7640 	EXP 	image: image = 'game.jpg'
10.7808 	EXP 	image: image = 'game.jpg'
10.7975 	EXP 	image: image = 'game.jpg'
10.8156 	EXP 	image: image = 'game.jpg'
10.8331 	EXP 	image: image = 'game.jpg'
10.8472 	EXP 	image: image = 'game.jpg'
10.8640 	EXP 	image: image = 'game.jpg'
10.8803 	EXP 	image: image = 'game.jpg'
10.8972 	EXP 	image: image = 'game.jpg'
10.9154 	EXP 	image: image = 'game.jpg'
10.9302 	EXP 	image: image = 'game.jpg'
10.9473 	EXP 	image: image = 'game.jpg'
10.9641 	EXP 	image: image = 'game.jpg'
10.9798 	EXP 	image: image = 'game.jpg'
10.9966 	EXP 	image: image = 'game.jpg'
11.0134 	EXP 	image: image = 'game.jpg'
11.0300 	EXP 	image: image = 'game.jpg'
11.0471 	EXP 	image: image = 'game.jpg'
11.0635 	EXP 	image: image = 'game.jpg'
11.0800 	EXP 	image: image = 'game.jpg'
11.0972 	EXP 	image: image = 'game.jpg'
11.1133 	EXP 	image: image = 'game.jpg'
11.1301 	EXP 	image: image = 'game.jpg'
11.1461 	EXP 	image: image = 'game.jpg'
11.1630 	EXP 	image: image = 'game.jpg'
11.1630 	EXP 	square1: autoDraw = False
11.1630 	EXP 	square2: autoDraw = False
11.1630 	EXP 	square3: autoDraw = False
11.1630 	EXP 	square4: autoDraw = False
11.1786 	EXP 	image: image = 'game.jpg'
11.2120 	EXP 	image: image = 'game.jpg'
11.2200 	EXP 	image: image = 'game.jpg'
11.2352 	EXP 	image: image = 'game.jpg'
11.2516 	EXP 	image: image = 'game.jpg'
11.2683 	EXP 	image: image = 'game.jpg'
11.2840 	EXP 	image: image = 'game.jpg'
11.3019 	EXP 	image: image = 'game.jpg'
11.3176 	EXP 	image: image = 'game.jpg'
11.3355 	EXP 	image: image = 'game.jpg'
11.3536 	EXP 	image: image = 'game.jpg'
11.3676 	EXP 	image: image = 'game.jpg'
11.3859 	EXP 	image: image = 'game.jpg'
11.4008 	EXP 	image: image = 'game.jpg'
11.4173 	EXP 	image: image = 'game.jpg'
11.4357 	EXP 	image: image = 'game.jpg'
11.4505 	EXP 	image: image = 'game.jpg'
11.4729 	EXP 	image: image = 'game.jpg'
11.4847 	EXP 	image: image = 'game.jpg'
11.5006 	EXP 	image: image = 'game.jpg'
11.5175 	EXP 	image: image = 'game.jpg'
11.5348 	EXP 	image: image = 'game.jpg'
11.5510 	EXP 	image: image = 'game.jpg'
11.5686 	EXP 	image: image = 'game.jpg'
11.5850 	EXP 	image: image = 'game.jpg'
11.6005 	EXP 	image: image = 'game.jpg'
11.6180 	EXP 	image: image = 'game.jpg'
11.6346 	EXP 	image: image = 'game.jpg'
11.6515 	EXP 	image: image = 'game.jpg'
11.6676 	EXP 	image: image = 'game.jpg'
11.6850 	EXP 	image: image = 'game.jpg'
11.7014 	EXP 	image: image = 'game.jpg'
11.7177 	EXP 	image: image = 'game.jpg'
11.7347 	EXP 	image: image = 'game.jpg'
11.7643 	EXP 	image: image = 'game.jpg'
11.7726 	EXP 	image: image = 'game.jpg'
11.7898 	EXP 	image: image = 'game.jpg'
11.8062 	EXP 	image: image = 'game.jpg'
11.8226 	EXP 	image: image = 'game.jpg'
11.8393 	EXP 	image: image = 'game.jpg'
11.8559 	EXP 	image: image = 'game.jpg'
11.8743 	EXP 	image: image = 'game.jpg'
11.8893 	EXP 	image: image = 'game.jpg'
11.9059 	EXP 	image: image = 'game.jpg'
11.9226 	EXP 	image: image = 'game.jpg'
11.9393 	EXP 	image: image = 'game.jpg'
11.9559 	EXP 	image: image = 'game.jpg'
11.9729 	EXP 	image: image = 'game.jpg'
11.9896 	EXP 	image: image = 'game.jpg'
12.0062 	EXP 	image: image = 'game.jpg'
12.0222 	EXP 	image: image = 'game.jpg'
12.0394 	EXP 	image: image = 'game.jpg'
12.0557 	EXP 	image: image = 'game.jpg'
12.0738 	EXP 	image: image = 'game.jpg'
12.0889 	EXP 	image: image = 'game.jpg'
12.1055 	EXP 	image: image = 'game.jpg'
12.1225 	EXP 	image: image = 'game.jpg'
12.1398 	EXP 	image: image = 'game.jpg'
12.1552 	EXP 	image: image = 'game.jpg'
12.1728 	EXP 	image: image = 'game.jpg'
12.1899 	EXP 	image: image = 'game.jpg'
12.2064 	EXP 	image: image = 'game.jpg'
12.2227 	EXP 	image: image = 'game.jpg'
12.2399 	EXP 	image: image = 'game.jpg'
12.2555 	EXP 	image: image = 'game.jpg'
12.2738 	EXP 	image: image = 'game.jpg'
12.2899 	EXP 	image: image = 'game.jpg'
12.3057 	EXP 	image: image = 'game.jpg'
12.3226 	EXP 	image: image = 'game.jpg'
12.3394 	EXP 	image: image = 'game.jpg'
12.3553 	EXP 	image: image = 'game.jpg'
12.3716 	EXP 	image: image = 'game.jpg'
12.3898 	EXP 	image: image = 'game.jpg'
12.4054 	EXP 	image: image = 'game.jpg'
12.4230 	EXP 	image: image = 'game.jpg'
12.4385 	EXP 	image: image = 'game.jpg'
12.4554 	EXP 	image: image = 'game.jpg'
12.4740 	EXP 	image: image = 'game.jpg'
12.4894 	EXP 	image: image = 'game.jpg'
12.5058 	EXP 	image: image = 'game.jpg'
12.5227 	EXP 	image: image = 'game.jpg'
12.5394 	EXP 	image: image = 'game.jpg'
12.5558 	EXP 	image: image = 'game.jpg'
12.5724 	EXP 	image: image = 'game.jpg'
12.5889 	EXP 	image: image = 'game.jpg'
12.6053 	EXP 	image: image = 'game.jpg'
12.6215 	EXP 	image: image = 'game.jpg'
12.6390 	EXP 	image: image = 'game.jpg'
12.6556 	EXP 	image: image = 'game.jpg'
12.6735 	EXP 	image: image = 'game.jpg'
12.6893 	EXP 	image: image = 'game.jpg'
12.7054 	EXP 	image: image = 'game.jpg'
12.7225 	EXP 	image: image = 'game.jpg'
12.7404 	EXP 	image: image = 'game.jpg'
12.7566 	EXP 	image: image = 'game.jpg'
12.7735 	EXP 	image: image = 'game.jpg'
12.7896 	EXP 	image: image = 'game.jpg'
12.8051 	EXP 	image: image = 'game.jpg'
12.8226 	EXP 	image: image = 'game.jpg'
12.8405 	EXP 	image: image = 'game.jpg'
12.8555 	EXP 	image: image = 'game.jpg'
12.8734 	EXP 	image: image = 'game.jpg'
12.8899 	EXP 	image: image = 'game.jpg'
12.9065 	EXP 	image: image = 'game.jpg'
12.9233 	EXP 	image: image = 'game.jpg'
12.9396 	EXP 	image: image = 'game.jpg'
12.9555 	EXP 	image: image = 'game.jpg'
12.9724 	EXP 	image: image = 'game.jpg'
12.9893 	EXP 	image: image = 'game.jpg'
13.0072 	EXP 	image: image = 'game.jpg'
13.0215 	EXP 	image: image = 'game.jpg'
13.0389 	EXP 	image: image = 'game.jpg'
13.0558 	EXP 	image: image = 'game.jpg'
13.0744 	EXP 	image: image = 'game.jpg'
13.0897 	EXP 	image: image = 'game.jpg'
13.1057 	EXP 	image: image = 'game.jpg'
13.1225 	EXP 	image: image = 'game.jpg'
13.1393 	EXP 	image: image = 'game.jpg'
13.1557 	EXP 	image: image = 'game.jpg'
13.1725 	EXP 	image: image = 'game.jpg'
13.1899 	EXP 	image: image = 'game.jpg'
13.2059 	EXP 	image: image = 'game.jpg'
13.2226 	EXP 	image: image = 'game.jpg'
13.2392 	EXP 	image: image = 'game.jpg'
13.2560 	EXP 	image: image = 'game.jpg'
13.2725 	EXP 	image: image = 'game.jpg'
13.2886 	EXP 	image: image = 'game.jpg'
13.3052 	EXP 	image: image = 'game.jpg'
13.3227 	EXP 	image: image = 'game.jpg'
13.3399 	EXP 	image: image = 'game.jpg'
13.3560 	EXP 	image: image = 'game.jpg'
13.3741 	EXP 	image: image = 'game.jpg'
13.3886 	EXP 	image: image = 'game.jpg'
13.4057 	EXP 	image: image = 'game.jpg'
13.4233 	EXP 	image: image = 'game.jpg'
13.4398 	EXP 	image: image = 'game.jpg'
13.4562 	EXP 	image: image = 'game.jpg'
13.4738 	EXP 	image: image = 'game.jpg'
13.4906 	EXP 	image: image = 'game.jpg'
13.5057 	EXP 	image: image = 'game.jpg'
13.5243 	EXP 	image: image = 'game.jpg'
13.5396 	EXP 	image: image = 'game.jpg'
13.5559 	EXP 	image: image = 'game.jpg'
13.5722 	EXP 	image: image = 'game.jpg'
13.5889 	EXP 	image: image = 'game.jpg'
13.6065 	EXP 	image: image = 'game.jpg'
13.6229 	EXP 	image: image = 'game.jpg'
13.6386 	EXP 	image: image = 'game.jpg'
13.6561 	EXP 	image: image = 'game.jpg'
13.6723 	EXP 	image: image = 'game.jpg'
13.6895 	EXP 	image: image = 'game.jpg'
13.7063 	EXP 	image: image = 'game.jpg'
13.7226 	EXP 	image: image = 'game.jpg'
13.7396 	EXP 	image: image = 'game.jpg'
13.7648 	EXP 	image: image = 'game.jpg'
13.7790 	EXP 	image: image = 'game.jpg'
13.7894 	EXP 	image: image = 'game.jpg'
13.8058 	EXP 	image: image = 'game.jpg'
13.8239 	EXP 	image: image = 'game.jpg'
13.8390 	EXP 	image: image = 'game.jpg'
13.8560 	EXP 	image: image = 'game.jpg'
13.8733 	EXP 	image: image = 'game.jpg'
13.8894 	EXP 	image: image = 'game.jpg'
13.9059 	EXP 	image: image = 'game.jpg'
13.9225 	EXP 	image: image = 'game.jpg'
13.9392 	EXP 	image: image = 'game.jpg'
13.9557 	EXP 	image: image = 'game.jpg'
13.9724 	EXP 	image: image = 'game.jpg'
13.9891 	EXP 	image: image = 'game.jpg'
14.0072 	EXP 	image: image = 'game.jpg'
14.0228 	EXP 	image: image = 'game.jpg'
14.0398 	EXP 	image: image = 'game.jpg'
14.0559 	EXP 	image: image = 'game.jpg'
14.0738 	EXP 	image: image = 'game.jpg'
14.0906 	EXP 	image: image = 'game.jpg'
14.1068 	EXP 	image: image = 'game.jpg'
14.1224 	EXP 	image: image = 'game.jpg'
14.1395 	EXP 	image: image = 'game.jpg'
14.1570 	EXP 	image: image = 'game.jpg'
14.1716 	EXP 	image: image = 'game.jpg'
14.1892 	EXP 	image: image = 'game.jpg'
14.2067 	EXP 	image: image = 'game.jpg'
14.2226 	EXP 	image: image = 'game.jpg'
14.2400 	EXP 	image: image = 'game.jpg'
14.2558 	EXP 	image: image = 'game.jpg'
14.2745 	EXP 	image: image = 'game.jpg'
14.2882 	EXP 	image: image = 'game.jpg'
14.3048 	EXP 	image: image = 'game.jpg'
14.3202 	EXP 	image: image = 'game.jpg'
14.3365 	EXP 	image: image = 'game.jpg'
14.3535 	EXP 	image: image = 'game.jpg'
14.3702 	EXP 	image: image = 'game.jpg'
14.3874 	EXP 	image: image = 'game.jpg'
14.4049 	EXP 	image: image = 'game.jpg'
14.4207 	EXP 	image: image = 'game.jpg'
14.4380 	EXP 	image: image = 'game.jpg'
14.4535 	EXP 	image: image = 'game.jpg'
14.4705 	EXP 	image: image = 'game.jpg'
14.4887 	EXP 	image: image = 'game.jpg'
14.5048 	EXP 	image: image = 'game.jpg'
14.5204 	EXP 	image: image = 'game.jpg'
14.5379 	EXP 	image: image = 'game.jpg'
14.5541 	EXP 	image: image = 'game.jpg'
14.5706 	EXP 	image: image = 'game.jpg'
14.5873 	EXP 	image: image = 'game.jpg'
14.6039 	EXP 	image: image = 'game.jpg'
14.6207 	EXP 	image: image = 'game.jpg'
14.6380 	EXP 	image: image = 'game.jpg'
14.6542 	EXP 	image: image = 'game.jpg'
14.6706 	EXP 	image: image = 'game.jpg'
14.6874 	EXP 	image: image = 'game.jpg'
14.7039 	EXP 	image: image = 'game.jpg'
14.7208 	EXP 	image: image = 'game.jpg'
14.7378 	EXP 	image: image = 'game.jpg'
14.7541 	EXP 	image: image = 'game.jpg'
14.7696 	EXP 	image: image = 'game.jpg'
14.7902 	EXP 	image: image = 'game.jpg'
14.8037 	EXP 	image: image = 'game.jpg'
14.8243 	EXP 	image: image = 'game.jpg'
14.8406 	EXP 	image: image = 'game.jpg'
14.8570 	EXP 	image: image = 'game.jpg'
14.8737 	EXP 	image: image = 'game.jpg'
14.8876 	EXP 	image: image = 'game.jpg'
14.9033 	EXP 	image: image = 'game.jpg'
14.9337 	EXP 	image: image = 'game.jpg'
14.9448 	EXP 	image: image = 'game.jpg'
14.9572 	EXP 	image: image = 'game.jpg'
14.9733 	EXP 	image: image = 'game.jpg'
14.9905 	EXP 	image: image = 'game.jpg'
15.0065 	EXP 	image: image = 'game.jpg'
15.0236 	EXP 	image: image = 'game.jpg'
15.0407 	EXP 	image: image = 'game.jpg'
15.0600 	EXP 	image: image = 'game.jpg'
15.0771 	EXP 	image: image = 'game.jpg'
15.0939 	EXP 	image: image = 'game.jpg'
15.1107 	EXP 	image: image = 'game.jpg'
15.1238 	EXP 	image: image = 'game.jpg'
15.1397 	EXP 	image: image = 'game.jpg'
15.1601 	EXP 	image: image = 'game.jpg'
15.1730 	EXP 	image: image = 'game.jpg'
15.1895 	EXP 	image: image = 'game.jpg'
15.2063 	EXP 	image: image = 'game.jpg'
15.2275 	EXP 	image: image = 'game.jpg'
15.2402 	EXP 	image: image = 'game.jpg'
15.2572 	EXP 	image: image = 'game.jpg'
15.2739 	EXP 	image: image = 'game.jpg'
15.2935 	EXP 	image: image = 'game.jpg'
15.3073 	EXP 	image: image = 'game.jpg'
15.3229 	EXP 	image: image = 'game.jpg'
15.3408 	EXP 	image: image = 'game.jpg'
15.3571 	EXP 	image: image = 'game.jpg'
15.3768 	EXP 	image: image = 'game.jpg'
15.3904 	EXP 	image: image = 'game.jpg'
15.4110 	EXP 	image: image = 'game.jpg'
15.4232 	EXP 	image: image = 'game.jpg'
15.4405 	EXP 	image: image = 'game.jpg'
15.4570 	EXP 	image: image = 'game.jpg'
15.4739 	EXP 	image: image = 'game.jpg'
15.4893 	EXP 	image: image = 'game.jpg'
15.5069 	EXP 	image: image = 'game.jpg'
15.5236 	EXP 	image: image = 'game.jpg'
15.5401 	EXP 	image: image = 'game.jpg'
15.5573 	EXP 	image: image = 'game.jpg'
15.5739 	EXP 	image: image = 'game.jpg'
15.5896 	EXP 	image: image = 'game.jpg'
15.6057 	EXP 	image: image = 'game.jpg'
15.6238 	EXP 	image: image = 'game.jpg'
15.6412 	EXP 	image: image = 'game.jpg'
15.6571 	EXP 	image: image = 'game.jpg'
15.6738 	EXP 	image: image = 'game.jpg'
15.6899 	EXP 	image: image = 'game.jpg'
15.7205 	EXP 	image: image = 'game.jpg'
15.7285 	EXP 	image: image = 'game.jpg'
15.7453 	EXP 	image: image = 'game.jpg'
15.7629 	EXP 	image: image = 'game.jpg'
15.7816 	EXP 	image: image = 'game.jpg'
15.7957 	EXP 	image: image = 'game.jpg'
15.8118 	EXP 	image: image = 'game.jpg'
15.8287 	EXP 	image: image = 'game.jpg'
15.8459 	EXP 	image: image = 'game.jpg'
15.8623 	EXP 	image: image = 'game.jpg'
