0.1383 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.1680 	EXP 	image: image = 'game.jpg'
11.1856 	EXP 	image: image = 'game.jpg'
11.2011 	EXP 	image: image = 'game.jpg'
11.2199 	EXP 	image: image = 'game.jpg'
11.2355 	EXP 	image: image = 'game.jpg'
11.2523 	EXP 	image: image = 'game.jpg'
11.2681 	EXP 	image: image = 'game.jpg'
11.2857 	EXP 	image: image = 'game.jpg'
11.3026 	EXP 	image: image = 'game.jpg'
11.3186 	EXP 	image: image = 'game.jpg'
11.3357 	EXP 	image: image = 'game.jpg'
11.3519 	EXP 	image: image = 'game.jpg'
11.3696 	EXP 	image: image = 'game.jpg'
11.3861 	EXP 	image: image = 'game.jpg'
11.4026 	EXP 	image: image = 'game.jpg'
11.4184 	EXP 	image: image = 'game.jpg'
11.4357 	EXP 	image: image = 'game.jpg'
11.4524 	EXP 	image: image = 'game.jpg'
11.4693 	EXP 	image: image = 'game.jpg'
11.4856 	EXP 	image: image = 'game.jpg'
11.5027 	EXP 	image: image = 'game.jpg'
11.5195 	EXP 	image: image = 'game.jpg'
11.5359 	EXP 	image: image = 'game.jpg'
11.5526 	EXP 	image: image = 'game.jpg'
11.5688 	EXP 	image: image = 'game.jpg'
11.5869 	EXP 	image: image = 'game.jpg'
11.6019 	EXP 	image: image = 'game.jpg'
11.6190 	EXP 	image: image = 'game.jpg'
11.6348 	EXP 	image: image = 'game.jpg'
11.6519 	EXP 	image: image = 'game.jpg'
11.6689 	EXP 	image: image = 'game.jpg'
11.6849 	EXP 	image: image = 'game.jpg'
11.7020 	EXP 	image: image = 'game.jpg'
11.7189 	EXP 	image: image = 'game.jpg'
11.7348 	EXP 	image: image = 'game.jpg'
11.7521 	EXP 	image: image = 'game.jpg'
11.7687 	EXP 	image: image = 'game.jpg'
11.7862 	EXP 	image: image = 'game.jpg'
11.8022 	EXP 	image: image = 'game.jpg'
11.8192 	EXP 	image: image = 'game.jpg'
11.8363 	EXP 	image: image = 'game.jpg'
11.8528 	EXP 	image: image = 'game.jpg'
11.8688 	EXP 	image: image = 'game.jpg'
11.8852 	EXP 	image: image = 'game.jpg'
11.9026 	EXP 	image: image = 'game.jpg'
11.9188 	EXP 	image: image = 'game.jpg'
11.9356 	EXP 	image: image = 'game.jpg'
11.9524 	EXP 	image: image = 'game.jpg'
11.9688 	EXP 	image: image = 'game.jpg'
11.9859 	EXP 	image: image = 'game.jpg'
12.0014 	EXP 	image: image = 'game.jpg'
12.0190 	EXP 	image: image = 'game.jpg'
12.0357 	EXP 	image: image = 'game.jpg'
12.0518 	EXP 	image: image = 'game.jpg'
12.0693 	EXP 	image: image = 'game.jpg'
12.0855 	EXP 	image: image = 'game.jpg'
12.1024 	EXP 	image: image = 'game.jpg'
12.1191 	EXP 	image: image = 'game.jpg'
12.1365 	EXP 	image: image = 'game.jpg'
12.1527 	EXP 	image: image = 'game.jpg'
12.1687 	EXP 	image: image = 'game.jpg'
12.1857 	EXP 	image: image = 'game.jpg'
12.2191 	EXP 	image: image = 'game.jpg'
12.2314 	EXP 	image: image = 'game.jpg'
12.2403 	EXP 	image: image = 'game.jpg'
12.2576 	EXP 	image: image = 'game.jpg'
12.2753 	EXP 	image: image = 'game.jpg'
12.2912 	EXP 	image: image = 'game.jpg'
12.3089 	EXP 	image: image = 'game.jpg'
12.3247 	EXP 	image: image = 'game.jpg'
12.3411 	EXP 	image: image = 'game.jpg'
12.3582 	EXP 	image: image = 'game.jpg'
12.3750 	EXP 	image: image = 'game.jpg'
12.3907 	EXP 	image: image = 'game.jpg'
12.4078 	EXP 	image: image = 'game.jpg'
12.4245 	EXP 	image: image = 'game.jpg'
12.4418 	EXP 	image: image = 'game.jpg'
12.4577 	EXP 	image: image = 'game.jpg'
12.4747 	EXP 	image: image = 'game.jpg'
12.4907 	EXP 	image: image = 'game.jpg'
12.5078 	EXP 	image: image = 'game.jpg'
12.5238 	EXP 	image: image = 'game.jpg'
12.5463 	EXP 	image: image = 'game.jpg'
12.5577 	EXP 	image: image = 'game.jpg'
12.5785 	EXP 	image: image = 'game.jpg'
12.5918 	EXP 	image: image = 'game.jpg'
12.6110 	EXP 	image: image = 'game.jpg'
12.6285 	EXP 	image: image = 'game.jpg'
12.6464 	EXP 	image: image = 'game.jpg'
12.6625 	EXP 	image: image = 'game.jpg'
12.6754 	EXP 	image: image = 'game.jpg'
12.6910 	EXP 	image: image = 'game.jpg'
12.7136 	EXP 	image: image = 'game.jpg'
12.7265 	EXP 	image: image = 'game.jpg'
12.7442 	EXP 	image: image = 'game.jpg'
12.7625 	EXP 	image: image = 'game.jpg'
12.7752 	EXP 	image: image = 'game.jpg'
12.7918 	EXP 	image: image = 'game.jpg'
12.8083 	EXP 	image: image = 'game.jpg'
12.8247 	EXP 	image: image = 'game.jpg'
12.8410 	EXP 	image: image = 'game.jpg'
12.8578 	EXP 	image: image = 'game.jpg'
12.8756 	EXP 	image: image = 'game.jpg'
12.8907 	EXP 	image: image = 'game.jpg'
12.9077 	EXP 	image: image = 'game.jpg'
12.9239 	EXP 	image: image = 'game.jpg'
12.9413 	EXP 	image: image = 'game.jpg'
12.9573 	EXP 	image: image = 'game.jpg'
12.9745 	EXP 	image: image = 'game.jpg'
12.9927 	EXP 	image: image = 'game.jpg'
13.0074 	EXP 	image: image = 'game.jpg'
13.0250 	EXP 	image: image = 'game.jpg'
13.0414 	EXP 	image: image = 'game.jpg'
13.0576 	EXP 	image: image = 'game.jpg'
13.0746 	EXP 	image: image = 'game.jpg'
13.0925 	EXP 	image: image = 'game.jpg'
13.1073 	EXP 	image: image = 'game.jpg'
13.1245 	EXP 	image: image = 'game.jpg'
13.1407 	EXP 	image: image = 'game.jpg'
13.1579 	EXP 	image: image = 'game.jpg'
13.1740 	EXP 	image: image = 'game.jpg'
13.1915 	EXP 	image: image = 'game.jpg'
13.2076 	EXP 	image: image = 'game.jpg'
13.2243 	EXP 	image: image = 'game.jpg'
13.2415 	EXP 	image: image = 'game.jpg'
13.2587 	EXP 	image: image = 'game.jpg'
13.2751 	EXP 	image: image = 'game.jpg'
13.2918 	EXP 	image: image = 'game.jpg'
13.3078 	EXP 	image: image = 'game.jpg'
13.3246 	EXP 	image: image = 'game.jpg'
13.3406 	EXP 	image: image = 'game.jpg'
13.3576 	EXP 	image: image = 'game.jpg'
13.3745 	EXP 	image: image = 'game.jpg'
13.3906 	EXP 	image: image = 'game.jpg'
13.4076 	EXP 	image: image = 'game.jpg'
13.4250 	EXP 	image: image = 'game.jpg'
13.4453 	EXP 	image: image = 'game.jpg'
13.4587 	EXP 	image: image = 'game.jpg'
13.4780 	EXP 	image: image = 'game.jpg'
13.4908 	EXP 	image: image = 'game.jpg'
13.5079 	EXP 	image: image = 'game.jpg'
13.5247 	EXP 	image: image = 'game.jpg'
13.5410 	EXP 	image: image = 'game.jpg'
13.5576 	EXP 	image: image = 'game.jpg'
13.5756 	EXP 	image: image = 'game.jpg'
13.5913 	EXP 	image: image = 'game.jpg'
13.6072 	EXP 	image: image = 'game.jpg'
13.6259 	EXP 	image: image = 'game.jpg'
13.6408 	EXP 	image: image = 'game.jpg'
13.6579 	EXP 	image: image = 'game.jpg'
13.6739 	EXP 	image: image = 'game.jpg'
13.6908 	EXP 	image: image = 'game.jpg'
13.7079 	EXP 	image: image = 'game.jpg'
13.7240 	EXP 	image: image = 'game.jpg'
13.7415 	EXP 	image: image = 'game.jpg'
13.7574 	EXP 	image: image = 'game.jpg'
13.7753 	EXP 	image: image = 'game.jpg'
13.7913 	EXP 	image: image = 'game.jpg'
13.8078 	EXP 	image: image = 'game.jpg'
13.8241 	EXP 	image: image = 'game.jpg'
13.8413 	EXP 	image: image = 'game.jpg'
13.8570 	EXP 	image: image = 'game.jpg'
13.8742 	EXP 	image: image = 'game.jpg'
13.8919 	EXP 	image: image = 'game.jpg'
13.9082 	EXP 	image: image = 'game.jpg'
13.9240 	EXP 	image: image = 'game.jpg'
13.9411 	EXP 	image: image = 'game.jpg'
13.9581 	EXP 	image: image = 'game.jpg'
13.9740 	EXP 	image: image = 'game.jpg'
13.9922 	EXP 	image: image = 'game.jpg'
14.0088 	EXP 	image: image = 'game.jpg'
14.0246 	EXP 	image: image = 'game.jpg'
14.0404 	DATA 	Keypress: lalt
14.0431 	EXP 	image: image = 'game.jpg'
14.0595 	EXP 	image: image = 'game.jpg'
14.0751 	EXP 	image: image = 'game.jpg'
14.0911 	EXP 	image: image = 'game.jpg'
14.1088 	EXP 	image: image = 'game.jpg'
14.1256 	EXP 	image: image = 'game.jpg'
14.1426 	EXP 	image: image = 'game.jpg'
14.1588 	EXP 	image: image = 'game.jpg'
14.1749 	EXP 	image: image = 'game.jpg'
14.1920 	EXP 	image: image = 'game.jpg'
14.2086 	EXP 	image: image = 'game.jpg'
14.2261 	EXP 	image: image = 'game.jpg'
14.2426 	EXP 	image: image = 'game.jpg'
14.2586 	EXP 	image: image = 'game.jpg'
14.2761 	EXP 	image: image = 'game.jpg'
14.2926 	EXP 	image: image = 'game.jpg'
14.4060 	EXP 	window1: mouseVisible = True
