7.3544 	EXP 	Created square3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square3', opacity=1.0, ori=array(0.), pos=array([400.,   0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
7.3552 	EXP 	Created square4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-4.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square4', opacity=1.0, ori=array(0.), pos=array([   0., -400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
7.3563 	EXP 	Created blank_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='blank_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
7.3807 	EXP 	instructions: autoDraw = True
10.3206 	DATA 	Mouse: Left button down, pos=(1029,359)
10.3708 	DATA 	Mouse:  Left button up, pos=(1030,359)
10.8889 	DATA 	Keypress: space
10.8894 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
10.8895 	EXP 	New trial (rep=0, index=0): None
10.8968 	EXP 	instructions: autoDraw = False
10.8968 	EXP 	blank_img: autoDraw = True
11.8996 	EXP 	Imported conditions.xlsx as conditions, 4 conditions, 4 params
11.8998 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
11.9000 	EXP 	New trial (rep=0, index=0): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 0, 0]), ('color4', [1, 1, 1])])
11.9023 	EXP 	blank_img: autoDraw = False
11.9023 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
11.9023 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
11.9023 	EXP 	indcate3: fillColor = '[1. 0. 0.] (rgb)'
11.9023 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
11.9023 	EXP 	pause: autoDraw = True
11.9023 	EXP 	indicate1: autoDraw = True
11.9023 	EXP 	indcate2: autoDraw = True
11.9023 	EXP 	indcate3: autoDraw = True
11.9023 	EXP 	indicate4: autoDraw = True
12.8993 	EXP 	pause: autoDraw = False
12.8993 	EXP 	indicate1: autoDraw = False
12.8993 	EXP 	indcate2: autoDraw = False
12.8993 	EXP 	indcate3: autoDraw = False
12.8993 	EXP 	indicate4: autoDraw = False
12.8993 	EXP 	square1: autoDraw = True
12.8993 	EXP 	square2: autoDraw = True
12.8993 	EXP 	square3: autoDraw = True
12.8993 	EXP 	square4: autoDraw = True
15.8906 	EXP 	New trial (rep=0, index=1): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 0, 0]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
15.8980 	EXP 	square1: autoDraw = False
15.8980 	EXP 	square2: autoDraw = False
15.8980 	EXP 	square3: autoDraw = False
15.8980 	EXP 	square4: autoDraw = False
15.8980 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
15.8980 	EXP 	indcate2: fillColor = '[1. 0. 0.] (rgb)'
15.8980 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
15.8980 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
15.8980 	EXP 	pause: autoDraw = True
15.8980 	EXP 	indicate1: autoDraw = True
15.8980 	EXP 	indcate2: autoDraw = True
15.8980 	EXP 	indcate3: autoDraw = True
15.8980 	EXP 	indicate4: autoDraw = True
16.9002 	EXP 	pause: autoDraw = False
16.9002 	EXP 	indicate1: autoDraw = False
16.9002 	EXP 	indcate2: autoDraw = False
16.9002 	EXP 	indcate3: autoDraw = False
16.9002 	EXP 	indicate4: autoDraw = False
16.9002 	EXP 	square1: autoDraw = True
16.9002 	EXP 	square2: autoDraw = True
16.9002 	EXP 	square3: autoDraw = True
16.9002 	EXP 	square4: autoDraw = True
19.8915 	EXP 	New trial (rep=0, index=2): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 0, 0])])
19.8989 	EXP 	square1: autoDraw = False
19.8989 	EXP 	square2: autoDraw = False
19.8989 	EXP 	square3: autoDraw = False
19.8989 	EXP 	square4: autoDraw = False
19.8989 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
19.8989 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
19.8989 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
19.8989 	EXP 	indicate4: fillColor = '[1. 0. 0.] (rgb)'
19.8989 	EXP 	pause: autoDraw = True
19.8989 	EXP 	indicate1: autoDraw = True
19.8989 	EXP 	indcate2: autoDraw = True
19.8989 	EXP 	indcate3: autoDraw = True
19.8989 	EXP 	indicate4: autoDraw = True
20.9011 	EXP 	pause: autoDraw = False
20.9011 	EXP 	indicate1: autoDraw = False
20.9011 	EXP 	indcate2: autoDraw = False
20.9011 	EXP 	indcate3: autoDraw = False
20.9011 	EXP 	indicate4: autoDraw = False
20.9011 	EXP 	square1: autoDraw = True
20.9011 	EXP 	square2: autoDraw = True
20.9011 	EXP 	square3: autoDraw = True
20.9011 	EXP 	square4: autoDraw = True
23.8925 	EXP 	New trial (rep=0, index=3): OrderedDict([('color1', [1, 0, 0]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
23.9001 	EXP 	square1: autoDraw = False
23.9001 	EXP 	square2: autoDraw = False
23.9001 	EXP 	square3: autoDraw = False
23.9001 	EXP 	square4: autoDraw = False
23.9001 	EXP 	indicate1: fillColor = '[1. 0. 0.] (rgb)'
23.9001 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
23.9001 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
23.9001 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
23.9001 	EXP 	pause: autoDraw = True
23.9001 	EXP 	indicate1: autoDraw = True
23.9001 	EXP 	indcate2: autoDraw = True
23.9001 	EXP 	indcate3: autoDraw = True
23.9001 	EXP 	indicate4: autoDraw = True
24.9023 	EXP 	pause: autoDraw = False
24.9023 	EXP 	indicate1: autoDraw = False
24.9023 	EXP 	indcate2: autoDraw = False
24.9023 	EXP 	indcate3: autoDraw = False
24.9023 	EXP 	indicate4: autoDraw = False
24.9023 	EXP 	square1: autoDraw = True
24.9023 	EXP 	square2: autoDraw = True
24.9023 	EXP 	square3: autoDraw = True
24.9023 	EXP 	square4: autoDraw = True
27.9039 	EXP 	square1: autoDraw = False
27.9039 	EXP 	square2: autoDraw = False
27.9039 	EXP 	square3: autoDraw = False
27.9039 	EXP 	square4: autoDraw = False
27.9039 	EXP 	blank_img: autoDraw = True
28.8913 	EXP 	New trial (rep=1, index=0): None
28.8999 	EXP 	blank_img: autoDraw = False
28.8999 	EXP 	blank_img: autoDraw = True
29.8990 	EXP 	Imported conditions.xlsx as conditions, 4 conditions, 4 params
29.8992 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
29.8994 	EXP 	New trial (rep=0, index=0): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 0, 0]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
29.9036 	EXP 	blank_img: autoDraw = False
29.9036 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
29.9036 	EXP 	indcate2: fillColor = '[1. 0. 0.] (rgb)'
29.9036 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
29.9036 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
29.9036 	EXP 	pause: autoDraw = True
29.9036 	EXP 	indicate1: autoDraw = True
29.9036 	EXP 	indcate2: autoDraw = True
29.9036 	EXP 	indcate3: autoDraw = True
29.9036 	EXP 	indicate4: autoDraw = True
30.9021 	EXP 	pause: autoDraw = False
30.9021 	EXP 	indicate1: autoDraw = False
30.9021 	EXP 	indcate2: autoDraw = False
30.9021 	EXP 	indcate3: autoDraw = False
30.9021 	EXP 	indicate4: autoDraw = False
30.9021 	EXP 	square1: autoDraw = True
30.9021 	EXP 	square2: autoDraw = True
30.9021 	EXP 	square3: autoDraw = True
30.9021 	EXP 	square4: autoDraw = True
33.8936 	EXP 	New trial (rep=0, index=1): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 0, 0]), ('color4', [1, 1, 1])])
33.9008 	EXP 	square1: autoDraw = False
33.9008 	EXP 	square2: autoDraw = False
33.9008 	EXP 	square3: autoDraw = False
33.9008 	EXP 	square4: autoDraw = False
33.9008 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
33.9008 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
33.9008 	EXP 	indcate3: fillColor = '[1. 0. 0.] (rgb)'
33.9008 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
33.9008 	EXP 	pause: autoDraw = True
33.9008 	EXP 	indicate1: autoDraw = True
33.9008 	EXP 	indcate2: autoDraw = True
33.9008 	EXP 	indcate3: autoDraw = True
33.9008 	EXP 	indicate4: autoDraw = True
34.9031 	EXP 	pause: autoDraw = False
34.9031 	EXP 	indicate1: autoDraw = False
34.9031 	EXP 	indcate2: autoDraw = False
34.9031 	EXP 	indcate3: autoDraw = False
34.9031 	EXP 	indicate4: autoDraw = False
34.9031 	EXP 	square1: autoDraw = True
34.9031 	EXP 	square2: autoDraw = True
34.9031 	EXP 	square3: autoDraw = True
34.9031 	EXP 	square4: autoDraw = True
37.8941 	EXP 	New trial (rep=0, index=2): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 0, 0])])
37.9015 	EXP 	square1: autoDraw = False
37.9015 	EXP 	square2: autoDraw = False
37.9015 	EXP 	square3: autoDraw = False
37.9015 	EXP 	square4: autoDraw = False
37.9015 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
37.9015 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
37.9015 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
37.9015 	EXP 	indicate4: fillColor = '[1. 0. 0.] (rgb)'
37.9015 	EXP 	pause: autoDraw = True
37.9015 	EXP 	indicate1: autoDraw = True
37.9015 	EXP 	indcate2: autoDraw = True
37.9015 	EXP 	indcate3: autoDraw = True
37.9015 	EXP 	indicate4: autoDraw = True
38.9037 	EXP 	pause: autoDraw = False
38.9037 	EXP 	indicate1: autoDraw = False
38.9037 	EXP 	indcate2: autoDraw = False
38.9037 	EXP 	indcate3: autoDraw = False
38.9037 	EXP 	indicate4: autoDraw = False
38.9037 	EXP 	square1: autoDraw = True
38.9037 	EXP 	square2: autoDraw = True
38.9037 	EXP 	square3: autoDraw = True
38.9037 	EXP 	square4: autoDraw = True
41.8951 	EXP 	New trial (rep=0, index=3): OrderedDict([('color1', [1, 0, 0]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
41.9025 	EXP 	square1: autoDraw = False
41.9025 	EXP 	square2: autoDraw = False
41.9025 	EXP 	square3: autoDraw = False
41.9025 	EXP 	square4: autoDraw = False
41.9025 	EXP 	indicate1: fillColor = '[1. 0. 0.] (rgb)'
41.9025 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
41.9025 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
41.9025 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
41.9025 	EXP 	pause: autoDraw = True
41.9025 	EXP 	indicate1: autoDraw = True
41.9025 	EXP 	indcate2: autoDraw = True
41.9025 	EXP 	indcate3: autoDraw = True
41.9025 	EXP 	indicate4: autoDraw = True
42.9047 	EXP 	pause: autoDraw = False
42.9047 	EXP 	indicate1: autoDraw = False
42.9047 	EXP 	indcate2: autoDraw = False
42.9047 	EXP 	indcate3: autoDraw = False
42.9047 	EXP 	indicate4: autoDraw = False
42.9047 	EXP 	square1: autoDraw = True
42.9047 	EXP 	square2: autoDraw = True
42.9047 	EXP 	square3: autoDraw = True
42.9047 	EXP 	square4: autoDraw = True
45.9031 	EXP 	square1: autoDraw = False
45.9031 	EXP 	square2: autoDraw = False
45.9031 	EXP 	square3: autoDraw = False
45.9031 	EXP 	square4: autoDraw = False
45.9031 	EXP 	blank_img: autoDraw = True
46.8978 	EXP 	New trial (rep=2, index=0): None
46.9057 	EXP 	blank_img: autoDraw = False
46.9057 	EXP 	blank_img: autoDraw = True
47.8959 	EXP 	Imported conditions.xlsx as conditions, 4 conditions, 4 params
47.8961 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
47.8963 	EXP 	New trial (rep=0, index=0): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 0, 0]), ('color4', [1, 1, 1])])
47.8995 	EXP 	blank_img: autoDraw = False
47.8995 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
47.8995 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
47.8995 	EXP 	indcate3: fillColor = '[1. 0. 0.] (rgb)'
47.8995 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
47.8995 	EXP 	pause: autoDraw = True
