1.8982 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.9264 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
13.0541 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000175932D30D0>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000175933A1580>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.0541 	EXP 	window1: mouseVisible = True
13.0542 	EXP 	window1: recordFrameIntervals = False
13.1389 	EXP 	window1: recordFrameIntervals = True
13.2026 	WARNING 	t of last frame was 13.79ms (=1/72)
13.2152 	WARNING 	t of last frame was 12.67ms (=1/78)
13.2274 	WARNING 	t of last frame was 12.16ms (=1/82)
13.3104 	EXP 	window1: recordFrameIntervals = False
16.1800 	EXP 	Created instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructions', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Welcome, this is the instructions!', units='height', win=Window(...), wrapWidth=1)
16.1859 	EXP 	Created blank_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='blank_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
16.1948 	EXP 	Created pause = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='pause', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='PAUSE', units='height', win=Window(...), wrapWidth=1)
16.1967 	EXP 	Created indicate1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([1., 0., 0.]), lineWidth=1, name='indicate1', opacity=1.0, ori=array(0.), pos=array([  0., 400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
16.1978 	EXP 	Created indcate2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([1., 0., 0.]), lineWidth=1, name='indcate2', opacity=1.0, ori=array(0.), pos=array([-400.,    0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
16.1989 	EXP 	Created indcate3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([1., 0., 0.]), lineWidth=1, name='indcate3', opacity=1.0, ori=array(0.), pos=array([400.,   0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
16.1999 	EXP 	Created indicate4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-4.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([1., 0., 0.]), lineWidth=1, name='indicate4', opacity=1.0, ori=array(0.), pos=array([   0., -400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
17.0212 	EXP 	Created square1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square1', opacity=1.0, ori=array(0.), pos=array([  0., 400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
17.0220 	EXP 	Created square2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square2', opacity=1.0, ori=array(0.), pos=array([-400.,    0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
17.0230 	EXP 	Created square3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square3', opacity=1.0, ori=array(0.), pos=array([400.,   0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
17.0239 	EXP 	Created square4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-4.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square4', opacity=1.0, ori=array(0.), pos=array([   0., -400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
17.0250 	EXP 	Created blank_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='blank_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
17.0598 	EXP 	instructions: autoDraw = True
18.6846 	DATA 	Mouse: Left button down, pos=(1453,401)
18.7844 	DATA 	Mouse:  Left button up, pos=(1453,401)
21.4238 	DATA 	Keypress: space
21.4283 	EXP 	Created sequence: sequential, trialTypes=1, nReps=25, seed=None
21.4291 	EXP 	New trial (rep=0, index=0): None
21.4321 	EXP 	instructions: autoDraw = False
21.4321 	EXP 	blank_img: autoDraw = True
22.4573 	EXP 	Imported conditions.xlsx as conditions, 4 conditions, 4 params
22.4586 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
22.4588 	EXP 	New trial (rep=0, index=0): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 0, 0]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
22.4623 	EXP 	blank_img: autoDraw = False
22.4623 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
22.4623 	EXP 	indcate2: fillColor = '[1. 0. 0.] (rgb)'
22.4623 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
22.4623 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
22.4623 	EXP 	pause: autoDraw = True
22.4623 	EXP 	indicate1: autoDraw = True
22.4623 	EXP 	indcate2: autoDraw = True
22.4623 	EXP 	indcate3: autoDraw = True
22.4623 	EXP 	indicate4: autoDraw = True
23.4377 	EXP 	pause: autoDraw = False
23.4377 	EXP 	indicate1: autoDraw = False
23.4377 	EXP 	indcate2: autoDraw = False
23.4377 	EXP 	indcate3: autoDraw = False
23.4377 	EXP 	indicate4: autoDraw = False
23.4377 	EXP 	square1: autoDraw = True
23.4377 	EXP 	square2: autoDraw = True
23.4377 	EXP 	square3: autoDraw = True
23.4377 	EXP 	square4: autoDraw = True
26.4290 	EXP 	New trial (rep=0, index=1): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 0, 0]), ('color4', [1, 1, 1])])
26.4362 	EXP 	square1: autoDraw = False
26.4362 	EXP 	square2: autoDraw = False
26.4362 	EXP 	square3: autoDraw = False
26.4362 	EXP 	square4: autoDraw = False
26.4362 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
26.4362 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
26.4362 	EXP 	indcate3: fillColor = '[1. 0. 0.] (rgb)'
26.4362 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
26.4362 	EXP 	pause: autoDraw = True
26.4362 	EXP 	indicate1: autoDraw = True
26.4362 	EXP 	indcate2: autoDraw = True
26.4362 	EXP 	indcate3: autoDraw = True
26.4362 	EXP 	indicate4: autoDraw = True
27.4385 	EXP 	pause: autoDraw = False
27.4385 	EXP 	indicate1: autoDraw = False
27.4385 	EXP 	indcate2: autoDraw = False
27.4385 	EXP 	indcate3: autoDraw = False
27.4385 	EXP 	indicate4: autoDraw = False
27.4385 	EXP 	square1: autoDraw = True
27.4385 	EXP 	square2: autoDraw = True
27.4385 	EXP 	square3: autoDraw = True
27.4385 	EXP 	square4: autoDraw = True
30.4311 	EXP 	New trial (rep=0, index=2): OrderedDict([('color1', [1, 0, 0]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
30.4399 	EXP 	square1: autoDraw = False
30.4399 	EXP 	square2: autoDraw = False
30.4399 	EXP 	square3: autoDraw = False
30.4399 	EXP 	square4: autoDraw = False
30.4399 	EXP 	indicate1: fillColor = '[1. 0. 0.] (rgb)'
30.4399 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
30.4399 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
30.4399 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
30.4399 	EXP 	pause: autoDraw = True
30.4399 	EXP 	indicate1: autoDraw = True
