0.1375 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.3474 	EXP 	Created square4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-4.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square4', opacity=1.0, ori=array(0.), pos=array([   0., -400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
8.3535 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
8.3889 	EXP 	image: image = 'game.jpg'
8.3889 	EXP 	image: image = 'game.jpg'
8.3889 	EXP 	square1: autoDraw = True
8.3889 	EXP 	square2: autoDraw = True
8.3889 	EXP 	square3: autoDraw = True
8.3889 	EXP 	square4: autoDraw = True
8.3889 	EXP 	image: autoDraw = True
8.3981 	EXP 	image: image = 'game.jpg'
8.4321 	EXP 	image: image = 'game.jpg'
8.4429 	EXP 	image: image = 'game.jpg'
8.4566 	EXP 	image: image = 'game.jpg'
8.4731 	EXP 	image: image = 'game.jpg'
8.4898 	EXP 	image: image = 'game.jpg'
8.5064 	EXP 	image: image = 'game.jpg'
8.5314 	EXP 	image: image = 'game.jpg'
8.5398 	EXP 	image: image = 'game.jpg'
8.5564 	EXP 	image: image = 'game.jpg'
8.5730 	EXP 	image: image = 'game.jpg'
8.5897 	EXP 	image: image = 'game.jpg'
8.6064 	EXP 	image: image = 'game.jpg'
8.6230 	EXP 	image: image = 'game.jpg'
8.6404 	EXP 	image: image = 'game.jpg'
8.6565 	EXP 	image: image = 'game.jpg'
8.6814 	EXP 	image: image = 'game.jpg'
8.6898 	EXP 	image: image = 'game.jpg'
8.7064 	EXP 	image: image = 'game.jpg'
8.7230 	EXP 	image: image = 'game.jpg'
8.7399 	EXP 	image: image = 'game.jpg'
8.7564 	EXP 	image: image = 'game.jpg'
8.7731 	EXP 	image: image = 'game.jpg'
8.7897 	EXP 	image: image = 'game.jpg'
8.8063 	EXP 	image: image = 'game.jpg'
8.8230 	EXP 	image: image = 'game.jpg'
8.8399 	EXP 	image: image = 'game.jpg'
8.8564 	EXP 	image: image = 'game.jpg'
8.8730 	EXP 	image: image = 'game.jpg'
8.8973 	DATA 	Keypress: x
8.9064 	EXP 	image: image = 'game.jpg'
8.9147 	EXP 	image: image = 'game.jpg'
8.9313 	EXP 	image: image = 'game.jpg'
8.9652 	EXP 	image: image = 'game.jpg'
8.9815 	EXP 	image: image = 'game.jpg'
8.9981 	EXP 	image: image = 'game.jpg'
9.0147 	EXP 	image: image = 'game.jpg'
9.0482 	EXP 	image: image = 'game.jpg'
9.0566 	EXP 	image: image = 'game.jpg'
9.0801 	EXP 	image: image = 'game.jpg'
9.0910 	EXP 	image: image = 'game.jpg'
9.1067 	EXP 	image: image = 'game.jpg'
9.1231 	EXP 	image: image = 'game.jpg'
9.1395 	EXP 	image: image = 'game.jpg'
9.1724 	EXP 	image: image = 'game.jpg'
9.1914 	EXP 	image: image = 'game.jpg'
9.2110 	EXP 	image: image = 'game.jpg'
9.2193 	EXP 	image: image = 'game.jpg'
9.2345 	EXP 	image: image = 'game.jpg'
9.2517 	EXP 	image: image = 'game.jpg'
9.2666 	EXP 	image: image = 'game.jpg'
9.2840 	EXP 	image: image = 'game.jpg'
9.2996 	EXP 	image: image = 'game.jpg'
9.3161 	EXP 	image: image = 'game.jpg'
9.3336 	EXP 	image: image = 'game.jpg'
9.3497 	EXP 	image: image = 'game.jpg'
9.3659 	EXP 	image: image = 'game.jpg'
9.3841 	EXP 	image: image = 'game.jpg'
9.3995 	EXP 	image: image = 'game.jpg'
9.4164 	EXP 	image: image = 'game.jpg'
9.4345 	EXP 	image: image = 'game.jpg'
9.4500 	EXP 	image: image = 'game.jpg'
9.4664 	EXP 	image: image = 'game.jpg'
9.4824 	EXP 	image: image = 'game.jpg'
9.4999 	EXP 	image: image = 'game.jpg'
9.5166 	EXP 	image: image = 'game.jpg'
9.5342 	EXP 	image: image = 'game.jpg'
9.5676 	EXP 	image: image = 'game.jpg'
9.5760 	EXP 	image: image = 'game.jpg'
9.5930 	EXP 	image: image = 'game.jpg'
9.6075 	EXP 	image: image = 'game.jpg'
9.6232 	EXP 	image: image = 'game.jpg'
9.6407 	EXP 	image: image = 'game.jpg'
9.6563 	EXP 	image: image = 'game.jpg'
9.6735 	EXP 	image: image = 'game.jpg'
9.7065 	EXP 	image: image = 'game.jpg'
9.7185 	EXP 	image: image = 'game.jpg'
9.7289 	EXP 	image: image = 'game.jpg'
9.7455 	EXP 	image: image = 'game.jpg'
9.7663 	EXP 	image: image = 'game.jpg'
9.7795 	EXP 	image: image = 'game.jpg'
9.7953 	EXP 	image: image = 'game.jpg'
9.8115 	EXP 	image: image = 'game.jpg'
9.8285 	EXP 	image: image = 'game.jpg'
9.8452 	EXP 	image: image = 'game.jpg'
9.8794 	EXP 	image: image = 'game.jpg'
9.8883 	EXP 	image: image = 'game.jpg'
9.9028 	EXP 	image: image = 'game.jpg'
9.9200 	EXP 	image: image = 'game.jpg'
9.9364 	EXP 	image: image = 'game.jpg'
9.9527 	EXP 	image: image = 'game.jpg'
9.9703 	EXP 	image: image = 'game.jpg'
9.9869 	EXP 	image: image = 'game.jpg'
10.0018 	EXP 	image: image = 'game.jpg'
10.0205 	EXP 	image: image = 'game.jpg'
10.0373 	EXP 	image: image = 'game.jpg'
10.0542 	EXP 	image: image = 'game.jpg'
10.0693 	EXP 	image: image = 'game.jpg'
10.0862 	EXP 	image: image = 'game.jpg'
10.1017 	EXP 	image: image = 'game.jpg'
10.1197 	EXP 	image: image = 'game.jpg'
10.1356 	EXP 	image: image = 'game.jpg'
10.1529 	EXP 	image: image = 'game.jpg'
10.1686 	EXP 	image: image = 'game.jpg'
10.1855 	EXP 	image: image = 'game.jpg'
10.2028 	EXP 	image: image = 'game.jpg'
10.2191 	EXP 	image: image = 'game.jpg'
10.2365 	EXP 	image: image = 'game.jpg'
10.2515 	EXP 	image: image = 'game.jpg'
10.2704 	EXP 	image: image = 'game.jpg'
10.2871 	EXP 	image: image = 'game.jpg'
10.3030 	EXP 	image: image = 'game.jpg'
10.3183 	EXP 	image: image = 'game.jpg'
10.3360 	EXP 	image: image = 'game.jpg'
10.3524 	EXP 	image: image = 'game.jpg'
10.3697 	EXP 	image: image = 'game.jpg'
10.3862 	EXP 	image: image = 'game.jpg'
10.4028 	EXP 	image: image = 'game.jpg'
10.4204 	EXP 	image: image = 'game.jpg'
10.4355 	DATA 	Keypress: x
10.4362 	EXP 	image: image = 'game.jpg'
10.4530 	EXP 	image: image = 'game.jpg'
10.4709 	EXP 	image: image = 'game.jpg'
10.4866 	EXP 	image: image = 'game.jpg'
10.5028 	EXP 	image: image = 'game.jpg'
10.5199 	EXP 	image: image = 'game.jpg'
10.5366 	EXP 	image: image = 'game.jpg'
10.5527 	EXP 	image: image = 'game.jpg'
10.5703 	EXP 	image: image = 'game.jpg'
10.5857 	EXP 	image: image = 'game.jpg'
10.6037 	EXP 	image: image = 'game.jpg'
10.6189 	EXP 	image: image = 'game.jpg'
10.6367 	EXP 	image: image = 'game.jpg'
10.6517 	EXP 	image: image = 'game.jpg'
10.6694 	EXP 	image: image = 'game.jpg'
10.6869 	DATA 	Keypress: x
10.6882 	EXP 	image: image = 'game.jpg'
10.7023 	EXP 	image: image = 'game.jpg'
10.7213 	EXP 	image: image = 'game.jpg'
10.7367 	EXP 	image: image = 'game.jpg'
10.7533 	EXP 	image: image = 'game.jpg'
10.7703 	EXP 	image: image = 'game.jpg'
10.7883 	EXP 	image: image = 'game.jpg'
10.8090 	EXP 	image: image = 'game.jpg'
10.8195 	EXP 	image: image = 'game.jpg'
10.8374 	EXP 	image: image = 'game.jpg'
10.8535 	EXP 	image: image = 'game.jpg'
10.8701 	EXP 	image: image = 'game.jpg'
10.8861 	EXP 	image: image = 'game.jpg'
10.9029 	EXP 	image: image = 'game.jpg'
10.9199 	EXP 	image: image = 'game.jpg'
10.9359 	EXP 	image: image = 'game.jpg'
10.9576 	EXP 	image: image = 'game.jpg'
10.9712 	EXP 	image: image = 'game.jpg'
10.9870 	EXP 	image: image = 'game.jpg'
11.0031 	EXP 	image: image = 'game.jpg'
11.0279 	EXP 	image: image = 'game.jpg'
11.0389 	EXP 	image: image = 'game.jpg'
11.0535 	EXP 	image: image = 'game.jpg'
11.0699 	EXP 	image: image = 'game.jpg'
11.0861 	EXP 	image: image = 'game.jpg'
11.1030 	EXP 	image: image = 'game.jpg'
11.1203 	EXP 	image: image = 'game.jpg'
11.1360 	EXP 	image: image = 'game.jpg'
11.1534 	EXP 	image: image = 'game.jpg'
11.1697 	EXP 	image: image = 'game.jpg'
11.1869 	EXP 	image: image = 'game.jpg'
11.2031 	EXP 	image: image = 'game.jpg'
11.2202 	EXP 	image: image = 'game.jpg'
11.2366 	EXP 	image: image = 'game.jpg'
11.2517 	DATA 	Keypress: x
11.2533 	EXP 	image: image = 'game.jpg'
11.2758 	EXP 	image: image = 'game.jpg'
11.2883 	EXP 	image: image = 'game.jpg'
11.3036 	EXP 	image: image = 'game.jpg'
11.3205 	EXP 	image: image = 'game.jpg'
11.3370 	EXP 	image: image = 'game.jpg'
11.3530 	EXP 	image: image = 'game.jpg'
11.3864 	EXP 	image: image = 'game.jpg'
11.3991 	EXP 	image: image = 'game.jpg'
11.4099 	EXP 	image: image = 'game.jpg'
11.4256 	EXP 	image: image = 'game.jpg'
11.4429 	EXP 	image: image = 'game.jpg'
11.4576 	DATA 	Keypress: x
11.4587 	EXP 	image: image = 'game.jpg'
11.4755 	EXP 	image: image = 'game.jpg'
11.4922 	EXP 	image: image = 'game.jpg'
11.5096 	EXP 	image: image = 'game.jpg'
11.5258 	EXP 	image: image = 'game.jpg'
11.5430 	EXP 	image: image = 'game.jpg'
11.5596 	EXP 	image: image = 'game.jpg'
11.5759 	EXP 	image: image = 'game.jpg'
11.5951 	EXP 	image: image = 'game.jpg'
11.6091 	EXP 	image: image = 'game.jpg'
11.6259 	EXP 	image: image = 'game.jpg'
11.6425 	DATA 	Keypress: x
11.6438 	EXP 	image: image = 'game.jpg'
11.6589 	EXP 	image: image = 'game.jpg'
11.6758 	EXP 	image: image = 'game.jpg'
11.6926 	EXP 	image: image = 'game.jpg'
11.7099 	EXP 	image: image = 'game.jpg'
11.7265 	EXP 	image: image = 'game.jpg'
11.7435 	EXP 	image: image = 'game.jpg'
11.7640 	EXP 	image: image = 'game.jpg'
11.7775 	EXP 	image: image = 'game.jpg'
11.7982 	EXP 	image: image = 'game.jpg'
11.8095 	DATA 	Keypress: x
11.8109 	EXP 	image: image = 'game.jpg'
11.8322 	EXP 	image: image = 'game.jpg'
11.8493 	EXP 	image: image = 'game.jpg'
11.8620 	EXP 	image: image = 'game.jpg'
11.8764 	EXP 	image: image = 'game.jpg'
11.9004 	EXP 	image: image = 'game.jpg'
11.9114 	EXP 	image: image = 'game.jpg'
11.9302 	EXP 	image: image = 'game.jpg'
11.9433 	EXP 	image: image = 'game.jpg'
11.9641 	EXP 	image: image = 'game.jpg'
11.9824 	EXP 	image: image = 'game.jpg'
11.9996 	DATA 	Keypress: x
12.0015 	EXP 	image: image = 'game.jpg'
12.0100 	EXP 	image: image = 'game.jpg'
12.0261 	EXP 	image: image = 'game.jpg'
12.0419 	EXP 	image: image = 'game.jpg'
12.0594 	EXP 	image: image = 'game.jpg'
12.0757 	EXP 	image: image = 'game.jpg'
12.0936 	EXP 	image: image = 'game.jpg'
12.1089 	EXP 	image: image = 'game.jpg'
12.1259 	EXP 	image: image = 'game.jpg'
12.1427 	EXP 	image: image = 'game.jpg'
12.1642 	EXP 	image: image = 'game.jpg'
12.1793 	EXP 	image: image = 'game.jpg'
12.1939 	EXP 	image: image = 'game.jpg'
12.2099 	EXP 	image: image = 'game.jpg'
12.2327 	EXP 	image: image = 'game.jpg'
12.2421 	EXP 	image: image = 'game.jpg'
12.2586 	EXP 	image: image = 'game.jpg'
12.2762 	EXP 	image: image = 'game.jpg'
12.2982 	EXP 	image: image = 'game.jpg'
12.3117 	EXP 	image: image = 'game.jpg'
12.3263 	EXP 	image: image = 'game.jpg'
12.3497 	EXP 	image: image = 'game.jpg'
12.3620 	EXP 	image: image = 'game.jpg'
12.3766 	EXP 	image: image = 'game.jpg'
12.3970 	EXP 	image: image = 'game.jpg'
12.4102 	EXP 	image: image = 'game.jpg'
12.4343 	EXP 	image: image = 'game.jpg'
12.4454 	EXP 	image: image = 'game.jpg'
12.4645 	EXP 	image: image = 'game.jpg'
12.4805 	EXP 	image: image = 'game.jpg'
12.4934 	EXP 	image: image = 'game.jpg'
12.5153 	EXP 	image: image = 'game.jpg'
12.5273 	EXP 	image: image = 'game.jpg'
12.5426 	EXP 	image: image = 'game.jpg'
12.5602 	EXP 	image: image = 'game.jpg'
12.5864 	EXP 	image: image = 'game.jpg'
12.5974 	EXP 	image: image = 'game.jpg'
12.6112 	EXP 	image: image = 'game.jpg'
12.6338 	EXP 	image: image = 'game.jpg'
12.6439 	EXP 	image: image = 'game.jpg'
12.6659 	EXP 	image: image = 'game.jpg'
12.6783 	EXP 	image: image = 'game.jpg'
12.6922 	EXP 	image: image = 'game.jpg'
12.7078 	DATA 	Keypress: x
12.7091 	EXP 	image: image = 'game.jpg'
12.7263 	EXP 	image: image = 'game.jpg'
12.7421 	EXP 	image: image = 'game.jpg'
12.7583 	EXP 	image: image = 'game.jpg'
12.7755 	EXP 	image: image = 'game.jpg'
12.7969 	EXP 	image: image = 'game.jpg'
12.8095 	EXP 	image: image = 'game.jpg'
12.8254 	EXP 	image: image = 'game.jpg'
12.8438 	EXP 	image: image = 'game.jpg'
12.8594 	EXP 	image: image = 'game.jpg'
12.8754 	EXP 	image: image = 'game.jpg'
12.8925 	EXP 	image: image = 'game.jpg'
12.9095 	EXP 	image: image = 'game.jpg'
12.9253 	DATA 	Keypress: x
12.9266 	EXP 	image: image = 'game.jpg'
12.9424 	EXP 	image: image = 'game.jpg'
12.9591 	EXP 	image: image = 'game.jpg'
12.9754 	EXP 	image: image = 'game.jpg'
12.9931 	EXP 	image: image = 'game.jpg'
13.0091 	EXP 	image: image = 'game.jpg'
13.0260 	EXP 	image: image = 'game.jpg'
13.0423 	EXP 	image: image = 'game.jpg'
13.0760 	EXP 	image: image = 'game.jpg'
13.0890 	EXP 	image: image = 'game.jpg'
13.0981 	EXP 	image: image = 'game.jpg'
13.1153 	EXP 	image: image = 'game.jpg'
13.1312 	EXP 	image: image = 'game.jpg'
13.1483 	EXP 	image: image = 'game.jpg'
13.1655 	EXP 	image: image = 'game.jpg'
13.1825 	EXP 	image: image = 'game.jpg'
13.2154 	DATA 	Keypress: x
13.2169 	EXP 	image: image = 'game.jpg'
13.2254 	EXP 	image: image = 'game.jpg'
13.2401 	EXP 	image: image = 'game.jpg'
13.2571 	EXP 	image: image = 'game.jpg'
13.2734 	EXP 	image: image = 'game.jpg'
13.2898 	EXP 	image: image = 'game.jpg'
13.3057 	EXP 	image: image = 'game.jpg'
13.3220 	EXP 	image: image = 'game.jpg'
13.3396 	EXP 	image: image = 'game.jpg'
13.3563 	EXP 	image: image = 'game.jpg'
13.3792 	EXP 	image: image = 'game.jpg'
13.3910 	EXP 	image: image = 'game.jpg'
13.4109 	EXP 	image: image = 'game.jpg'
13.4232 	EXP 	image: image = 'game.jpg'
13.4402 	EXP 	image: image = 'game.jpg'
13.4565 	EXP 	image: image = 'game.jpg'
13.4749 	EXP 	image: image = 'game.jpg'
13.4877 	DATA 	Keypress: x
13.4901 	EXP 	image: image = 'game.jpg'
13.5070 	EXP 	image: image = 'game.jpg'
13.5240 	EXP 	image: image = 'game.jpg'
13.5411 	EXP 	image: image = 'game.jpg'
13.5583 	EXP 	image: image = 'game.jpg'
13.5740 	EXP 	image: image = 'game.jpg'
13.5902 	EXP 	image: image = 'game.jpg'
13.6076 	EXP 	image: image = 'game.jpg'
13.6282 	EXP 	image: image = 'game.jpg'
13.6416 	EXP 	image: image = 'game.jpg'
13.6573 	EXP 	image: image = 'game.jpg'
13.6736 	EXP 	image: image = 'game.jpg'
13.6909 	EXP 	image: image = 'game.jpg'
13.7073 	EXP 	image: image = 'game.jpg'
13.7238 	EXP 	image: image = 'game.jpg'
13.7483 	EXP 	image: image = 'game.jpg'
13.7596 	EXP 	image: image = 'game.jpg'
13.7742 	EXP 	image: image = 'game.jpg'
13.7908 	EXP 	image: image = 'game.jpg'
13.8094 	EXP 	image: image = 'game.jpg'
13.8237 	EXP 	image: image = 'game.jpg'
13.8396 	EXP 	image: image = 'game.jpg'
13.8575 	EXP 	image: image = 'game.jpg'
13.8733 	EXP 	image: image = 'game.jpg'
13.8900 	EXP 	image: image = 'game.jpg'
13.9070 	EXP 	image: image = 'game.jpg'
13.9232 	EXP 	image: image = 'game.jpg'
13.9382 	DATA 	Keypress: x
13.9408 	EXP 	image: image = 'game.jpg'
13.9568 	EXP 	image: image = 'game.jpg'
13.9731 	EXP 	image: image = 'game.jpg'
13.9897 	EXP 	image: image = 'game.jpg'
14.0062 	EXP 	image: image = 'game.jpg'
14.0231 	EXP 	image: image = 'game.jpg'
14.0411 	EXP 	image: image = 'game.jpg'
14.0578 	EXP 	image: image = 'game.jpg'
14.0730 	EXP 	image: image = 'game.jpg'
14.0903 	EXP 	image: image = 'game.jpg'
14.1073 	EXP 	image: image = 'game.jpg'
14.1215 	DATA 	Keypress: x
14.1240 	EXP 	image: image = 'game.jpg'
14.1404 	EXP 	image: image = 'game.jpg'
14.1569 	EXP 	image: image = 'game.jpg'
14.1739 	EXP 	image: image = 'game.jpg'
14.1896 	EXP 	image: image = 'game.jpg'
14.2068 	EXP 	image: image = 'game.jpg'
14.2238 	EXP 	image: image = 'game.jpg'
14.2408 	EXP 	image: image = 'game.jpg'
14.2581 	EXP 	image: image = 'game.jpg'
14.2733 	EXP 	image: image = 'game.jpg'
14.2907 	EXP 	image: image = 'game.jpg'
14.3059 	EXP 	image: image = 'game.jpg'
14.3402 	EXP 	image: image = 'game.jpg'
14.3505 	EXP 	image: image = 'game.jpg'
14.3633 	EXP 	image: image = 'game.jpg'
14.3806 	EXP 	image: image = 'game.jpg'
14.3971 	EXP 	image: image = 'game.jpg'
14.4147 	EXP 	image: image = 'game.jpg'
14.4318 	EXP 	image: image = 'game.jpg'
14.4477 	EXP 	image: image = 'game.jpg'
14.4636 	EXP 	image: image = 'game.jpg'
14.5791 	EXP 	window1: mouseVisible = True
