0.2600 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
4.5629 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
4.5790 	EXP 	image: image = 'game.jpg'
4.5790 	EXP 	image: image = 'game.jpg'
4.5790 	EXP 	square1: autoDraw = True
4.5790 	EXP 	square2: autoDraw = True
4.5790 	EXP 	square3: autoDraw = True
4.5790 	EXP 	square4: autoDraw = True
4.5790 	EXP 	image: autoDraw = True
4.6024 	EXP 	image: image = 'game.jpg'
4.6101 	EXP 	image: image = 'game.jpg'
4.6269 	EXP 	image: image = 'game.jpg'
4.6437 	EXP 	image: image = 'game.jpg'
4.6590 	EXP 	image: image = 'game.jpg'
4.6766 	EXP 	image: image = 'game.jpg'
4.6949 	EXP 	image: image = 'game.jpg'
4.7112 	EXP 	image: image = 'game.jpg'
4.7275 	EXP 	image: image = 'game.jpg'
4.7431 	EXP 	image: image = 'game.jpg'
4.7602 	EXP 	image: image = 'game.jpg'
4.7753 	EXP 	image: image = 'game.jpg'
4.8133 	EXP 	image: image = 'game.jpg'
4.8306 	EXP 	image: image = 'game.jpg'
4.8428 	EXP 	image: image = 'game.jpg'
4.8598 	EXP 	image: image = 'game.jpg'
4.8757 	EXP 	image: image = 'game.jpg'
4.9113 	EXP 	image: image = 'game.jpg'
4.9396 	EXP 	image: image = 'game.jpg'
4.9536 	EXP 	image: image = 'game.jpg'
4.9642 	EXP 	image: image = 'game.jpg'
5.0043 	EXP 	image: image = 'game.jpg'
5.0192 	EXP 	image: image = 'game.jpg'
5.0313 	EXP 	image: image = 'game.jpg'
5.0464 	EXP 	image: image = 'game.jpg'
5.0622 	EXP 	image: image = 'game.jpg'
5.0797 	EXP 	image: image = 'game.jpg'
5.0961 	EXP 	image: image = 'game.jpg'
5.1132 	EXP 	image: image = 'game.jpg'
5.1295 	EXP 	image: image = 'game.jpg'
5.1459 	EXP 	image: image = 'game.jpg'
5.1638 	EXP 	image: image = 'game.jpg'
5.1826 	EXP 	image: image = 'game.jpg'
5.1962 	EXP 	image: image = 'game.jpg'
5.2128 	EXP 	image: image = 'game.jpg'
5.2301 	EXP 	image: image = 'game.jpg'
5.2461 	EXP 	image: image = 'game.jpg'
5.2628 	EXP 	image: image = 'game.jpg'
5.2829 	EXP 	image: image = 'game.jpg'
5.2961 	EXP 	image: image = 'game.jpg'
5.3118 	EXP 	image: image = 'game.jpg'
5.3282 	EXP 	image: image = 'game.jpg'
5.3456 	EXP 	image: image = 'game.jpg'
5.3642 	EXP 	image: image = 'game.jpg'
5.3788 	EXP 	image: image = 'game.jpg'
5.3963 	EXP 	image: image = 'game.jpg'
5.4128 	EXP 	image: image = 'game.jpg'
5.4289 	EXP 	image: image = 'game.jpg'
5.4457 	EXP 	image: image = 'game.jpg'
5.4614 	EXP 	image: image = 'game.jpg'
5.4784 	EXP 	image: image = 'game.jpg'
5.4957 	EXP 	image: image = 'game.jpg'
5.5139 	EXP 	image: image = 'game.jpg'
5.5286 	EXP 	image: image = 'game.jpg'
5.5455 	EXP 	image: image = 'game.jpg'
5.5612 	EXP 	image: image = 'game.jpg'
5.5801 	EXP 	image: image = 'game.jpg'
5.5961 	EXP 	image: image = 'game.jpg'
5.6135 	EXP 	image: image = 'game.jpg'
5.6286 	EXP 	image: image = 'game.jpg'
5.6467 	EXP 	image: image = 'game.jpg'
5.6613 	EXP 	image: image = 'game.jpg'
5.6797 	EXP 	image: image = 'game.jpg'
5.6953 	EXP 	image: image = 'game.jpg'
5.7125 	EXP 	image: image = 'game.jpg'
5.7281 	EXP 	image: image = 'game.jpg'
5.7454 	EXP 	image: image = 'game.jpg'
5.7627 	EXP 	image: image = 'game.jpg'
5.7795 	EXP 	image: image = 'game.jpg'
5.7955 	EXP 	image: image = 'game.jpg'
5.8116 	EXP 	image: image = 'game.jpg'
5.8286 	EXP 	image: image = 'game.jpg'
5.8457 	EXP 	image: image = 'game.jpg'
5.8615 	EXP 	image: image = 'game.jpg'
5.8796 	EXP 	image: image = 'game.jpg'
5.8959 	EXP 	image: image = 'game.jpg'
5.9128 	EXP 	image: image = 'game.jpg'
5.9290 	EXP 	image: image = 'game.jpg'
5.9456 	EXP 	image: image = 'game.jpg'
5.9629 	EXP 	image: image = 'game.jpg'
5.9783 	EXP 	image: image = 'game.jpg'
5.9953 	EXP 	image: image = 'game.jpg'
6.0111 	EXP 	image: image = 'game.jpg'
6.0293 	EXP 	image: image = 'game.jpg'
6.0456 	EXP 	image: image = 'game.jpg'
6.0622 	EXP 	image: image = 'game.jpg'
6.0787 	EXP 	image: image = 'game.jpg'
6.0956 	EXP 	image: image = 'game.jpg'
6.1129 	EXP 	image: image = 'game.jpg'
6.1304 	EXP 	image: image = 'game.jpg'
6.1462 	EXP 	image: image = 'game.jpg'
6.1635 	EXP 	image: image = 'game.jpg'
6.1800 	EXP 	image: image = 'game.jpg'
6.1965 	EXP 	image: image = 'game.jpg'
6.2136 	EXP 	image: image = 'game.jpg'
6.2303 	EXP 	image: image = 'game.jpg'
6.2456 	EXP 	image: image = 'game.jpg'
6.2616 	EXP 	image: image = 'game.jpg'
6.2794 	EXP 	image: image = 'game.jpg'
6.2951 	EXP 	image: image = 'game.jpg'
6.3128 	EXP 	image: image = 'game.jpg'
6.3278 	EXP 	image: image = 'game.jpg'
6.3457 	EXP 	image: image = 'game.jpg'
6.3627 	EXP 	image: image = 'game.jpg'
6.3783 	EXP 	image: image = 'game.jpg'
6.3961 	EXP 	image: image = 'game.jpg'
6.4125 	EXP 	image: image = 'game.jpg'
6.4283 	EXP 	image: image = 'game.jpg'
6.4459 	EXP 	image: image = 'game.jpg'
6.4625 	EXP 	image: image = 'game.jpg'
6.4792 	EXP 	image: image = 'game.jpg'
6.4955 	EXP 	image: image = 'game.jpg'
6.5126 	EXP 	image: image = 'game.jpg'
6.5289 	EXP 	image: image = 'game.jpg'
6.5458 	EXP 	image: image = 'game.jpg'
6.5625 	EXP 	image: image = 'game.jpg'
6.5795 	EXP 	image: image = 'game.jpg'
6.5941 	EXP 	image: image = 'game.jpg'
6.6149 	EXP 	image: image = 'game.jpg'
6.6294 	EXP 	image: image = 'game.jpg'
6.6455 	EXP 	image: image = 'game.jpg'
6.6622 	EXP 	image: image = 'game.jpg'
6.6789 	EXP 	image: image = 'game.jpg'
6.6953 	EXP 	image: image = 'game.jpg'
6.7125 	EXP 	image: image = 'game.jpg'
6.7282 	EXP 	image: image = 'game.jpg'
6.7459 	EXP 	image: image = 'game.jpg'
6.7626 	EXP 	image: image = 'game.jpg'
6.7780 	EXP 	image: image = 'game.jpg'
6.7954 	EXP 	image: image = 'game.jpg'
6.8128 	EXP 	image: image = 'game.jpg'
6.8289 	EXP 	image: image = 'game.jpg'
6.8457 	EXP 	image: image = 'game.jpg'
6.8625 	EXP 	image: image = 'game.jpg'
6.8783 	EXP 	image: image = 'game.jpg'
6.8959 	EXP 	image: image = 'game.jpg'
6.9130 	EXP 	image: image = 'game.jpg'
6.9292 	EXP 	image: image = 'game.jpg'
6.9458 	EXP 	image: image = 'game.jpg'
6.9607 	EXP 	image: image = 'game.jpg'
6.9784 	EXP 	image: image = 'game.jpg'
6.9954 	EXP 	image: image = 'game.jpg'
7.0141 	EXP 	image: image = 'game.jpg'
7.0299 	EXP 	image: image = 'game.jpg'
7.0462 	EXP 	image: image = 'game.jpg'
7.0627 	EXP 	image: image = 'game.jpg'
7.0784 	EXP 	image: image = 'game.jpg'
7.0962 	EXP 	image: image = 'game.jpg'
7.1131 	EXP 	image: image = 'game.jpg'
7.1289 	EXP 	image: image = 'game.jpg'
7.1446 	EXP 	image: image = 'game.jpg'
7.1631 	EXP 	image: image = 'game.jpg'
7.1799 	EXP 	image: image = 'game.jpg'
7.1955 	EXP 	image: image = 'game.jpg'
7.2132 	EXP 	image: image = 'game.jpg'
7.2288 	EXP 	image: image = 'game.jpg'
7.2456 	EXP 	image: image = 'game.jpg'
7.2614 	EXP 	image: image = 'game.jpg'
7.2790 	EXP 	image: image = 'game.jpg'
7.2957 	EXP 	image: image = 'game.jpg'
7.3117 	EXP 	image: image = 'game.jpg'
7.3290 	EXP 	image: image = 'game.jpg'
7.3457 	EXP 	image: image = 'game.jpg'
7.3624 	EXP 	image: image = 'game.jpg'
7.3807 	EXP 	image: image = 'game.jpg'
7.3953 	EXP 	image: image = 'game.jpg'
7.4133 	EXP 	image: image = 'game.jpg'
7.4294 	EXP 	image: image = 'game.jpg'
7.4461 	EXP 	image: image = 'game.jpg'
7.4628 	EXP 	image: image = 'game.jpg'
7.4788 	EXP 	image: image = 'game.jpg'
7.4959 	EXP 	image: image = 'game.jpg'
7.5129 	EXP 	image: image = 'game.jpg'
7.5294 	EXP 	image: image = 'game.jpg'
7.5457 	EXP 	image: image = 'game.jpg'
7.5617 	EXP 	image: image = 'game.jpg'
7.5795 	EXP 	image: image = 'game.jpg'
7.5957 	EXP 	image: image = 'game.jpg'
7.6125 	EXP 	image: image = 'game.jpg'
7.6279 	EXP 	image: image = 'game.jpg'
7.6457 	EXP 	image: image = 'game.jpg'
7.6648 	EXP 	image: image = 'game.jpg'
7.6799 	EXP 	image: image = 'game.jpg'
7.6986 	EXP 	image: image = 'game.jpg'
7.7132 	EXP 	image: image = 'game.jpg'
7.7289 	EXP 	image: image = 'game.jpg'
7.7454 	EXP 	image: image = 'game.jpg'
7.7630 	EXP 	image: image = 'game.jpg'
7.7794 	EXP 	image: image = 'game.jpg'
7.7957 	EXP 	image: image = 'game.jpg'
7.8287 	EXP 	image: image = 'game.jpg'
7.8389 	EXP 	image: image = 'game.jpg'
7.8615 	EXP 	image: image = 'game.jpg'
7.8701 	EXP 	image: image = 'game.jpg'
7.8878 	EXP 	image: image = 'game.jpg'
7.9055 	EXP 	image: image = 'game.jpg'
7.9212 	EXP 	image: image = 'game.jpg'
7.9375 	EXP 	image: image = 'game.jpg'
7.9550 	EXP 	image: image = 'game.jpg'
7.9716 	EXP 	image: image = 'game.jpg'
8.0023 	EXP 	image: image = 'game.jpg'
8.0166 	EXP 	image: image = 'game.jpg'
8.0287 	EXP 	image: image = 'game.jpg'
8.0436 	EXP 	image: image = 'game.jpg'
8.0608 	EXP 	image: image = 'game.jpg'
8.0775 	EXP 	image: image = 'game.jpg'
8.0935 	EXP 	image: image = 'game.jpg'
8.1107 	EXP 	image: image = 'game.jpg'
8.1279 	EXP 	image: image = 'game.jpg'
8.1440 	EXP 	image: image = 'game.jpg'
8.1613 	EXP 	image: image = 'game.jpg'
8.1787 	EXP 	image: image = 'game.jpg'
8.1940 	EXP 	image: image = 'game.jpg'
8.2103 	EXP 	image: image = 'game.jpg'
8.2270 	EXP 	image: image = 'game.jpg'
8.2448 	EXP 	image: image = 'game.jpg'
8.2601 	EXP 	image: image = 'game.jpg'
8.2773 	EXP 	image: image = 'game.jpg'
8.2955 	EXP 	image: image = 'game.jpg'
8.3107 	EXP 	image: image = 'game.jpg'
8.3278 	EXP 	image: image = 'game.jpg'
8.3432 	EXP 	image: image = 'game.jpg'
8.3606 	EXP 	image: image = 'game.jpg'
8.3778 	EXP 	image: image = 'game.jpg'
8.3936 	EXP 	image: image = 'game.jpg'
8.4119 	EXP 	image: image = 'game.jpg'
8.4277 	EXP 	image: image = 'game.jpg'
8.4435 	EXP 	image: image = 'game.jpg'
8.4612 	EXP 	image: image = 'game.jpg'
8.4774 	EXP 	image: image = 'game.jpg'
8.4943 	EXP 	image: image = 'game.jpg'
8.5106 	EXP 	image: image = 'game.jpg'
8.5279 	EXP 	image: image = 'game.jpg'
8.5435 	EXP 	image: image = 'game.jpg'
8.5604 	EXP 	image: image = 'game.jpg'
8.5776 	EXP 	image: image = 'game.jpg'
8.5935 	EXP 	image: image = 'game.jpg'
8.6109 	EXP 	image: image = 'game.jpg'
8.6272 	EXP 	image: image = 'game.jpg'
8.6445 	EXP 	image: image = 'game.jpg'
8.6605 	EXP 	image: image = 'game.jpg'
8.6777 	EXP 	image: image = 'game.jpg'
8.6945 	EXP 	image: image = 'game.jpg'
8.7104 	EXP 	image: image = 'game.jpg'
8.7280 	EXP 	image: image = 'game.jpg'
8.7442 	EXP 	image: image = 'game.jpg'
8.7602 	EXP 	image: image = 'game.jpg'
8.7770 	EXP 	image: image = 'game.jpg'
8.7946 	EXP 	image: image = 'game.jpg'
8.8108 	EXP 	image: image = 'game.jpg'
8.8293 	EXP 	image: image = 'game.jpg'
8.8446 	EXP 	image: image = 'game.jpg'
8.8757 	EXP 	image: image = 'game.jpg'
8.8863 	EXP 	image: image = 'game.jpg'
8.8990 	EXP 	image: image = 'game.jpg'
8.9159 	EXP 	image: image = 'game.jpg'
8.9328 	EXP 	image: image = 'game.jpg'
8.9497 	EXP 	image: image = 'game.jpg'
8.9658 	EXP 	image: image = 'game.jpg'
8.9826 	EXP 	image: image = 'game.jpg'
8.9998 	EXP 	image: image = 'game.jpg'
9.0166 	EXP 	image: image = 'game.jpg'
9.0330 	EXP 	image: image = 'game.jpg'
9.0498 	EXP 	image: image = 'game.jpg'
9.0669 	EXP 	image: image = 'game.jpg'
9.0846 	EXP 	image: image = 'game.jpg'
9.1001 	EXP 	image: image = 'game.jpg'
9.1165 	EXP 	image: image = 'game.jpg'
9.1327 	EXP 	image: image = 'game.jpg'
9.1503 	EXP 	image: image = 'game.jpg'
9.1671 	EXP 	image: image = 'game.jpg'
9.1837 	EXP 	image: image = 'game.jpg'
9.2015 	EXP 	image: image = 'game.jpg'
9.2179 	EXP 	image: image = 'game.jpg'
9.2339 	EXP 	image: image = 'game.jpg'
9.2511 	EXP 	image: image = 'game.jpg'
9.2681 	EXP 	image: image = 'game.jpg'
9.2833 	EXP 	image: image = 'game.jpg'
9.3012 	EXP 	image: image = 'game.jpg'
9.3165 	EXP 	image: image = 'game.jpg'
9.3353 	EXP 	image: image = 'game.jpg'
9.3498 	EXP 	image: image = 'game.jpg'
9.3657 	EXP 	image: image = 'game.jpg'
9.3826 	EXP 	image: image = 'game.jpg'
9.4010 	EXP 	image: image = 'game.jpg'
9.4161 	EXP 	image: image = 'game.jpg'
9.4337 	EXP 	image: image = 'game.jpg'
9.4510 	EXP 	image: image = 'game.jpg'
9.4667 	EXP 	image: image = 'game.jpg'
9.4831 	EXP 	image: image = 'game.jpg'
9.5005 	EXP 	image: image = 'game.jpg'
9.5166 	EXP 	image: image = 'game.jpg'
9.5457 	EXP 	image: image = 'game.jpg'
9.5564 	EXP 	image: image = 'game.jpg'
9.5708 	EXP 	image: image = 'game.jpg'
9.5871 	EXP 	image: image = 'game.jpg'
9.6047 	EXP 	image: image = 'game.jpg'
9.6205 	EXP 	image: image = 'game.jpg'
9.6366 	EXP 	image: image = 'game.jpg'
9.6541 	EXP 	image: image = 'game.jpg'
9.6713 	EXP 	image: image = 'game.jpg'
9.6880 	EXP 	image: image = 'game.jpg'
9.7051 	EXP 	image: image = 'game.jpg'
9.7244 	EXP 	image: image = 'game.jpg'
9.7369 	EXP 	image: image = 'game.jpg'
9.7539 	EXP 	image: image = 'game.jpg'
9.7707 	EXP 	image: image = 'game.jpg'
9.7866 	EXP 	image: image = 'game.jpg'
9.8037 	EXP 	image: image = 'game.jpg'
9.8209 	EXP 	image: image = 'game.jpg'
9.8376 	EXP 	image: image = 'game.jpg'
9.8543 	EXP 	image: image = 'game.jpg'
9.8709 	EXP 	image: image = 'game.jpg'
9.8880 	EXP 	image: image = 'game.jpg'
9.9191 	EXP 	image: image = 'game.jpg'
9.9307 	EXP 	image: image = 'game.jpg'
9.9438 	EXP 	image: image = 'game.jpg'
9.9600 	EXP 	image: image = 'game.jpg'
9.9817 	EXP 	image: image = 'game.jpg'
9.9929 	EXP 	image: image = 'game.jpg'
10.0095 	EXP 	image: image = 'game.jpg'
10.0270 	EXP 	image: image = 'game.jpg'
10.0423 	EXP 	image: image = 'game.jpg'
10.0598 	EXP 	image: image = 'game.jpg'
10.0764 	EXP 	image: image = 'game.jpg'
10.0926 	EXP 	image: image = 'game.jpg'
10.1104 	EXP 	image: image = 'game.jpg'
10.1379 	EXP 	image: image = 'game.jpg'
10.1483 	EXP 	image: image = 'game.jpg'
10.1616 	EXP 	image: image = 'game.jpg'
10.1786 	EXP 	image: image = 'game.jpg'
10.1941 	EXP 	image: image = 'game.jpg'
10.2121 	EXP 	image: image = 'game.jpg'
10.2302 	EXP 	image: image = 'game.jpg'
10.2487 	EXP 	image: image = 'game.jpg'
10.2625 	EXP 	image: image = 'game.jpg'
10.2788 	EXP 	image: image = 'game.jpg'
10.2948 	EXP 	image: image = 'game.jpg'
10.3115 	EXP 	image: image = 'game.jpg'
10.3293 	EXP 	image: image = 'game.jpg'
10.3456 	EXP 	image: image = 'game.jpg'
10.3623 	EXP 	image: image = 'game.jpg'
10.3790 	EXP 	image: image = 'game.jpg'
10.3959 	EXP 	image: image = 'game.jpg'
10.4129 	EXP 	image: image = 'game.jpg'
10.4274 	EXP 	image: image = 'game.jpg'
10.4467 	EXP 	image: image = 'game.jpg'
10.4621 	EXP 	image: image = 'game.jpg'
10.4788 	EXP 	image: image = 'game.jpg'
10.4946 	EXP 	image: image = 'game.jpg'
10.5120 	EXP 	image: image = 'game.jpg'
10.5284 	EXP 	image: image = 'game.jpg'
10.5446 	EXP 	image: image = 'game.jpg'
10.5620 	EXP 	image: image = 'game.jpg'
10.5783 	EXP 	image: image = 'game.jpg'
10.5942 	EXP 	image: image = 'game.jpg'
10.6122 	EXP 	image: image = 'game.jpg'
10.6296 	EXP 	image: image = 'game.jpg'
10.6453 	EXP 	image: image = 'game.jpg'
10.6621 	EXP 	image: image = 'game.jpg'
10.6782 	EXP 	image: image = 'game.jpg'
10.6956 	EXP 	image: image = 'game.jpg'
10.7117 	EXP 	image: image = 'game.jpg'
10.7294 	EXP 	image: image = 'game.jpg'
10.7450 	EXP 	image: image = 'game.jpg'
10.7617 	EXP 	image: image = 'game.jpg'
10.7858 	EXP 	image: image = 'game.jpg'
10.7974 	EXP 	image: image = 'game.jpg'
10.8119 	EXP 	image: image = 'game.jpg'
10.8284 	EXP 	image: image = 'game.jpg'
10.8448 	EXP 	image: image = 'game.jpg'
10.8621 	EXP 	image: image = 'game.jpg'
10.8908 	EXP 	image: image = 'game.jpg'
10.8978 	EXP 	image: image = 'game.jpg'
10.9138 	EXP 	image: image = 'game.jpg'
10.9313 	EXP 	image: image = 'game.jpg'
10.9478 	EXP 	image: image = 'game.jpg'
10.9647 	EXP 	image: image = 'game.jpg'
10.9815 	EXP 	image: image = 'game.jpg'
10.9975 	EXP 	image: image = 'game.jpg'
11.0136 	EXP 	image: image = 'game.jpg'
11.0314 	EXP 	image: image = 'game.jpg'
11.0474 	EXP 	image: image = 'game.jpg'
11.0649 	EXP 	image: image = 'game.jpg'
11.0818 	EXP 	image: image = 'game.jpg'
11.0977 	EXP 	image: image = 'game.jpg'
11.1144 	EXP 	image: image = 'game.jpg'
11.1315 	EXP 	image: image = 'game.jpg'
11.1478 	EXP 	image: image = 'game.jpg'
11.1647 	EXP 	image: image = 'game.jpg'
11.1806 	EXP 	image: image = 'game.jpg'
11.1979 	EXP 	image: image = 'game.jpg'
11.2220 	EXP 	image: image = 'game.jpg'
11.2338 	EXP 	image: image = 'game.jpg'
11.2465 	EXP 	image: image = 'game.jpg'
11.2649 	EXP 	image: image = 'game.jpg'
11.2815 	EXP 	image: image = 'game.jpg'
11.3047 	EXP 	image: image = 'game.jpg'
11.3142 	EXP 	image: image = 'game.jpg'
11.3302 	EXP 	image: image = 'game.jpg'
11.3478 	EXP 	image: image = 'game.jpg'
11.3637 	EXP 	image: image = 'game.jpg'
11.3818 	EXP 	image: image = 'game.jpg'
11.4014 	EXP 	image: image = 'game.jpg'
11.4138 	EXP 	image: image = 'game.jpg'
11.4307 	EXP 	image: image = 'game.jpg'
11.4467 	EXP 	image: image = 'game.jpg'
11.4641 	EXP 	image: image = 'game.jpg'
11.4805 	EXP 	image: image = 'game.jpg'
11.4966 	EXP 	image: image = 'game.jpg'
11.5163 	EXP 	image: image = 'game.jpg'
11.5329 	EXP 	image: image = 'game.jpg'
11.5570 	EXP 	image: image = 'game.jpg'
11.5667 	EXP 	image: image = 'game.jpg'
11.5835 	EXP 	image: image = 'game.jpg'
11.5996 	EXP 	image: image = 'game.jpg'
11.6240 	EXP 	image: image = 'game.jpg'
11.6333 	EXP 	image: image = 'game.jpg'
11.6483 	EXP 	image: image = 'game.jpg'
11.6657 	EXP 	image: image = 'game.jpg'
11.6829 	EXP 	image: image = 'game.jpg'
11.6984 	EXP 	image: image = 'game.jpg'
11.7157 	EXP 	image: image = 'game.jpg'
11.7386 	EXP 	image: image = 'game.jpg'
11.7540 	EXP 	image: image = 'game.jpg'
11.7662 	EXP 	image: image = 'game.jpg'
11.7830 	EXP 	image: image = 'game.jpg'
11.8009 	EXP 	image: image = 'game.jpg'
11.8167 	EXP 	image: image = 'game.jpg'
11.8330 	EXP 	image: image = 'game.jpg'
11.8490 	EXP 	image: image = 'game.jpg'
11.8664 	EXP 	image: image = 'game.jpg'
11.8827 	EXP 	image: image = 'game.jpg'
11.9001 	EXP 	image: image = 'game.jpg'
11.9168 	EXP 	image: image = 'game.jpg'
11.9396 	EXP 	image: image = 'game.jpg'
11.9505 	EXP 	image: image = 'game.jpg'
11.9660 	EXP 	image: image = 'game.jpg'
11.9816 	EXP 	image: image = 'game.jpg'
11.9987 	EXP 	image: image = 'game.jpg'
12.0360 	EXP 	image: image = 'game.jpg'
12.0471 	EXP 	image: image = 'game.jpg'
12.0637 	EXP 	image: image = 'game.jpg'
12.0802 	EXP 	image: image = 'game.jpg'
12.0941 	EXP 	image: image = 'game.jpg'
12.1101 	EXP 	image: image = 'game.jpg'
12.1269 	EXP 	image: image = 'game.jpg'
12.1445 	EXP 	image: image = 'game.jpg'
12.1600 	EXP 	image: image = 'game.jpg'
12.1760 	EXP 	image: image = 'game.jpg'
12.1931 	EXP 	image: image = 'game.jpg'
12.2109 	EXP 	image: image = 'game.jpg'
12.2261 	EXP 	image: image = 'game.jpg'
12.2431 	EXP 	image: image = 'game.jpg'
12.2602 	EXP 	image: image = 'game.jpg'
12.2762 	EXP 	image: image = 'game.jpg'
12.2953 	EXP 	image: image = 'game.jpg'
12.3114 	EXP 	image: image = 'game.jpg'
12.3271 	EXP 	image: image = 'game.jpg'
12.3430 	EXP 	image: image = 'game.jpg'
12.3642 	EXP 	image: image = 'game.jpg'
12.3760 	EXP 	image: image = 'game.jpg'
12.3950 	EXP 	image: image = 'game.jpg'
12.4104 	EXP 	image: image = 'game.jpg'
12.4263 	EXP 	image: image = 'game.jpg'
12.4458 	EXP 	image: image = 'game.jpg'
12.4607 	EXP 	image: image = 'game.jpg'
12.4765 	EXP 	image: image = 'game.jpg'
12.4943 	EXP 	image: image = 'game.jpg'
12.5135 	EXP 	image: image = 'game.jpg'
12.5264 	EXP 	image: image = 'game.jpg'
12.5449 	EXP 	image: image = 'game.jpg'
12.5615 	EXP 	image: image = 'game.jpg'
12.5763 	EXP 	image: image = 'game.jpg'
12.5972 	EXP 	image: image = 'game.jpg'
12.6106 	EXP 	image: image = 'game.jpg'
12.6275 	EXP 	image: image = 'game.jpg'
12.6438 	EXP 	image: image = 'game.jpg'
12.6605 	EXP 	image: image = 'game.jpg'
12.6770 	EXP 	image: image = 'game.jpg'
12.6971 	EXP 	image: image = 'game.jpg'
12.7137 	EXP 	image: image = 'game.jpg'
12.7262 	EXP 	image: image = 'game.jpg'
12.7440 	EXP 	image: image = 'game.jpg'
12.7638 	EXP 	image: image = 'game.jpg'
12.7774 	EXP 	image: image = 'game.jpg'
12.7961 	EXP 	image: image = 'game.jpg'
